v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
4.436219640e+01,3.343199516e+01,7.397346592e+01,1.403275173e+01,8.310988323e+01,3.851104732e+01,6.248730360e+01,8.876564245e+00,9.913281246e+01,4.542418938e+01,9.974445661e+01,6.062340984e+01,3.064299693e+01,5.650290294e+01,8.415705396e+01,5.432070008e+01,4.487632433e+01,6.169609928e+00,3.788347677e+01,6.305551115e+00,1.047219717e+01,9.780513517e+01,8.937152339e+01,8.903356276e+01,3.610982096e+01,4.348862694e+01,1.281335517e+01,8.228576892e+01,1.570315535e+01,8.204110946e+00,1.530864403e+01,6.969620412e+01,8.314451833e+01,3.086808507e+01,9.649458758e+01,5.122019436e+01,4.201020993e+01,2.904203586e+01,1.386554074e+01,4.681520932e+01,8.294046222e+01,5.788420017e+00,6.853694263e+01,4.087511502e+01,6.677165318e+01,2.794971058e+01,9.915586213e+01,8.581522371e+01,5.854560151e+01,2.319007470e+01,6.535015241e+01,4.340456523e+01,7.902693422e+01,3.280195429e+01,1.090839226e+01,4.904299134e+01,4.212471029e+00,8.645910749e+01,3.294965804e+01,9.880103330e+01,4.115732108e+01,9.842428293e+01,1.909085011e+01,5.218237201e+01,4.042360078e+01,8.020071918e+01,7.588198368e+01,2.487183531e+01,4.076511659e+01,4.386121156e+01,5.682851634e+01,4.649254324e+01,1.247252871e+01,9.642745050e+01,1.635960963e+01,6.042885348e+01,6.731142009e+01,1.870761638e+01,3.008002465e+01,8.351880811e+01,2.926171454e+01,6.679398472e+01,8.864618153e+01,2.168399733e+00,9.012955823e+01,3.628217382e+01,8.756611547e+01,5.201628560e+01,4.233712961e+01,9.903669777e+01,5.035769000e+01,8.656988525e+01,2.339646247e+01,5.766227927e+01,1.059310426e+01,8.604192093e+01,8.806228329e+01,8.009651641e+01,2.666371938e+01
4.711208021e+01,2.502749035e+01,2.307081223e+01,2.282262671e+01,5.037298937e+01,9.883846308e+01,3.512096753e+01,4.818173952e+01,5.494113365e+01,9.766601468e+01,6.528807298e+01,6.207156747e+01,1.486944531e+01,6.481917748e+01,2.680882081e+01,7.664531209e+01,1.643176707e+01,4.646930046e+01,7.992141442e+01,6.015044328e+01,4.751135917e+01,9.107882445e+01,6.922214933e+00,6.532945314e+01,2.884042505e+01,8.290370924e+01,7.426433725e+01,8.137866527e+01,5.610018024e+01,8.605894208e+00,7.290883046e+01,2.016649269e+00,5.874343884e+00,4.697586273e+01,6.324251016e+01,5.472576453e+01,4.111431905e+01,4.629413937e+01,7.193784013e+01,6.625484144e+01,1.871583213e+01,3.208004532e+01,1.841237828e+01,3.638542039e+01,2.699335122e+01,5.718074515e+00,1.963507816e+01,2.720909752e+01,3.843362373e+01,4.400139215e+01,5.731328511e+01,2.067960015e+01,2.176473332e+01,7.317118494e+01,1.254233979e+01,2.366787602e+01,3.356904892e+01,8.124899960e+01,2.299281559e+01,5.334879722e+01,4.217802382e+01,7.110092682e+01,2.861241023e+01,4.980781326e+01,4.987923759e+01,6.630689225e+01,6.168516492e+01,5.692745437e+01,1.103937120e+01,8.910754339e+01,4.788984340e+01,6.235143215e+00,6.167617615e+01,2.826976304e+01,4.189832681e+01,2.163423896e+01,9.426425170e+01,1.990083047e+01,5.244242246e+01,5.773396173e+01,7.478316751e+01,4.361002032e+01,1.335504793e+01,6.218799890e+01,3.230446571e+01,8.762768202e+00,4.029842824e+01,9.576342244e+01,5.261525927e+01,7.292701456e+01,3.411617227e+01,4.648576664e+01,8.727579880e+01,9.856340343e+01,3.265356794e+00,7.944660298e+01,7.594837478e+01,6.395383001e+01,5.871979747e+01
1.558124388e+01,1.424183364e+01,6.416305369e+01,1.240412947e+01,5.472543096e+01,3.410818509e+01,6.894063012e+01,9.975871031e+01,9.967125039e+01,7.060467580e+01,3.828233013e+01,5.786176832e+01,4.074422495e+01,2.806628465e+01,8.164879968e+01,8.805082370e+01,8.203352719e+01,3.428476778e+01,6.746470199e+01,1.173040853e+01,2.910893698e+00,5.419501847e+01,9.105617195e+01,8.409126531e+01,9.180817168e+01,8.155292826e+01,2.166444217e+01,6.318754364e+00,8.035107554e+01,4.088523172e+01,9.398029651e+01,6.796367345e+01,7.101367475e+01,8.148166151e+01,1.394889349e+01,2.569292929e+01,8.206152551e+01,9.820194862e+01,8.764679143e+01,8.852943606e+01,5.598338567e+01,5.697278598e+01,7.921451578e+01,8.668558103e+01,2.394107925e+00,8.682694130e+01,1.148809899e+01,8.775687553e+01,6.288492275e+01,2.860015156e+01,7.137498758e+01,9.563314792e+01,7.299715925e+01,6.503348185e+01,1.866865233e+01,6.984308210e+01,2.855717195e+01,2.073066625e+01,9.530922785e+01,1.467785783e+01,8.213663654e+01,8.314408399e+01,7.930404376e+01,8.626763296e+01,8.556499160e+01,3.449951751e+01,3.709702674e+01,6.613210240e+01,2.198779587e+01,3.512146410e+01,7.094539586e+00,6.297424146e+01,2.263098673e+01,3.227091659e+01,2.632591199e+01,4.395287337e+01,1.651540781e-01,9.523789252e+01,2.656858975e+01,6.721285735e+01,3.480279912e+01,6.523763097e+01,2.169437122e+01,9.356735594e+01,7.810889104e+00,7.505503079e+01,3.687340670e+01,9.430662378e+01,2.461908143e+01,7.845266457e+01,2.675259929e+01,5.545592677e+01,6.768586946e+01,6.391631998e+01,6.742394782e+01,8.054803592e+01,1.425665690e+01,9.404059488e+01,5.279014500e+01
3.180738273e+01,2.631743606e+01,9.634775449e+01,6.687519399e+01,3.536245891e+01,8.728575619e+01,5.676427915e+01,6.247277595e+01,3.702363848e+01,4.623142676e+01,5.092400467e+01,6.594743263e+01,5.891649273e+01,5.254824169e+00,1.313398387e+01,1.416497163e+01,2.940404280e+01,9.252032274e+00,8.716777913e+01,4.878673936e+01,2.634413215e+01,9.439787081e+01,7.795531819e+01,4.685603690e+01,4.334843819e+01,1.423029972e+01,7.958308977e+01,2.426070710e+01,4.700303956e+01,9.942955363e+01,5.506231994e+01,5.568919828e+01,6.441649654e+01,2.625126534e+01,9.495229496e+01,6.928285620e+01,5.423992844e+01,9.064844601e+01,2.332990672e+01,4.283006707e+01,6.332775846e+01,3.162545460e+01,8.801272716e+01,6.227117726e+01,8.861833406e+01,4.103854108e+00,2.753049524e+00,4.481708633e+01,9.441356983e+01,3.303568727e+01,7.007900608e+01,3.838230224e+01,5.444195229e+01,1.516228955e+01,7.764106977e+01,5.915668960e+01,9.708169283e+01,2.425090131e+01,7.760551564e+01,2.288678299e+01,2.321701771e+00,9.562963241e+01,7.630687341e+01,2.162806249e+01,5.313731037e+01,1.484737081e+01,7.708779955e+00,1.668254841e+01,9.904901754e+01,8.679063759e+01,9.683160658e+01,8.289710374e+01,4.409314607e+01,5.187127431e+01,1.522660555e+01,3.058581505e+01,6.650883541e+00,8.043291116e+01,9.193172113e+01,3.885472241e+01,8.904576266e+01,7.142213614e+01,1.478128158e+00,6.823248410e+01,2.799202549e+00,3.005111319e+01,3.250784138e+01,1.413345155e+01,2.644518115e+01,8.780135761e+01,8.276015326e+01,9.376381353e+00,4.370431214e+01,5.029882095e+01,8.559293944e+01,9.211324105e+00,8.926219916e+01,9.543329194e+01,2.000126276e+00
2.263677086e+01,2.189364431e+01,8.345230035e+01,2.760105139e+01,3.887848226e+01,5.695607112e+01,2.896839675e+01,8.480640142e+01,5.163599274e+01,7.886822251e+01,5.301132551e+01,9.505364219e+01,8.238810101e+01,9.178648638e+01,3.019698342e+01,8.451458889e+00,7.202289825e+01,5.698800914e+01,8.977805392e+01,9.665430617e+01,2.803858740e+01,1.866976245e+01,2.833055398e+01,4.573298457e+00,6.795573056e+00,5.010338954e+01,7.503203024e+01,5.101881358e+01,1.353948237e+01,8.371644977e+01,1.022558206e+01,3.901168829e+01,5.348280421e+01,9.604160401e+01,5.027227575e+01,5.387281594e+01,7.985588353e+01,1.082930511e+01,6.884884391e+01,5.103560820e+01,6.380510255e+01,5.800775168e+00,6.747662572e+01,7.350375081e+01,2.183684262e+01,9.472929006e+01,6.346682589e+01,3.465882896e+01,7.543724519e+01,5.382738445e+01,2.388678815e+01,9.234757538e+01,4.116214010e+01,6.387381694e+01,9.770477646e+01,2.998738158e+01,2.862390792e+01,9.601121972e+00,9.629773471e+01,4.099757544e+01,1.117060690e+01,9.630505703e+01,6.066824453e+01,6.682009223e+01,5.927686906e+01,1.768620887e+01,1.220350299e+01,3.921912433e+01,8.657394044e+01,9.531676512e+01,3.133887102e+01,5.510108688e+01,1.660230555e+01,7.950162933e+01,1.214973876e+01,9.507475213e+01,2.773782667e+01,8.639949935e+01,2.706049846e+01,8.657175680e+01,4.694533552e+01,4.811059974e+01,4.763379159e+01,8.656409845e+01,7.773021474e+01,7.831750792e+01,4.370077344e+01,8.478631240e+01,3.128403574e+01,8.931371265e+00,9.557122893e+01,8.612771262e+01,3.189474144e+01,7.681821056e+01,9.120134629e+01,6.151681913e+01,6.469007925e+01,1.309390969e+01,1.898455509e+01
9.762367479e+01,1.823274329e+01,4.005748953e+01,9.256885800e+01,2.847283272e+01,7.691751446e+01,5.810917427e+01,3.286752423e+01,7.030213493e+00,2.991746252e+01,4.912882727e+01,7.489678893e+01,4.067741645e+01,3.960483282e+01,8.990544472e+01,9.292974941e+01,8.690058287e+01,9.663631362e+01,9.838519677e+01,4.203372301e+01,4.828379927e+01,1.457121443e+01,3.604707902e+00,1.924483291e+01,6.053524084e+01,9.235388214e+01,5.157281410e+00,3.512456721e+01,5.884788852e+01,7.400695271e+01,9.579568924e+01,8.626367617e+01,2.492183579e+01,6.863394952e+00,7.248851254e+01,3.259738405e+01,4.895702731e+01,2.757258549e+01,5.532056581e+01,7.839109941e+01,4.361521371e+01,6.626917598e+01,1.464090829e+01,1.961885077e+01,6.710749112e+01,3.226346023e+01,1.382799017e+01,6.077946308e+01,3.404514089e+01,6.204109556e+01,7.783190769e+00,9.204930477e+01,9.851444317e+01,5.443979179e+01,9.024757044e+01,9.799482471e+01,1.326116162e+01,6.845241208e+01,9.837995738e+01,4.759409484e+01,9.054485147e+01,9.104246767e+01,8.825361296e+00,6.890545916e+01,9.027854556e+01,7.141602867e+01,5.265491298e+01,3.777489979e+01,4.351253092e+01,1.122922116e+01,8.056629314e+01,2.148565960e+01,3.493512863e+01,4.405802144e+01,9.386701465e+01,8.911132936e+01,1.696020862e+01,2.500230924e+01,8.438878012e+01,5.353522657e+01,3.664222560e+01,7.975627869e+01,1.734716299e+01,8.625389429e+00,4.592486798e+01,8.189461905e+01,7.769904855e+01,3.940546634e+01,3.338083514e+01,9.499020987e+01,7.014250074e+01,6.913620559e-01,3.618748457e+01,5.336438281e+01,3.383503124e+01,9.624033759e+01,1.813831604e+01,3.610008523e+01,9.032904722e+01
6.898714993e+01,8.711962395e+01,5.931011952e+01,5.881370912e+01,7.371996824e+01,4.355011973e+01,5.021332701e+01,6.285257506e+01,6.293431446e+01,6.928070660e+00,7.048904639e+01,3.457342912e+01,8.768773609e+01,9.929853168e+01,6.084925899e+00,6.274800788e+01,4.795678619e+01,5.641505331e+01,1.586653881e+01,1.296175943e+01,6.776776467e+01,8.663145000e+01,7.999981298e+01,7.128651692e+01,8.783635669e+00,9.523725242e+01,3.735804061e+01,6.120480205e+01,4.277094453e+01,6.401192073e+01,2.106574106e+01,9.087110309e+01,3.334417997e+01,7.807482121e+01,5.981658153e+01,9.606742743e+01,8.298216482e+01,6.698954695e+01,9.117155039e+01,5.242801636e+00,5.675333258e+01,9.456183322e+01,7.389301987e+01,9.159602114e+01,4.634745076e+00,1.704155293e+01,4.430813705e+01,9.041014415e+00,6.021794789e+01,7.947744175e+01,6.863295813e+01,9.597005327e+01,6.774306198e+01,5.603301570e+01,5.623116213e+01,2.058078738e+01,5.193884009e+01,6.650311088e+01,5.178366606e+01,8.825995098e+01,9.193859707e+01,4.757705891e+01,2.276263849e+01,6.637398656e+01,6.816893013e+01,5.487082565e+01,7.250291819e+01,9.149504921e+01,4.105426645e+00,8.986458660e+01,2.922258043e+01,7.251289791e+01,4.156469410e+00,2.619017620e+01,7.880747703e+01,5.951738167e+01,5.921163375e+01,1.397137084e+01,3.811679140e+01,5.343607378e+00,1.606936999e+01,4.064435424e+01,9.844464646e+01,5.226061880e+01,4.974000285e+01,7.434636697e+01,9.747964606e+01,3.904681749e+01,3.931449560e+01,9.427884595e+01,8.261433387e+01,1.827730942e+01,9.737845959e+01,3.346516765e+01,4.000147212e+01,7.404964714e+01,9.717852388e+01,3.272446018e+01,9.755601043e+01
4.126129494e+01,5.765036169e+01,3.456973113e+01,7.946462743e+01,9.052222018e-01,9.876854932e+01,4.274782413e+01,6.472819760e+01,9.538942452e+01,3.770493499e+01,4.882518150e+01,1.116307522e+01,2.717578305e+01,9.728646999e+01,3.502808159e+01,4.486826331e+01,8.549087825e+01,8.088970819e+01,5.787864388e+01,8.863209341e+01,5.521738573e+01,1.771117744e+01,9.637763247e+01,6.839288958e+01,6.697045392e+01,5.542682105e+01,2.050807609e+01,9.712622767e+01,1.709096054e+00,4.934994465e+01,3.873314838e+00,3.496536360e+01,9.365224814e+01,2.817822950e+01,9.894343305e+01,8.469416449e+01,2.850105780e+01,4.016972067e+01,6.427802424e+01,8.245058200e+01,6.227104549e+01,5.152839309e+01,8.778930876e+01,6.796910025e+01,8.954550115e+01,7.992223016e+01,6.503292193e+01,9.892181078e+01,7.722876600e+01,8.810325353e+01,9.731816896e-01,7.308694198e+01,6.111701297e+01,1.433889442e+01,3.938588124e+01,6.828531611e+01,2.537472875e+01,3.809977361e+01,8.105394255e+01,8.883755327e+01,1.527393379e+01,8.696145803e+01,9.311291672e+01,4.022803792e+01,2.316372846e+01,9.691961765e+01,3.965687116e+01,7.940877570e+01,1.653218022e+00,1.539825103e+01,5.865943155e+00,5.055782794e+01,4.289688309e+01,3.594027638e+01,6.636249953e+01,7.254814756e+01,9.758191884e+01,1.100273777e+01,9.038180786e+01,7.211338781e+01,5.362297151e+01,7.359093118e+01,9.889849268e+01,3.118087568e+01,3.725114906e+01,9.496016186e+01,9.557152888e+01,9.718857046e+01,5.681894890e+01,2.401706104e+01,4.513811553e+01,8.974573658e+01,2.350599273e+01,6.795015804e+01,6.709745601e+01,1.935972090e+01,2.009089573e+01,9.378557588e+01,5.890610695e+01
1.740443566e+01,3.415703677e+01,1.395747354e+01,5.543048280e+01,3.330417198e+01,6.325210050e+00,8.418231343e+01,7.443356506e+00,4.604797710e+01,5.498481834e+01,9.663738734e+01,2.326141036e+01,3.804274263e+01,4.777279393e+01,5.005119485e+01,3.194758201e+01,6.902580235e+01,9.351632850e+01,3.454625566e+01,9.910823314e+01,4.742012710e+01,2.338760546e+01,9.949723586e+01,4.359518721e+01,3.363194342e+01,7.927073503e+01,3.565435341e+01,4.987245038e+01,9.745755468e+01,3.764198196e+01,1.272785305e+01,7.265074080e+01,5.122388464e+01,6.419197171e+00,5.419332873e+01,1.857012658e+01,9.010371893e+01,6.639946053e+01,3.414689176e+01,4.199095408e+01,4.579713236e+01,1.244329551e+01,5.878485792e+01,1.461139026e+01,2.760255383e+01,2.886209382e+01,2.769459143e+01,7.478404796e+00,4.369707903e+00,6.168391973e+01,9.160710010e+01,2.494075934e+01,2.925705843e+01,8.859550900e+01,4.373716880e+01,8.577117263e+01,2.874948879e+01,1.550116924e+01,8.246801648e+01,4.038389892e+01,9.296888779e+01,1.546036885e+01,7.327776943e+01,1.460803371e+01,3.912250115e+01,4.395428686e+01,7.304717953e+01,7.820378805e+01,2.060330370e+01,1.565189387e+01,8.871985856e+01,6.752095241e+01,2.121955898e+01,1.085859599e+00,4.580201127e+01,1.142607081e+01,1.889787049e+01,1.561065463e+01,3.244121471e+01,4.061111824e+01,1.223440604e+01,1.137063832e+01,6.935390687e+01,5.367804655e+01,8.456754653e+00,8.654915928e+01,4.881612429e+01,1.675208324e+01,1.607781019e+01,3.933101573e+01,8.027654263e+01,2.743745264e+01,8.852077546e+01,3.253895377e+01,9.797256719e+01,5.678919484e+01,2.185775343e+01,9.911304945e+00,8.583492761e+01
9.112386178e+01,2.665527120e+01,9.780322058e+01,8.451376231e+01,8.750831301e+01,3.173712315e+01,9.183928255e+01,6.815438475e+00,3.568480094e+01,3.663626602e+01,4.806290071e+01,6.643676152e-01,4.242682558e+01,6.922035753e+01,9.576429750e+01,3.156064315e+01,3.545456095e+01,7.697880006e+01,5.395531277e+00,5.989903084e+01,5.080471478e+00,6.509125542e+01,9.685920664e+01,2.018062446e+01,6.978277534e+01,9.651466535e+01,7.687460783e+01,4.131351770e+01,5.062235440e+01,5.162746769e+01,3.916914513e+01,5.611661207e+01,3.735555661e+01,9.636432470e+01,5.633643005e+01,8.582426195e+01,8.744289971e+01,7.687576053e+01,7.401774572e+00,9.783091119e+00,6.248859339e+01,1.793973925e+01,4.747519288e+01,9.415610241e+01,8.899584074e+01,4.558352664e+01,8.473126034e+01,2.513201023e+00,5.183678205e+01,6.274421119e+01,5.488948272e+01,5.540182746e+01,3.103091417e+01,9.892566384e+00,4.067064149e+01,2.560469024e+01,8.827280640e+01,7.763398392e+01,7.617645430e+01,3.509627145e+01,1.400808056e+00,5.445216229e+01,1.500506766e+01,8.484808268e+01,8.655995075e+01,5.505217043e+01,7.271952280e+01,2.130551629e+00,8.814539234e+01,5.339463586e+01,3.205861196e+01,5.853873492e+01,5.572131004e+01,8.013610603e+00,8.455808875e+01,9.042490756e+01,7.494927288e+00,1.658440641e+01,1.680363721e+01,4.375211341e+01,3.637578342e+01,6.730004011e+01,5.997243002e+01,9.466709112e+01,4.175607316e+01,8.909808127e+01,7.194341582e+01,3.047638901e+01,5.253140612e+00,6.384104237e+01,9.020207364e+00,1.438434769e+01,5.534018168e+01,2.820773599e+00,2.003217250e+01,6.767943882e+01,1.310147073e+01,8.358348465e+01,1.031737365e+00
8.324389027e+01,6.360443018e+01,3.301120853e+01,7.637407215e+01,8.404916236e+01,7.116214558e+01,6.257185430e+01,4.938508857e+00,5.045625487e+01,6.771281684e+00,3.104530468e+01,1.286814230e+01,8.506681913e+01,4.620834203e+01,5.305223934e+01,6.331438681e+01,4.963385287e+00,9.291047926e+01,3.114172191e+01,9.876406658e+01,5.207935208e+01,8.826720482e+01,5.996110159e+01,2.003446770e+01,4.060049286e+00,4.736960666e+01,6.187716977e+01,8.477975566e+01,9.556680024e+01,7.276481219e+01,4.487893324e+01,4.031267422e+00,4.471544657e+01,5.063253465e+01,1.058780441e+01,4.615600696e+01,1.940058511e+01,9.709601233e+01,5.302674971e+01,9.400458168e+01,9.777417463e+01,1.086037562e+01,1.984567751e+01,2.532766947e+01,1.245837910e+01,4.790903274e+01,6.853198186e+01,4.460394839e+01,2.342800124e+01,8.751693877e+01,2.472245989e+01,7.769684441e+01,3.428684884e+01,8.672078118e+01,5.140827418e+01,1.921514770e+01,1.064946853e+01,4.556216299e+01,6.447489775e+01,3.633961029e+01,7.558569169e+01,6.106282758e+00,8.833821057e+01,9.179053194e+01,7.603361003e+01,5.578945594e+01,1.767302146e+01,3.595134550e+01,7.034818856e+01,4.234735633e+00,2.813705244e+01,6.873352659e+01,8.978940962e+00,6.940548988e+01,4.107817757e+01,4.970743811e+01,6.189662114e+01,3.773872298e+01,8.807207031e+01,2.312378590e+01,7.511396609e-01,1.002093334e+01,1.093675147e+00,5.796203427e+00,4.019873686e+01,7.771422403e+01,8.316893834e+01,3.265204262e+01,9.396748903e+01,5.512435490e+00,5.013436136e+01,9.366457523e+01,8.383615983e+00,6.211160651e+01,6.412110007e+01,8.964443007e+01,8.757876147e+01,2.683477742e+01,9.817244315e+01
1.497432329e+01,1.475860711e+01,8.204292590e+00,7.365586791e+01,1.491979620e+01,3.556915686e+01,4.312883682e+01,9.880327217e+01,3.995502854e+01,3.691592994e+01,1.723974137e+01,3.178202277e+01,4.967425707e+01,7.518812462e+01,2.708798405e+01,1.703982559e+01,2.376626685e+01,2.777816030e+01,5.216263554e+00,5.187885984e+01,3.114564734e+01,9.083136565e+01,6.748970438e+01,3.896258310e+01,3.315505166e+01,3.314643289e+01,7.306718821e+01,8.944903412e+01,5.582256358e+01,7.180007627e+01,2.285893035e+01,6.548663479e+01,2.025442352e+01,8.138897285e+01,3.561878982e+01,5.850451498e+00,1.336924608e+01,8.004748197e+00,6.026173371e+01,2.784834346e+01,2.288902843e-01,2.018567120e+01,5.298138097e+01,9.510171897e+01,2.202045922e+01,2.718943356e+01,3.723785675e+01,8.157406997e+01,3.139789020e+01,8.520800187e+01,7.479116710e+01,5.204611708e+01,1.389624096e+01,1.385120984e+01,5.672066845e+00,1.782352236e+01,2.783803240e+01,9.336690600e+01,5.301674749e+01,4.640795087e+01,8.394116196e+00,1.684169962e+00,5.869030762e+01,9.757495818e+01,6.738655837e+01,2.801943787e+00,4.740552224e+01,8.334098076e+01,1.937183689e+01,9.259518374e+01,1.504006597e+01,8.525744533e+01,1.954363774e+01,3.702713325e+01,3.417566140e+01,6.353245612e+01,7.984092119e+01,2.211921217e+01,5.679737819e+01,2.874005841e+01,7.496221370e+01,7.385297987e+01,9.428400553e+00,2.300454529e+01,9.630365699e+01,8.300377504e+01,3.720257628e+00,2.839362373e+01,3.164080961e+01,9.413651507e+01,3.357618152e+01,1.563295078e+01,9.785449834e+01,4.934247438e+01,5.150774722e+01,1.576135053e+01,2.759663326e+01,1.343608879e+00,1.713633457e+01
3.938658878e+01,1.576280954e+01,4.386114088e+00,1.943886750e+01,5.481371683e+01,4.926258721e+01,7.312193427e+01,5.860661699e+01,4.025791355e+01,8.567257148e+01,5.110768704e+01,7.470288440e+01,2.334772441e+01,7.697486983e+01,2.665786040e+01,8.015507989e+00,6.389690255e+01,9.787775336e+01,7.316146615e+01,2.481454137e+01,7.921700162e+01,1.738299752e+01,6.107121422e+01,2.689552907e+01,7.337168044e+01,4.088631970e+01,9.068338532e+01,5.346841793e+01,6.853969775e+01,4.004526854e+01,6.790300544e+01,6.127471450e+01,8.518961596e+01,8.914517631e+01,1.311127281e+01,9.472583826e+01,8.799752615e+01,8.655045812e+01,6.483100020e+01,5.962985724e+01,8.423596925e+01,6.433646040e+01,8.291918737e+01,7.539205064e+01,4.303265297e+01,4.859946476e+01,3.872332122e+01,3.742765212e+01,4.497237751e+01,8.778311758e+01,6.369134389e+01,6.454689805e+00,2.682243988e+01,8.397951499e+01,5.659040739e+01,5.404860613e+01,8.165806470e+01,4.738724780e+01,5.862027195e+01,8.488937931e+01,1.054380045e+01,7.832979882e+01,2.253569478e+01,4.673088169e+01,1.280887721e+01,6.372022975e+01,8.564956687e+01,2.909164739e+01,6.922899928e+00,3.125339013e+00,9.312703525e+01,4.481431808e+01,5.522339569e+01,5.725257078e+01,2.174748674e+01,6.441914661e+00,5.942856517e+01,8.516542179e+01,8.771971654e+01,5.555494944e+01,8.882533264e+01,9.321002274e+01,6.843847506e+01,4.437060805e+01,5.882682911e+01,7.174732850e+01,6.777952501e+01,4.979927905e+01,7.366990439e+01,2.228655128e+01,3.096582568e+00,5.737471876e+01,4.982401619e+00,7.527540728e+01,2.607413610e+01,3.101546724e+01,9.798909739e+01,9.902935023e+01,2.536821668e+01
6.901263069e+01,8.322382240e+01,5.117945544e+01,3.793260549e+00,4.819681501e+01,5.912711510e+01,1.440280266e+01,8.603602541e+01,5.270616800e+01,5.808159569e+01,9.746689842e+01,2.476955019e+00,8.838404606e+01,9.801384607e+01,1.498320785e+01,7.872165035e+01,4.627637084e+01,8.184993041e+01,8.122883580e+01,2.952643682e+01,1.920022488e+01,1.538879262e+01,3.097905298e+01,9.599087554e+01,4.960520749e+01,7.176925407e+01,1.863682142e+01,5.834654697e+01,2.030432487e+01,6.222386715e+01,1.381940255e+01,6.993663806e+01,4.821038851e+01,5.813472879e+01,2.225022645e+00,7.982152818e+01,6.641575322e+01,3.008691520e+01,6.715551616e+01,9.352498339e+01,3.869030717e+01,9.359256902e+00,6.512581801e+01,5.633250547e+01,8.208673413e+01,9.601049179e+00,1.505198129e+01,7.631955332e+01,7.527954890e+01,6.425902192e+01,7.588169186e+01,2.388544966e+01,2.534948043e+01,7.442733405e+01,1.500083037e+01,3.735454741e+01,5.942740917e+01,9.814456092e+01,6.879969884e+01,4.377306995e+01,2.154734122e+01,7.787284860e+01,9.739964699e+01,8.426114402e+01,6.450283095e+01,6.773544875e+00,8.363074000e+01,5.866935930e+01,4.313931606e+01,5.464902665e+01,3.595313667e+01,6.966965038e+01,1.871833188e+01,9.823716500e+01,7.192762153e+00,1.844309914e+01,1.772400624e+01,6.366676646e+01,8.898618615e+01,3.428353976e+01,1.039761064e+01,1.634392326e+01,2.552073147e+01,8.012397689e+01,3.374907330e+01,2.959181718e+01,2.777411635e+01,5.587060921e+00,1.148206353e+00,2.456778565e+01,8.177323117e+01,7.783353506e+00,1.863636829e+01,4.491598299e+01,7.601247412e+01,5.504887093e+01,1.883684686e+01,1.751164104e+00,4.087873706e+01
6.399969021e+01,1.083571332e+01,8.280306145e+01,9.335636078e+01,8.544182380e+01,1.768139984e+01,1.843739947e+01,6.385647629e+01,9.168753086e+01,2.725608563e+01,7.674962355e+01,1.039672774e+01,2.679694946e+01,6.624410681e+00,9.920545524e+01,2.488474565e+00,4.295909658e+01,4.701299291e+01,1.054679625e+01,9.061007255e+01,2.364504096e+00,7.072277219e+01,5.482857198e+01,2.244980277e+01,5.787602062e+01,7.699758260e+01,6.460351302e+01,9.186323158e-01,4.095875214e+01,4.198013922e+01,7.978575790e+01,4.118913753e+01,2.238936999e+01,3.073047166e+01,1.404978481e+01,8.031967582e+00,4.852317969e+01,2.540467400e+01,6.570061545e+01,9.582018242e+01,2.034489876e+01,4.557709040e+01,2.070859219e+01,3.429662460e+01,9.397683297e+01,3.331130078e+01,6.804351465e+01,6.257121782e+01,4.231543453e+01,7.325391713e+01,3.782410756e+01,7.499400325e+01,7.167759240e+01,2.276128163e+01,7.372474879e+01,5.858737754e+00,5.052160829e+01,5.180589143e+01,8.688088310e+01,2.518490466e+01,7.670969423e+01,2.600056181e+01,4.231957347e+00,5.620912165e+01,5.632101078e+01,7.268524358e+01,9.049400543e+01,7.894248856e+01,7.220762002e+00,8.405202704e+01,9.736238709e+01,2.766976896e+01,4.634587511e+01,6.808097643e+01,9.069220845e+01,3.016252478e+01,8.221239066e+01,3.909819075e+01,9.468304283e+01,1.985407193e+01,4.497345457e+01,3.148785888e+01,4.678821993e+01,3.665353905e+01,4.447872095e+01,2.817655995e+01,5.593297504e+01,5.308711875e+01,9.150400229e+00,4.071733204e+01,9.039230060e+01,1.697109212e+00,1.204017992e+01,3.699231046e+01,5.796571249e+01,2.587607049e+01,6.241209310e+01,5.856302065e+01,6.388899807e+01
