v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80
1.161943222e+01,5.816958458e+01,3.806146916e+01,1.788667910e+01,3.837347621e+01,4.129516757e+01,4.752026807e+01,1.290662893e+01,4.593035641e+01,4.650661082e+01,7.987001403e+01,3.356347046e-01,7.499211473e+01,9.593828430e+01,6.540423791e+01,5.226989875e+01,9.550396512e+01,6.339441657e+01,7.045545678e+01,2.673219670e+01,6.199234280e+01,3.326415664e+01,2.604071745e+01,7.133998453e+00,1.468615786e+01,5.923396900e+01,1.014383946e+01,6.726897165e+01,3.271024398e+01,8.656526031e+00,8.849778745e+01,4.489077474e+01,9.077358351e+01,4.901925867e+01,7.465953862e+01,2.351108654e+01,9.190014868e+01,3.207202906e+01,4.702158402e+01,5.872994466e+01,2.526275550e+00,4.123079841e+01,9.224781707e+01,2.895932792e+01,9.314022181e+01,9.200240808e+01,6.761906611e+01,5.848424206e+01,3.671644054e+01,9.091497771e+01,1.289702328e+01,8.789379141e+01,5.871426553e+01,2.138737847e+01,9.188079325e+01,5.959059408e+01,3.803531051e+01,1.492215670e+01,6.001059518e+01,5.063437559e+01,3.337748501e+01,9.176717201e+01,7.744987717e+01,7.450457469e+01,1.246998374e+01,8.455587347e+01,5.627648874e+01,9.078051505e+01,5.091110426e+01,5.547516835e+01,8.911030180e+01,8.007768294e+01,9.065981037e+00,6.195308962e+01,2.665165225e+01,6.287086896e+01,7.416061924e+01,8.239327940e+01,7.195694296e+01,1.127074973e+01
1.077815885e+01,2.151936005e-01,1.689319797e+01,6.994639437e+01,4.822782852e+01,7.160128458e+01,1.864076405e+01,6.219664087e+01,3.695681631e+01,4.783895758e+00,1.749237082e+01,4.408663731e+01,2.445904578e+01,3.561036971e+01,2.591312402e+01,8.329339262e+01,7.621865315e+01,3.926203334e+01,7.433207916e+01,1.397390853e+01,5.928714295e+01,9.366457594e+01,1.447145026e+01,5.913231921e+01,7.160728074e+00,5.717880213e+01,7.862595346e+01,7.087099375e+01,6.109786867e+01,7.826199293e+01,3.010165430e+01,8.713547631e+00,7.414661131e+01,2.992926951e+01,9.949651554e+01,9.205348083e+01,6.197904921e+01,3.533853904e+01,1.064926556e+00,9.680722211e+01,6.689854325e+01,9.923000953e+01,7.422574125e+01,2.608536695e+01,3.250489001e+01,4.015923815e+01,7.949005498e+01,9.405541187e+01,9.974856071e+00,1.346364213e+01,8.641889339e+01,2.683702183e+01,4.578741124e+01,3.093646171e+01,5.275026303e+01,6.460216189e+01,7.778408935e+01,5.067070165e+01,7.004081154e+01,6.694839517e+01,4.321932835e+01,9.575658553e+01,1.546942285e+01,8.362977392e+00,1.434973485e+01,4.145334321e+00,9.322145299e+01,8.589032135e+01,1.895279895e+01,1.000740775e+01,7.632130047e+01,3.988599720e+01,4.049005924e+01,8.685055248e+01,5.312960643e+01,1.796672273e+01,2.668349768e+01,4.699609100e+01,6.871954233e+01,7.807009418e+01
2.133332737e+01,5.840123068e+01,5.746900807e+01,9.593949917e+01,4.784721001e+01,9.563703136e+01,6.715383165e+00,2.407036351e+01,4.372967111e+01,3.562655025e+01,3.165524882e+01,5.552774972e+01,3.579018397e+01,5.205657999e+01,8.250520188e+01,3.382905094e+01,6.398168439e+01,8.528936080e+01,1.823517543e+01,6.923417656e+01,7.275895692e+01,5.747770252e+01,1.702689046e+01,8.535143262e+01,8.713407044e+01,2.637577517e+01,8.633247932e+01,8.620446117e-01,6.663354379e+01,9.262013344e+01,8.862019353e+01,6.704689521e+01,8.271203613e+01,2.762496234e+01,9.226728344e+01,7.684401981e+00,8.445443330e+01,9.255315663e+01,3.312969619e+01,4.619118012e+01,2.896542250e+01,8.192694130e+01,7.736600931e+01,8.448540981e+01,6.924261447e+01,8.781903598e+01,1.409092828e+01,9.282218747e+01,6.892194250e+01,7.557839177e+01,3.142641195e+01,5.417096428e+01,8.687361582e+01,2.355887388e+01,3.580091061e+01,2.247118903e+01,3.470667116e+01,9.928831776e+01,6.305661784e+01,8.508320679e+01,7.914363653e+01,3.371065065e+01,8.848735225e+01,7.988735933e+01,7.005981290e+01,4.106968134e+01,2.236053199e+01,3.855975880e+01,7.948624042e+00,3.881517629e+01,4.603628842e+01,1.728090154e+01,4.513088350e+01,3.378672087e+01,9.411933554e+01,4.374734421e+01,7.550560109e+01,8.589926447e+01,3.715521140e+01,3.901402639e+01
9.187887835e+01,8.390598095e+01,7.869924434e+01,4.459778275e-01,3.894592811e+01,3.548644727e+01,5.276509001e+00,7.756062859e+01,1.348358526e+01,9.848928403e+01,1.854229480e+01,2.973995625e+01,5.878165543e+01,7.945106768e+01,9.862145480e+01,1.042512349e+01,3.739092682e+01,1.374123224e+01,9.650484068e+01,9.882285844e+00,6.172556920e+01,4.723696856e+01,7.425468687e+01,4.649805557e+01,7.556631456e+01,4.438094728e+00,7.078950522e+01,9.725931578e+01,8.133960815e+01,5.389438818e+01,1.297696362e+01,2.739968530e+01,9.696322299e+01,3.666448675e+01,3.000512963e+01,4.045473798e+01,5.074430933e+01,6.870203462e+00,9.049839880e+01,3.904992893e+00,6.041764684e+01,2.570628322e+00,5.411464659e+01,1.446212110e+01,1.277717798e+01,5.759457728e+01,1.169563820e+01,1.495259591e+01,2.529714439e+01,6.682780424e+01,6.135849487e+00,1.203043548e+01,8.066109913e+00,4.043326730e+01,6.491144096e+01,5.926166241e+01,8.585644803e+01,5.976967265e-01,4.632567085e+01,1.231789491e+00,7.938041319e+01,1.668741980e+01,9.912316881e+00,3.758624902e+00,2.757955841e+01,2.125940967e+01,5.889526150e+01,7.252401233e+01,9.818900025e+01,3.754867166e+00,5.927360959e+01,7.954167061e+01,7.421413381e+01,6.104331796e+01,7.816942627e+01,8.072480163e+01,1.417393865e+01,6.081695628e+01,1.585312178e+01,9.757567563e+01
5.415592317e+01,7.045379944e+01,2.628949399e+01,6.399703416e+00,1.947193122e+01,6.593844418e+01,4.114316428e+01,8.904286699e+01,3.681657143e+01,5.458319468e+01,2.825845379e+01,4.296230040e+01,3.755803005e+01,2.200650557e+01,7.395430285e+01,6.091052902e+01,2.588170585e+00,6.601954649e+01,4.991758092e+01,4.870572124e+01,5.770022681e+01,9.994291445e+01,4.535005310e+01,6.091234297e+01,9.884637292e+01,2.137325505e+01,6.483232329e+01,7.265258731e+01,8.316235747e+01,1.315929212e+01,4.807551253e+00,1.259345424e+01,6.787641748e+01,7.213154975e+01,8.369813557e+01,1.337266701e+01,6.965723898e+01,8.716457686e+01,5.789193226e+01,5.189011526e+00,5.229134875e+01,1.775942159e+01,6.232159510e+01,9.292125478e+01,8.635852974e+01,7.161627679e+01,7.564153010e-01,6.157270771e+01,5.701597604e+01,7.473144349e+01,1.034857292e+01,9.356711072e+01,4.242420499e+01,4.645299785e+01,9.269700411e+01,3.879395432e+01,3.135073931e+01,9.885102050e+01,7.692489652e+01,4.929306367e+01,3.495720703e+01,2.098180332e+01,6.290572499e+01,1.705115043e+01,6.915481025e+01,9.576611427e+00,5.063245368e+01,2.376192710e+01,8.990582528e+01,9.391325098e+01,9.480479750e+00,9.746157183e+01,4.846326055e+01,2.367907772e+01,9.974809866e+01,2.817609363e+01,5.519363371e+01,9.743171477e+01,8.168361317e+01,6.758632482e+01
5.033239502e+01,3.109549775e+01,6.694554473e+01,7.107768924e+01,9.104571062e+01,4.983122610e+01,9.312522745e+01,9.171946981e+01,8.784630079e+01,8.851749123e+01,6.021976470e+01,6.108960641e+01,3.874975087e+01,8.582510478e+01,9.571373142e+01,6.250129403e+01,1.706311148e+01,3.060840355e+01,6.624895614e+01,4.436876412e+01,6.655553643e+01,6.410355005e+01,6.709649585e+01,8.387606570e+01,6.466678655e+00,1.962056190e+01,4.338456212e+01,4.000761396e+01,6.344487993e+01,1.946881507e+01,2.533357827e+01,6.732015068e+00,5.010943891e+01,3.708396367e+01,5.261513160e+01,7.935751505e+01,4.642316397e+01,2.445814929e+01,8.905907178e+01,9.199705111e+01,9.424345638e+01,9.940760188e+01,8.100444239e+01,6.682857019e+00,1.026468578e+01,3.207719320e+01,2.279554393e+01,1.707278869e+00,8.624900739e+01,4.549048804e+00,9.794603314e+00,6.583771074e+01,7.865929466e+01,1.232190022e+01,1.451911191e+00,3.598768776e+00,4.280085581e+01,3.073892289e+01,6.982238734e+01,9.597995370e+01,3.558197974e+01,3.562809491e+01,8.171724640e+01,2.959269868e+01,5.350128895e+00,8.026948344e+01,1.348831882e+01,8.112052962e-01,4.673203586e+01,9.209600130e+01,1.423542254e+01,7.193804997e+01,6.815462543e+01,4.447844715e+01,6.084324641e+01,8.496673668e+00,1.518609602e+01,1.280838365e+01,8.198501858e+00,5.601774482e+01
3.171297458e+01,5.536519142e+01,2.182040405e+01,1.295866594e+01,6.229520401e+01,8.972244831e+01,8.935731512e+01,7.119548322e+01,5.657422340e+01,3.875252736e+01,5.132191793e+01,9.585910050e+01,5.950300005e+01,9.948494727e+01,4.307281986e+01,2.016311941e+01,2.403394151e+01,1.968755570e+01,8.512006287e+01,6.337009173e+01,5.409527807e+01,3.428318893e+01,2.992377722e+01,1.196558496e+01,2.334763779e+01,6.045707303e+01,2.766919442e+01,3.893922009e+01,9.767287666e+01,2.223716862e+01,7.309536935e+01,8.995084028e+00,8.347307953e+01,6.297663419e+01,7.074382005e+00,1.190672198e+01,4.586794120e+01,7.836207591e+01,9.698573157e+01,2.157110945e+01,9.841892958e+01,2.797569356e+01,3.484853829e+01,5.984503300e+01,7.964712886e+01,2.978555494e+00,8.544930592e+01,1.764662426e+01,1.899901760e+01,2.134651377e+01,2.829798797e+01,3.550891318e+01,1.080307456e+01,6.464121072e+01,1.540606182e+00,1.963485547e+01,7.847016146e+01,1.392318276e+01,3.654312784e+01,4.393390095e+01,3.878394556e+01,2.699853535e+01,2.844035864e+01,1.529067714e+01,5.639276334e+01,7.290785129e+01,7.955415736e+01,9.277578848e+01,4.972438645e+01,9.974971541e+01,4.183997193e+01,4.233228934e+01,6.584001812e+01,8.717790997e+01,6.292880745e+01,1.073790887e+00,8.918793383e+01,2.044390585e+01,9.566391092e+01,1.371199796e+00
7.388392229e+01,7.841220590e+01,6.884827460e+00,9.916781990e+01,3.925287019e+01,2.159792328e+01,9.165240949e+01,5.831375955e+01,6.802610969e+01,2.436992089e+01,7.845492642e+01,6.224623929e+01,7.357985159e+01,3.745813154e+01,8.672843152e+01,4.409374940e+01,2.679022970e+01,2.297420104e+01,8.788441833e+01,1.290401872e+01,7.459265225e+01,4.112122432e+00,6.777541736e+01,4.093409671e+01,5.444535404e+01,9.790041755e+01,9.165918361e+01,7.945921583e+01,7.788661276e+01,4.468854390e+01,6.160670282e+01,2.863182438e+01,5.323980182e+01,5.904350112e+01,7.008457759e+01,4.320671753e+01,4.802575437e+01,5.724639228e+00,4.003192053e+01,5.529378720e+01,2.659495645e+01,9.307462282e+01,7.338548286e+01,3.861395808e+01,2.213190414e+01,4.411192318e+00,4.405373637e+01,5.295336946e+01,7.564135438e+01,2.757435953e+01,2.270310700e+01,6.816724892e+01,9.861053785e+01,7.113659565e+01,7.095084664e+01,4.603453635e+01,5.166931153e+01,1.557201886e+01,2.958021247e+01,6.134980949e+01,4.418929007e+01,9.333242883e+01,7.079578568e+01,5.617045231e+01,6.341583381e+01,7.220211634e+01,2.669077259e+01,7.444526640e+00,3.225890713e+01,3.018562949e+01,4.722504718e+01,5.996712460e+01,1.362928209e+01,5.421313864e+01,7.563896216e-01,3.543159002e+01,6.826634746e+01,3.289172386e+01,2.458495645e+01,4.092073935e+01
2.624810325e+01,9.613684370e+01,4.478413417e+01,3.681797468e+01,5.094532152e+00,3.345881347e+01,6.775274586e+01,7.745464696e+01,2.248030172e+01,5.513078427e+01,4.549649617e+01,5.767823106e+01,9.191618566e+01,5.063643315e+01,7.706097212e+01,2.750372407e+01,7.154208788e+01,8.229148113e+01,3.685034486e+00,3.869267216e+01,7.752906899e+01,8.806822790e+01,9.330297583e+01,3.796560366e+00,9.570747081e+01,3.877165099e+01,5.772318450e+00,9.658910909e+01,5.521000488e+01,3.788863669e+01,5.865055354e+01,5.100136923e+01,7.292044422e+01,3.803452302e+01,5.308786700e+01,6.283120965e+00,6.410343452e+01,7.509956832e+01,3.115378300e+00,1.502569066e+00,3.077597443e+00,4.808534032e+01,7.079502540e+01,1.363302599e+01,1.328691891e+01,4.379891134e+01,2.687482511e+01,5.559339746e+01,9.484912598e+01,9.423266477e+01,9.686702634e+01,1.936624218e+00,4.815487558e+01,9.073394126e+00,1.567323079e+01,5.936086743e+01,3.929220767e+01,9.415581474e+01,5.319293824e+00,2.932075899e-01,5.902740078e+01,8.669735524e+01,8.167853525e+01,7.698009025e+01,7.133749956e+00,5.322785060e+00,4.010223103e+01,4.306922945e+01,6.929774902e+01,3.665698480e+01,4.539102694e+01,4.539379289e+01,9.833705370e+01,2.547382367e+01,1.073605099e+01,2.784331415e+01,3.770947651e-01,3.262349401e+01,5.996109122e+01,4.046862271e+01
2.810130854e+01,7.364496081e+01,3.684291941e+01,1.245851159e+01,1.691057821e+01,9.997363666e+01,9.839795433e+01,8.728157959e+01,5.817694068e+01,2.285652653e+01,7.951379360e+01,3.966375023e+01,9.563223671e+01,5.799742222e+01,7.822519336e+01,2.354928983e+01,9.632304288e+01,4.251412650e+01,9.925953894e+01,3.976615452e+01,2.825453085e+01,4.558621921e+01,3.693268338e+01,6.105598789e+01,5.116771153e+01,2.609714911e+00,2.807317093e+01,8.148860564e+01,4.718380624e+01,3.407042578e-01,1.562915306e+01,9.176094914e+00,8.483480007e+01,4.301972739e+01,6.573408098e+00,4.034232616e+01,1.338353885e+01,2.355653892e+01,7.373776009e+01,8.564029521e+01,9.248799246e+00,2.924824513e+00,9.695175514e+01,7.239604538e+01,4.257233338e+01,3.274058203e+01,7.209344835e+01,4.454900486e+01,2.687621369e+01,3.568788435e+01,7.625573525e+01,1.212396513e+01,3.013772498e+01,7.331581977e+01,6.600585593e+01,5.659631489e+01,5.392642353e+01,7.504007336e+01,9.550547685e+01,9.568906518e+01,3.560415923e+01,4.368170644e+01,3.430357345e+01,6.096295359e+01,5.641311829e+01,9.553523277e+01,6.608798388e+01,3.895463673e+01,1.846802439e+01,1.102390295e+01,5.465633060e+01,1.939490206e+01,1.539690777e+01,6.496156662e+01,7.726453075e+01,5.837020614e+01,1.824221745e+01,8.643147754e+00,3.733680614e+01,6.803930568e+01
5.528425142e+01,9.862205354e+01,4.492651590e+01,3.462982450e+01,3.884607030e+01,5.410298627e+01,4.369092539e+01,5.416958995e+01,2.451314690e+01,3.425919777e+01,6.295902542e+01,8.426951108e+01,5.922615193e+01,2.467880505e+01,5.487136678e+01,2.990825868e+01,5.904871565e+00,4.816519867e+01,6.469420118e+01,5.047317021e+01,3.843824393e+01,8.722208638e+01,1.495056476e+00,2.180311254e-01,4.326959209e+01,7.466130618e+01,5.395364555e+01,6.807334390e+00,7.492807637e+01,8.217214821e+01,1.012787710e+01,5.077474377e+00,8.080651013e+01,8.813374729e+01,6.101336503e+01,6.124794152e+00,6.777881034e+01,2.125256514e+01,8.147863479e+01,4.297105160e+01,7.323567845e+01,2.821700524e+01,5.283971160e+01,8.413403376e+01,8.676953968e+01,5.619367855e+01,5.832308870e+01,4.927543836e+01,6.259138655e+01,3.099377984e+01,2.727911596e+01,9.367791351e+01,3.972256835e+01,8.773375347e+01,6.674239094e+01,1.419695451e+01,9.611457731e+01,1.838188606e+01,7.624828855e+01,8.173229806e+01,6.509041216e+01,6.851457104e+01,2.213071659e+01,4.390640707e+00,1.818509708e+00,2.880857718e+00,3.834377638e+00,4.051854016e+01,8.290784966e+01,5.140674242e+01,7.513330761e+01,5.427893147e+01,1.309739535e+01,3.697072668e+01,8.292402399e+01,1.736985129e+01,1.676121868e+01,4.139713697e+00,9.198807786e+01,4.624464332e+01
2.028783655e+01,3.847858328e+01,8.513781092e+01,5.083083785e+01,8.664438824e+00,4.948457113e+01,9.638033768e+01,7.884206300e+01,6.089364118e+01,6.435700079e+01,4.920691482e+01,6.059632930e+01,1.261680564e+01,4.241110444e+01,4.980650537e+01,1.510541199e+01,6.804094547e+01,5.667217248e+01,9.588499142e+01,3.925332349e+01,4.926553661e+00,4.272760468e+01,8.041923256e+01,1.014491574e+01,1.930097545e+00,4.231523027e+01,9.251048020e+01,2.084329146e+01,2.120639542e+01,2.274184443e+01,1.725057228e+01,9.746769148e-01,3.931587621e+01,5.977458301e+00,7.970135484e+01,4.557658863e+01,8.826097189e+01,7.109736932e+01,9.013472207e+01,4.007351818e+01,3.521076236e+00,7.271409098e+01,6.024985219e+01,7.116576052e+01,2.226537512e+01,4.148282199e+01,3.530639649e+01,7.730809295e+01,8.890204640e+01,9.475087962e+01,6.116395002e+01,4.366055495e+01,1.939391168e+01,6.743000735e+01,7.522906460e+01,3.884524390e+01,4.360957388e+01,9.074747426e+01,1.021820653e+01,4.256793748e+01,2.346252135e+01,9.257548229e+01,1.882334379e+01,1.544023457e+01,8.943311243e+01,9.239678000e+01,1.133500124e+01,9.747277024e+01,3.058054616e+01,6.096401252e+01,7.468428690e+01,5.862985307e+01,3.431533372e+00,5.058035214e+01,4.414295014e+01,7.707238517e+01,9.370949574e+01,5.214137543e+01,8.132940742e+01,6.535096297e+01
3.013341387e+00,9.139287417e+01,3.721307640e+01,9.120965987e+00,9.197391691e+01,3.816848804e+01,5.922843131e+01,6.559078749e+01,9.265971183e+01,5.885642906e+01,6.700391395e+01,1.025950895e+01,3.635398736e+00,4.423780105e+00,6.221617520e+01,1.222247384e+01,5.789305150e+01,1.305454739e+01,7.221598212e+01,5.850346891e+01,6.609564871e+01,7.961460839e+01,5.871425409e+01,3.690694736e+01,9.371593810e+01,1.889726792e+01,4.961757894e+01,7.432895234e+01,4.671011730e+01,2.375354455e+01,1.179464810e+01,5.946471036e+01,6.383117926e+01,7.921834093e+01,5.361945264e+01,2.527499989e+01,5.804395841e+01,3.693081663e+01,4.178188209e+01,7.268815797e+01,9.535340017e+01,6.898221755e+01,3.445232101e+01,6.451940829e+01,4.092530984e+01,1.629922835e+01,9.789333484e+01,4.630758598e+01,7.095045058e+01,4.313212900e+01,5.455612342e+01,6.433355796e+01,7.363855983e+00,9.896592628e+01,1.228915452e+01,7.342299308e+01,4.718121593e+01,4.997623159e+01,3.219114845e+01,5.041681017e+01,4.427759882e+01,8.031581758e+01,7.106279914e+01,4.889274953e+01,2.775111376e+01,4.624286560e+01,8.501391109e+01,7.152129103e+01,9.234392273e+01,7.806178141e+01,6.119338932e+01,9.552074308e+01,1.195066828e+01,7.498125152e+01,1.757240197e+01,2.569448879e+01,1.609306065e+01,3.348887189e+01,4.564680691e+01,4.463743778e+01
2.942717653e+01,4.826183992e+01,4.168805373e+01,1.378458418e+01,8.631929525e+01,8.789668658e-01,2.494949853e+01,3.398366926e+00,1.509545462e+01,8.128347553e+01,7.625012373e+01,2.290112642e+01,7.248597628e+01,4.420834594e+01,4.848858528e+01,5.752122194e+01,8.139654679e+01,2.769054663e+01,5.171349744e+01,8.274739509e+01,3.330947764e+00,4.710664736e+01,4.930048478e+00,5.307517062e+01,2.042167982e+01,3.821238715e+01,7.500740637e+01,3.847321992e+01,5.102784197e+01,2.115958678e+01,2.889024032e+01,6.658526405e+01,5.625917708e+01,2.075326327e+01,6.409869530e+01,1.440922607e+01,8.360157447e+01,6.840977331e+01,7.320050307e+01,5.042864874e+01,8.688938990e+01,8.186126848e+01,1.477069177e+01,6.669040897e+01,9.344558828e+01,9.775179405e+01,9.490843420e+01,7.871604811e+01,4.393137029e+01,7.657977784e+01,8.406604396e+01,5.775538347e+01,4.782685390e+01,4.518537495e+01,2.079600316e+01,8.249789982e+01,5.405533247e+00,6.370333287e+01,3.287079510e+01,2.655774071e+01,5.645984848e+01,4.829709028e+01,1.628508924e+01,3.380901102e+01,7.622629585e+01,3.989213977e+01,5.849783884e+01,6.502675329e+00,6.987513239e+01,2.948092480e+01,1.601396221e+01,6.211830777e+01,5.626161222e+01,6.654077903e+00,6.757116061e+01,8.007677547e+01,2.990422311e+01,4.336206905e+01,2.865911668e+01,5.544408791e+00
4.514107085e+01,9.090082033e+01,1.819823805e+01,3.279656852e+01,8.644078204e+01,6.410826037e+01,7.083146165e+01,3.768598662e-01,2.643915268e+01,1.897327689e+01,6.042587499e+01,5.436099950e+00,1.043677093e+01,7.518956987e+01,4.197968349e+01,5.084188618e+01,9.814915921e+01,3.138477495e+01,7.759858014e+01,3.616865830e+01,9.264328778e+01,8.863578689e+01,3.614155964e+01,2.126787721e+01,5.988256853e+01,3.412878526e+01,5.562112270e+00,2.627023056e+01,9.055476331e-01,9.430953860e+00,4.921453263e+00,4.086221924e+01,1.833163459e+01,3.094509487e-01,2.128763655e+01,4.274430059e+01,1.727875897e+01,5.894490054e+00,4.633322291e+00,5.178299001e+01,5.548377931e+01,8.775991191e+01,7.175597207e+00,4.744097645e+01,2.297926123e+01,7.424476498e+01,9.145925952e+00,1.290418028e+01,5.483868506e+00,2.788674705e+01,9.588894314e+01,9.249115829e+01,7.872451206e+01,7.889134961e+01,5.570228495e+01,9.901604772e+01,7.703980870e+01,7.761581387e+01,3.571824840e+01,6.662579313e+01,6.330590999e+01,4.564738595e+01,8.402782409e+01,9.513967188e+01,7.731852661e+00,9.517140601e+01,7.123986221e+01,8.811727171e+01,7.369374709e+01,6.636636295e+01,9.083144071e+01,1.673344808e+01,9.822311957e+01,3.674767177e+01,9.126161816e+01,5.324474133e+01,4.231199357e+01,2.288509571e+01,5.464166739e+01,5.190053450e+00
9.662358784e+01,6.420716552e+01,6.406619718e+01,9.804411573e+01,1.598530153e+01,2.417213614e+01,6.524010245e+01,4.475916418e+01,9.546117800e+01,7.729835034e+01,2.712621405e+01,6.012635886e+01,4.733554905e+01,1.458616065e+01,3.900151258e+01,4.203624030e+01,8.179317181e+01,8.329994147e+00,6.443293723e+01,4.500019324e+01,5.725732276e+01,1.594329071e+01,8.312839932e+01,9.823940851e+01,4.897518227e+01,4.280996240e+01,2.482438378e+01,7.079274552e+01,7.545072290e+01,7.496595404e+01,3.115597471e+01,1.596776563e+01,9.669143615e+01,9.523392969e+01,1.100434075e+01,1.534960430e+01,9.447846688e+01,9.516165775e+01,7.209444385e+01,7.557745446e+01,1.845354573e+01,7.747199458e+01,6.514073120e+01,7.091488526e+01,9.190566693e+01,2.090177555e+00,7.538169070e+01,8.933658442e+01,1.582770326e+01,5.347905266e+01,3.338597464e+01,1.319821380e+01,8.428482415e-01,6.884442024e+01,6.310659370e+01,5.852219989e+01,5.908550892e+00,4.660884841e+01,7.503594829e+01,9.266697230e+01,9.578915980e+01,1.864500664e+01,4.456978657e+01,8.606289027e+01,4.580312696e+01,5.664551495e+01,4.003692546e+01,7.760664713e+01,8.602069856e+01,3.826316721e+01,3.067037313e+01,7.639302922e+01,5.235613045e+01,3.946983316e+01,2.729722566e+01,3.956665799e+00,7.070750401e+01,1.355590215e+01,1.395980454e+01,2.622563644e+01
7.236507021e+01,5.691203650e+01,8.414440721e+01,9.165892734e+01,7.422463683e+01,1.852871622e+01,4.864362492e+01,7.969453668e+01,5.643461119e+01,4.802478697e+01,7.922659953e+01,7.904984887e+01,7.518203817e+01,7.723474448e+01,3.648641850e+01,9.122898242e+01,3.299661441e+01,5.487719510e+01,2.270729447e+01,2.847026754e+01,8.007965035e+01,8.919643768e+01,8.253075021e+01,6.549743352e+00,4.741972167e+01,2.753893682e+01,2.090272231e+01,3.745519807e+01,2.909493039e+00,1.305843154e+01,4.023818380e+01,7.690773935e+01,2.584992080e+01,6.362912236e+01,3.142462537e+01,3.129751142e-02,3.223094024e+01,4.703082187e+01,8.039392097e+01,5.364116645e+01,6.325542107e+01,3.247134005e+01,4.730821351e+01,5.299027016e+01,5.609788095e+01,2.782161311e+01,7.283266449e+01,5.571125174e+01,9.874787811e+01,3.595526692e+01,6.663301128e+01,5.033044719e+01,5.859187319e+01,4.215906044e+01,3.116852505e+01,9.337753584e+01,2.717775298e+01,6.693574090e+01,3.384778549e+01,7.679922027e+01,3.147813389e+01,2.376073646e+00,9.773404948e+01,2.286769546e+01,6.287623720e+01,3.631570243e+01,9.810006147e+01,4.693900974e+01,1.682482109e+01,6.866676582e+01,4.832989664e+01,4.185936900e+01,2.127347822e+01,2.967751591e+01,2.448786852e+01,6.640563480e+01,9.452066061e+01,7.583261931e+01,9.495411752e+01,3.567882509e+01
9.469247562e+01,6.307913898e+00,4.754081609e+01,8.295046848e+01,2.492127889e+01,9.232568559e+01,3.812696429e+01,7.598815743e+01,6.307146356e+01,3.183652031e+01,8.620344574e+01,6.674833343e+01,1.289573260e+01,3.968914841e+01,6.691272512e+01,3.141966226e+01,7.043248333e+00,6.281169930e+01,6.486117655e+00,6.440188007e+01,7.405903240e+01,1.513600931e+00,3.920451558e+01,4.586179794e+01,8.306807305e+01,8.694604805e+01,2.251214036e+01,4.410200927e+01,1.214153077e+01,5.020733407e+01,5.569171163e+01,7.262289655e+00,7.066157083e+01,8.278986225e+01,8.733119777e+01,3.291610424e+01,8.397735672e+01,5.399220767e+01,1.249485163e+01,1.172046244e+01,1.353465209e+01,5.200227943e+01,7.221912376e+01,4.026188010e+00,3.906310247e+01,8.682348010e+01,5.841844322e+01,5.727870220e+01,1.407791576e+01,7.569864062e+01,1.637506449e-01,9.746445411e+01,8.298827914e+01,7.690895443e+01,4.757824551e+01,1.645785088e+01,3.175193872e+01,2.133170248e+01,7.374687152e+01,2.559278976e+00,5.054669049e+01,2.364164389e+01,7.274124117e+01,4.956115513e+01,8.996313827e+01,7.597848322e+00,6.512450560e+01,9.828031884e+01,5.894362494e+01,7.036292597e+00,7.689307548e+01,1.432246515e+00,4.191073571e+01,5.995554884e+01,6.506261446e+01,9.184488503e+01,6.763128541e+01,6.094091040e+01,1.389732915e+00,6.602466355e+01
5.725797738e+01,3.546323848e+01,8.695186723e+01,4.103587403e+01,1.431789563e+00,3.615253806e+01,6.231450091e+01,2.072089729e+00,9.943180976e+00,3.858692976e+01,2.738890453e+01,8.636191404e+01,8.194097399e+01,3.750113540e+01,6.020987826e+00,5.349532957e+01,3.465151505e+00,1.286090940e+01,9.262121000e+01,9.055945096e+01,3.837489230e+01,7.376249328e+01,7.670429624e+00,7.685349800e-01,8.416929198e+01,6.069222231e+01,6.892712874e+01,5.814271819e+01,9.803826785e+00,4.232088789e+01,7.451655796e+01,1.727835539e+01,2.211250767e+01,9.699092821e+00,3.188743821e+01,7.773895656e+01,7.032186372e+01,8.696070420e-01,5.231710579e+01,3.213264716e+01,7.807213985e+01,5.395191240e+01,8.642207487e+01,7.175877333e+01,6.458885876e+01,8.369558428e+01,8.005184483e+01,7.072379375e+01,9.366631440e+01,8.417388630e+01,8.036188048e+01,2.565320733e+01,1.571278296e+00,8.997308858e+01,6.160521855e+01,1.175498073e+01,9.691522926e+01,3.065331386e+01,1.294115186e+01,2.348043656e+01,4.389946443e+01,8.312991982e+01,2.341463755e+00,4.783316808e+01,1.853841243e+01,3.826201827e+01,3.259995503e+01,3.778394033e+01,7.301771060e+01,8.823477363e+01,5.122338901e+01,7.398663892e+01,1.249295332e-01,7.815196588e+01,5.343763764e+01,8.665032290e+00,1.700286331e+01,9.853621051e+01,5.231555312e+01,4.971446170e+01
