v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
4.898558206e+01,9.169104510e+01,5.488964343e+01,7.981073706e+01,7.008027871e+01,7.365465281e+01,9.852409633e+01,1.692380602e+01,8.884994311e+01,9.209920290e+01,2.488067787e+00,9.446627448e+01,6.257691232e+01,6.668821486e+01,2.164943375e+01,9.859075010e+01,9.926285605e+01,1.377822373e+01,2.814208237e+01,3.639998842e+01,8.713889880e+01,9.963214879e+01,1.567253477e+00,9.949967846e+01,3.042400022e+00,3.176479746e+01,8.521758979e+01,1.833581041e+01,8.279483818e+01,4.144234199e+01,8.780734204e+01,7.315498710e+01,2.304501112e+01,3.368383924e+01,5.742509522e+00,9.727654732e+01,6.299859336e+01,5.064954110e+01,6.180846618e+01,7.911532888e+01,2.357613144e+01,3.095005137e+01,9.145409874e+01,8.183686024e+01,3.697490512e+01,4.234668954e+01,2.959790649e+00,3.895304962e+01,4.019128968e-01,5.996027022e+01,8.361006225e+01,1.833970535e+01,8.263733617e+01,5.069036228e+00,1.068645965e+01,6.457878494e+01,5.971627597e+01,9.767442718e+01,7.626247662e+01,7.441183315e+01,7.556701582e+01,5.865097945e+01,5.959321913e+01,3.474565123e+01,4.852176501e+01,9.953279927e+01,6.686257746e+01,5.036958718e+01,4.656524997e+00,2.932606593e+01,6.410703182e+01,1.391597820e+01,3.802265179e+01,2.736372030e+01,1.619174138e+01,5.503908979e+01,9.153424580e+01,5.602846358e+01,5.113196919e+01,1.307153047e-01,4.157436475e+01,7.743689343e+01,4.977955597e+01,7.599880785e+01,8.853257544e+00,7.877439787e+01,7.482734815e+01,4.405198782e+01,3.116035304e+01,5.220446745e+01,4.002669416e+01,9.947234246e-01,4.265762240e+01,2.616034304e+01,7.460050012e-01,9.452401617e+01,6.018921006e+01,1.205541079e+01,9.655975322e+01,6.774496840e+01
7.756211257e+01,7.248400801e+01,5.811184507e+01,9.576189638e+01,6.485004460e+01,2.586006307e+01,2.302178128e+00,5.176833185e+01,6.278243980e+01,9.189394697e+01,5.196162017e+01,9.319349724e+01,5.745134760e+01,3.702144996e+01,3.440564353e+01,3.133122282e+01,6.689450254e+01,8.608173108e+00,6.935857939e+01,1.573744899e+01,4.801887574e+01,5.386438276e+01,4.573510315e+01,1.516944332e+01,6.106494863e+00,8.034453330e+01,9.212126047e+01,1.168649176e+01,4.923380587e+01,1.718408654e+01,3.123593115e+01,5.600005596e+01,7.032597452e+01,3.238000676e+01,4.304355639e+01,3.936411293e+01,8.879011836e+01,7.298358644e+01,4.581314882e+00,1.142171297e+01,3.138975140e+01,6.887980823e+01,9.637043678e+01,4.818745674e+01,7.516842895e+01,8.966418913e+01,1.632763495e+00,8.707016138e+01,3.167163920e+01,7.147047295e+01,5.878239183e+01,5.004963713e+01,1.084109327e+01,6.064804477e+01,9.623846420e+01,8.222337917e+01,3.863551924e+01,6.347850344e+01,3.113028364e+01,7.756730479e+01,2.605507438e+01,9.807225058e+01,3.993010912e+01,3.564489455e+01,1.391930061e+01,4.876498341e+01,2.682519044e+01,3.988054993e+01,2.502137389e+01,2.016969550e+01,7.294555614e+01,7.318117721e+01,9.731283076e+01,1.805529000e+01,9.582758244e+01,6.393064458e+01,7.563102809e+01,8.281652863e+00,1.542426775e+01,8.154953364e+01,3.792364010e+01,1.218249690e+01,4.011788512e+01,5.259492406e+01,2.337006132e+01,5.721999155e+01,9.616803022e+01,3.715784507e+01,2.387840699e+01,4.415080202e+01,5.966681439e+01,9.627046102e+01,5.861934032e+01,4.643975306e+01,1.711068763e+01,2.624949997e+01,5.750657633e+01,2.695423246e+01,5.496651352e+01,7.219159928e+01
2.283007946e+01,4.600881945e+01,1.074081090e+01,6.218145358e+01,9.614077471e+00,6.992673845e+01,1.696971833e+01,7.279228424e+00,8.335336233e+01,5.081945225e+01,5.204002112e+01,6.794033585e+01,4.155520036e+01,2.169071926e+01,5.876072245e+00,3.996276056e+01,1.698843545e+01,4.280175001e+01,7.509606459e+01,8.468020073e+00,2.665951911e+01,3.362894176e+01,7.840801026e+01,2.752302324e+00,9.301867415e+01,2.907180658e+01,7.908626262e+01,6.275421187e+01,2.385399746e+01,7.959356443e+01,1.613058157e+00,3.414332778e+01,7.840316450e+01,1.620349544e+01,9.041558375e+01,4.515133159e+00,6.008138006e+00,2.297560161e+01,1.670222597e+01,6.015082141e+01,5.084945939e+00,7.752896684e-01,4.877656903e+00,5.123471506e+01,1.022736261e+01,6.439868224e+01,6.849560399e+01,9.892479315e+01,3.914187586e+01,2.242460387e+01,9.412236981e+01,4.441116557e-01,8.676431346e+01,7.355631070e+00,7.274534145e+01,3.735951539e+01,3.359183946e+01,3.250804274e+01,3.232616837e+01,9.272927524e+01,4.170029626e+01,1.568794432e+00,3.798101399e+01,4.695508232e+01,3.884201023e+01,6.670557326e+01,9.067440329e+01,9.214676763e+01,4.779759059e+01,5.032953773e+01,3.500894461e+01,4.600754031e+01,1.114708659e+01,2.910911104e+01,2.133634953e+01,5.934739943e+01,9.351502354e+01,3.675339903e+01,8.631728377e+01,3.879372553e-01,6.667377197e+01,4.500332609e+01,4.676262977e+00,3.909451532e+01,1.800531276e+01,8.073421988e+01,6.327050510e+01,7.039437991e+01,7.252060817e+01,9.865330264e+01,4.778196828e-01,1.862280858e+01,7.083432945e+01,9.852231111e+00,6.181910941e+00,6.934147393e+00,2.451431646e+00,3.342988433e+01,8.106439380e+01,5.829533529e+01
6.976721105e+01,8.550775448e+01,6.407013625e+01,3.661327891e+01,3.774610181e+01,6.018360858e+01,7.357031738e+01,4.897522315e+01,8.813271527e+01,3.122948550e+01,4.221069338e+01,3.657383902e+01,5.506179765e+01,2.557713411e+01,8.317851415e+01,9.438686429e+01,1.176558436e+01,8.647226084e+01,1.666669442e+01,1.734185463e+01,6.132197431e+01,8.174215462e+01,7.408532615e+01,7.271812449e+01,9.283658108e+01,3.057234645e+01,1.053240422e+01,4.712885032e+01,2.751073594e+01,8.296623455e+01,7.333840018e+01,9.576847323e+01,2.218878441e+01,3.906448144e+01,6.310688807e+01,3.586391352e+00,6.486695268e+01,5.939585820e+01,8.680051641e+01,1.016048483e+01,5.928740457e+01,9.285066605e+01,5.027604458e+01,3.007162318e+01,4.591433675e+01,2.142295914e+01,4.277709056e+01,3.833340656e+01,3.600957798e+01,4.690066584e+00,5.789099672e+01,7.324872626e+01,7.696055907e+01,6.863400124e+01,6.336266725e+01,6.628035101e+01,4.948685789e+01,1.381673345e+01,8.338571027e+01,1.470843337e+01,8.783740000e+01,8.293652964e+01,2.946308213e+01,8.840267576e+01,8.740212141e+01,3.577155050e+01,5.680897060e+01,7.105076438e+00,9.524186622e+01,5.608906542e+00,5.487936146e+01,1.615965618e+00,5.945153607e+01,4.649790829e+01,5.422179335e+01,9.338090395e+01,4.001740841e+01,7.783926732e+01,8.637607139e+00,7.399675678e+01,5.555084282e+01,4.032444723e+01,7.046877494e+01,2.217450090e+01,6.515713375e+01,7.791872713e+01,9.936195677e+01,2.685584318e+01,2.019905780e+01,3.673669206e+01,1.794507150e+01,8.834704097e+01,9.122721037e+01,4.932837330e+01,7.514023968e+01,1.658941278e+01,5.161419485e+01,5.563107758e+01,9.781876159e+01,1.832953473e+01
1.174130455e+01,2.930944275e+00,7.182082767e+01,2.391020864e+01,5.336457761e+01,6.000082451e+01,1.072167039e+01,5.629812754e+01,4.499296290e-02,2.004874668e+01,4.000162909e+01,3.366786928e+01,7.910901147e+01,3.732739198e+01,3.020691027e+01,4.924261790e+01,8.071327409e+01,1.754325957e+01,2.332178673e+01,1.337761631e+01,7.016107403e+01,3.783439218e+01,7.019916266e+01,1.974654661e+01,2.624463141e+01,8.096352786e+01,1.857532104e+01,5.224892584e+01,4.510240192e+01,1.334992526e+01,4.256269083e+01,4.731103532e+01,2.516712184e+01,8.129203022e+01,1.841706005e+01,4.983505534e+01,9.546759308e+01,7.040818021e+01,1.685647232e+01,2.326997530e+01,2.540831817e+01,2.332256775e+01,4.078102915e+01,4.526914275e+01,7.604398983e+01,5.110485481e+01,8.386849069e+01,3.121527052e+01,8.047891385e+01,1.239234829e+00,5.237433333e+01,5.730228312e+01,1.368826901e+00,7.533411147e+01,6.402942340e+01,8.562638256e+01,8.034809526e+01,9.832662670e+01,3.104613289e+01,5.773013767e+01,4.723021389e+01,1.469659210e+01,7.160450346e+01,3.397302060e+01,6.635872379e+01,9.041613383e+01,5.497773713e+01,4.236966900e+01,6.197862810e+01,9.799200238e+01,8.566129899e+01,2.924240990e+00,3.073235996e+01,9.406174422e+01,7.716589315e+01,4.646782904e+01,6.562427609e-01,1.449044934e+00,5.048231806e+01,4.956867294e+01,4.900675432e+01,8.342720163e+01,5.372277972e+01,5.716737548e+01,7.480012053e+01,5.994739095e+01,4.202833537e+01,7.421165819e+01,9.200553969e+01,7.731881312e+01,9.737307095e+01,7.996946741e+01,4.916256319e+01,7.652041985e+01,8.602554195e+01,1.607332692e+01,8.188030644e+01,1.771240072e+01,1.896372664e+01,3.355029303e+01
7.032010878e+01,8.995677801e+01,6.572222800e+00,1.029223259e+00,2.650183431e+01,5.508182626e+01,9.952503704e+01,4.359440386e+01,9.163791684e+01,3.477888385e+01,2.976224512e+01,3.862584742e+01,4.052025355e+01,6.863507625e+01,3.573151784e+01,1.480885885e+01,7.454781317e+01,2.019445221e+01,3.018995066e+01,3.266235612e+00,4.220126596e+01,7.137411049e+00,9.800631850e+01,8.297717423e+01,8.223973935e+01,1.921836835e+01,7.417027606e+00,7.439633329e+01,7.509001613e+01,8.085817742e+01,3.826644046e+00,6.513786998e+01,4.788454592e+01,1.974705946e+01,6.347719510e+00,5.074099965e+01,3.015480027e+01,2.175523038e-02,1.082896145e+01,3.363452041e+01,2.212981697e+00,9.711248159e+01,1.142156501e+01,4.393655136e+01,4.514481518e+01,2.206175434e+01,4.002828570e+01,3.955847407e+01,7.774481272e+01,2.417794799e+01,1.321839888e+00,7.712485746e+01,9.406539584e+01,6.944859805e+00,7.812377790e+01,1.529752352e+01,4.007837445e+01,8.715042712e+01,8.398743710e+01,6.499507242e+01,4.067175338e+01,8.984212614e+01,4.911535081e+01,2.962781960e+01,6.862447366e+00,9.876100743e+01,6.202570364e+01,7.002032935e+01,1.747151859e+01,3.566369115e+00,9.435833176e+01,3.977556857e+01,6.587334080e+01,2.055409587e+01,9.263940134e+01,9.647045956e+00,5.564498358e+01,4.826667972e+01,7.465740655e+01,1.154826206e+01,9.321369369e+01,7.504983704e+00,5.220570654e+01,7.771615252e+01,8.006733180e+01,2.726155318e+01,1.043416604e+01,1.895969524e+01,4.160378649e+01,1.488260518e+01,7.195282299e+01,5.716030477e+01,5.259959796e+00,6.278584373e+01,5.288709117e+01,6.388438751e+01,8.780838808e+01,6.543327672e+01,1.423498881e+01,8.038990789e+01
9.772098095e+00,4.579622937e+01,7.116408191e+01,5.996047400e+00,3.124846219e+01,1.642284043e+01,7.396606532e+01,9.358378579e+01,6.770400444e+01,6.983485179e+01,6.129313060e+01,4.994027394e+01,4.300450243e+01,1.109675717e+01,1.211231900e+00,9.332066754e+01,6.095759025e+01,3.610076686e+01,5.849913157e+01,4.568622559e+01,3.584433423e+00,9.572344276e+01,6.296398320e+00,6.298199222e+01,7.955348880e+01,1.190311516e+01,8.325065064e+01,6.664047960e+01,6.164173195e+01,9.852112921e+00,1.900935887e+01,2.064996046e+00,9.728933017e+01,3.187944792e+01,8.367132091e+01,3.743846208e+01,8.690510866e+01,4.906835116e+01,7.926250960e+01,4.314882586e+01,1.522151445e+01,7.451010538e+01,7.873104007e+01,6.501257088e+01,9.412372570e+01,7.915143575e+01,4.904249623e+01,9.346817128e+01,1.759005763e+01,1.840650945e+01,2.246632667e+01,5.605932214e+01,2.875883145e+01,4.126124475e+01,6.060208146e+01,6.077850660e+01,2.245966972e+01,4.747453398e+01,1.444890924e+01,9.735936716e+01,1.073461906e+01,1.459252442e+00,5.207964425e+01,7.381383507e+00,2.927494038e+01,1.878589931e+01,9.472968411e+01,1.654422520e+01,5.108638499e+01,5.868013991e+01,9.912331797e+01,4.729891835e+01,6.324616151e+01,4.760410227e+01,3.555336344e+01,6.900283651e+01,4.583153935e+01,6.827326288e+01,9.213631067e+01,9.011747131e+01,4.960238083e+01,3.975231987e+00,3.927968381e+01,1.944418662e+01,9.176413834e+01,4.927412349e+01,5.031772918e+01,4.556719353e+01,4.967697115e+01,4.296414371e+01,3.207407255e+01,5.842309321e+01,7.680726210e+01,5.266430940e+01,7.355601900e+01,7.752417270e+01,2.279183799e+01,4.271920609e+01,8.132745358e+01,3.287894211e+01
7.794127641e+01,9.442993015e+01,5.520137363e+01,7.979156287e+01,4.047483278e+00,7.999488304e+01,2.677616569e+01,7.423891631e+01,3.791306741e+01,3.928748033e+01,5.791782923e+01,9.610341025e+01,2.488681963e+00,7.369611994e+01,8.773764449e+01,5.337906821e+01,6.132695167e+01,8.245503738e+01,7.213266809e+00,1.229675369e+01,7.047558556e+01,3.136304843e+01,8.599587289e+01,5.357068492e+01,4.310670887e+01,5.402216589e+01,3.516325930e+00,3.337016719e+01,8.103892759e+01,1.103223928e+00,8.952803972e+01,7.234202425e+01,1.503764416e+01,5.403167255e+01,6.092649808e+01,1.992391022e+01,3.131484061e+01,1.582470223e+01,5.243415695e+01,9.437566784e+01,1.472475770e+01,4.778239730e+00,7.028511661e+01,1.903251610e+01,6.088306470e+01,1.130731970e+01,7.950122534e+01,3.443985974e+00,8.507152030e+00,5.352855486e+00,5.741496343e+01,1.479700986e+01,9.829201335e+01,4.590106651e+01,7.973493453e+01,8.366550611e+01,4.501473740e+01,4.859294209e+01,8.770726199e+01,8.935785434e+01,2.540614577e+00,2.816750966e+01,8.711057565e+01,4.730657619e+01,3.132864223e+01,8.951293508e+01,9.548637855e+01,7.487417105e+01,2.686550160e+01,8.668567875e+01,6.061711061e+01,1.278352374e+00,7.801296476e+01,4.474511118e+01,1.216633947e+01,7.644239207e+01,8.619211527e+01,4.830807317e+01,2.016936344e+01,3.981709488e+01,8.644145833e+01,7.926611309e+01,9.418525553e+01,9.440228287e+01,5.798003714e+01,2.601916880e+01,9.663140147e+00,8.128666271e+01,7.712978762e+00,6.713803164e+01,7.164418105e+01,8.083547738e+01,4.339834827e+01,8.550506287e+01,1.045399910e+01,8.331672059e+01,9.190398718e+01,7.871484137e+00,5.574238715e+01,5.880024037e+01
8.224766541e+01,6.256105036e+01,7.694535603e+01,8.876084890e+01,8.208905634e+01,8.816724845e+01,6.606300244e+01,2.455097302e+00,9.580540249e+01,8.555289966e+01,8.125297266e+01,4.210832918e+01,8.855057855e+00,3.835325728e+01,1.384898198e+01,7.354343102e+00,9.226133717e+01,9.931041954e+01,2.134913055e+01,4.852038837e+01,8.383705152e+01,6.965366962e+01,5.577678897e+01,3.625461904e+01,8.092759461e-01,2.599816155e+00,7.578462237e+01,2.094380350e+01,7.019452813e+01,8.621503058e+01,4.384356258e+01,4.402721692e+01,6.979287218e+01,2.945604330e+01,3.565724093e+01,3.990468368e+00,9.109545181e+01,5.001069225e+01,6.360138788e+01,4.780115342e+01,9.752330316e+01,9.089205327e+01,3.452344758e+00,5.716007562e+00,2.203332432e+01,9.944735216e+01,8.498450231e+01,4.313052610e+01,9.135980737e+01,7.487127964e+01,3.118016735e+01,1.975334805e+01,5.222001390e+01,3.146576833e+01,3.969164113e+00,3.986772896e+01,4.489240735e+01,2.953795377e+01,2.947550191e+01,1.494766348e+01,9.255638968e+01,8.090146063e+01,5.193872949e+01,3.380530592e+01,9.368968106e+01,3.161621076e+01,3.446480427e+01,2.740878729e+01,1.379671242e+01,4.306243015e+01,5.164215132e+01,8.057697272e+00,1.857016422e+01,2.909531083e+00,2.951439486e+01,9.881609814e+01,8.222968891e+00,4.465581441e+01,2.057167934e+01,1.772239483e+01,9.369452885e+00,2.762986901e+01,9.029302436e+01,5.076487854e+01,1.696814689e+01,8.157498516e+01,4.714605603e+01,2.589980112e+01,5.598128952e+01,1.201654253e+01,2.082437566e+01,9.004815437e+01,5.857441040e+01,7.133615777e+01,1.170001724e+00,6.733170048e+01,9.129148240e+01,6.689933977e+01,4.717398283e+01,4.930190570e+01
2.485201637e+01,1.740028372e+01,1.975583612e+01,1.427955138e+00,5.515768372e+01,5.161671948e+01,8.672325889e+01,7.085158338e-01,6.717863763e+01,4.461471227e+01,6.622081102e+01,9.640214180e+01,6.141895356e+01,1.037499387e+01,3.195874797e+01,5.620700401e+01,9.749416526e+00,3.511810569e+01,2.621530517e+01,4.400292220e+01,2.856410670e+01,4.134637438e+01,5.292095534e+01,5.805156373e+01,5.102386157e+01,7.460837063e+01,7.225918943e+01,4.988166069e+01,7.168674981e+01,4.630510657e+01,8.894755280e-01,3.600456314e+01,5.898074605e+00,9.711650122e+01,9.145745010e+00,8.351760988e+01,8.001642027e+01,9.589877012e+00,9.593788301e-01,4.397244346e+01,5.738597506e+01,8.906897833e+01,9.407147382e+01,9.929207304e+01,6.296189596e+01,5.535007115e+01,2.668058943e+01,3.219930766e+01,9.348533285e+01,7.419676079e+01,7.180955330e+01,8.174458958e-01,2.598787035e+01,4.646967561e+01,9.433967720e+01,9.791062063e+01,3.374066407e+01,1.174404296e+01,4.753511553e+00,9.132602458e+01,9.206021618e+01,4.969822361e+01,5.437436663e+01,6.946918870e+01,3.742077238e+01,9.937751785e+01,3.314651666e+01,6.378010707e+01,4.388197638e+01,2.714600592e+01,1.848015794e+01,3.225776898e+01,6.303341793e+01,7.670176771e+01,9.866865798e+00,5.188696453e+01,7.305994963e+01,3.822613215e+01,9.476310084e+01,3.265876086e+01,3.320940165e+00,8.040535719e+01,8.298502851e+01,2.626792143e+01,9.691963851e+01,9.116882140e+01,4.308171374e+01,4.255342626e+01,6.464773647e+00,1.494670000e+01,9.559055917e+01,6.121743480e+01,5.350025397e+01,4.978378317e+01,6.212637194e+00,8.049891869e+01,1.916865231e+01,6.139624372e+01,8.167893160e+00,7.689604779e+01
4.210610681e+01,1.157169373e+01,3.501913426e+01,4.560837845e+01,9.834428582e+01,2.439885647e+01,1.253845142e+01,2.737934027e+00,9.941117923e+01,6.347986062e+01,1.127589789e+01,6.630996168e+01,2.754343203e+01,3.263479913e+01,3.702433221e+01,5.850075581e+00,8.880971527e+01,5.343458305e+01,6.001887077e+00,7.467371569e+01,1.418278046e+01,8.340835228e+01,8.241345162e+01,5.142954898e+01,8.857412477e+01,3.468605797e+01,1.539569614e+01,3.034286824e+01,9.198191027e+01,2.337969748e+01,6.559901924e+01,8.194478372e+01,8.150881100e+01,1.168007732e+01,8.162752226e+00,8.528882561e+01,4.042010827e+01,1.124832794e+01,3.257149190e+01,6.357989988e+01,9.568046794e+01,1.541794587e+01,5.667726147e+01,1.172610955e+01,8.183683764e+01,4.369905165e+01,7.995083257e+01,8.567959678e+01,2.275082457e+01,2.576032534e+01,2.676061584e+01,4.137375840e+01,1.222473565e+01,7.431145945e+01,7.364626344e+01,2.303909610e+01,7.297027599e+01,1.601113794e+00,9.068701474e+01,8.766459902e+01,1.202298301e+01,9.494919370e+01,1.677526594e+01,9.785727653e+01,9.010250399e+01,5.733713565e+01,4.627300935e+01,3.072242035e+01,4.077841036e+01,9.588290364e+01,2.292190334e+00,2.645408721e+01,4.643368097e+01,3.984564128e+01,6.929413870e+00,9.239640426e+01,5.113272302e+01,6.781961965e+01,5.791161225e+01,4.879165305e+01,9.945762141e+01,7.726805497e+01,2.367117228e+01,2.510180199e+01,7.210870985e+01,9.827938483e+01,2.037743928e+01,4.981345644e+01,4.819014228e+01,4.842508981e+01,9.130456594e+01,8.991939823e+01,4.015495295e+00,7.818989576e+01,7.976176605e+01,7.376222006e+01,1.401875730e+01,2.130038087e+01,2.504373850e+01,1.745876130e+01
7.680569057e+01,6.687275730e+01,8.085107683e+01,5.692594030e+01,8.893525227e+01,8.662940715e+01,4.369712526e+00,9.372386153e+01,9.718081997e+01,7.569361954e+01,7.773944898e+01,6.386283342e+01,7.315462883e+01,4.480719300e+01,5.333830504e+00,2.360933154e+00,8.501465220e+01,8.524104025e+01,3.884153072e-01,1.893499470e+01,5.821207694e+01,6.946869844e+00,5.331729461e+01,5.171301495e+01,4.045279607e+00,5.829757414e+01,9.437224337e+01,6.894978519e+00,5.055473817e+01,9.252569402e+01,1.577924039e+01,3.617477730e+01,5.336812236e+01,8.566682680e+01,4.918097527e+01,1.955281146e+01,6.803525969e+01,1.247809681e+01,8.615868627e+01,1.970387676e+01,8.520281105e+01,9.557736744e+01,8.698827971e+01,2.226647601e+01,3.486360376e+01,2.349934117e+01,5.617188127e+01,4.853949247e+00,3.226148537e+01,1.566879761e+01,9.958471598e+01,8.835982351e+01,2.863678141e+01,3.254250269e+01,4.571134109e+01,1.963893728e+01,3.210150973e+01,2.826431901e+01,6.869860515e+01,7.459958208e+01,8.083145864e+01,9.838413222e+01,5.688723963e+01,5.280779975e+01,7.525675191e+01,5.869808481e+00,3.619786504e+01,8.299164588e+01,2.589352751e+01,6.767285336e+00,6.738159591e+00,8.492054190e+01,1.129380876e+01,2.880116545e+01,7.235518208e+00,6.654736590e+01,5.580587019e+01,9.349630222e+00,5.970811231e+01,3.573122182e+01,8.393199981e+01,4.290692611e-01,4.494739911e+01,3.611828435e+01,9.520244300e+01,6.149120555e+01,6.370965903e+01,4.450012042e+01,2.954791332e+01,7.441561478e+01,4.963168647e+01,8.308023241e+00,4.845575031e+00,8.011264998e+00,7.370275009e+01,4.137079277e+01,6.250510869e+01,3.284209750e+01,8.081484890e+00,2.143521683e+01
3.940326166e+01,3.555056385e+01,3.675979096e+01,7.639767590e+01,9.752108879e+01,7.044428510e+01,6.862353553e+01,6.820455012e+01,9.681499009e+00,4.958313088e+01,6.737719211e+01,6.904218878e+00,4.164865910e+01,9.489126194e+01,9.409194601e+01,7.892663089e+01,8.049365384e+01,1.225268006e+01,6.820655304e+01,1.623540080e+01,7.931477921e+01,8.844492592e+01,8.480294233e+01,9.170369255e+01,5.281226942e+01,4.502960412e+01,4.798509098e+01,5.998752784e+01,6.762415096e+01,1.190376882e+01,1.252660530e+01,2.995299992e+01,1.549963059e+01,2.103667104e+01,3.289949284e+01,9.011839427e+01,8.916754937e+01,5.026602198e+00,6.216983176e+01,1.914930077e+01,3.232691589e+01,7.919974877e+01,5.725208329e+00,1.406848596e+01,2.230050880e+01,9.357082285e+01,6.788918071e+01,9.046203292e+01,1.718566025e+01,4.111261520e+01,6.539576478e+01,8.414569707e+01,3.550575784e+01,8.367270646e+00,3.290608663e+01,8.017297809e+01,8.876218098e+01,7.856894630e+01,2.233988191e+01,4.625434027e+01,6.552603317e+01,3.563060860e+01,5.820784845e+01,8.580832110e+01,6.967521745e+01,5.068741322e+01,5.400288177e+01,8.792222752e+01,5.250166934e+01,9.307034546e+01,5.324448690e+01,7.203273114e+01,9.532870925e+01,3.442308517e+01,8.667095821e+01,7.345798033e+01,7.788356849e+01,9.210003542e+00,9.880772731e+01,4.655704750e+01,1.742772550e+01,9.793818294e+01,7.150818764e+00,9.015390466e+01,8.202311444e+01,2.113585302e+01,6.994432711e+01,6.293703187e+01,2.999809486e+01,3.587221896e+00,9.719819692e+01,6.017889897e+01,4.097705534e+01,4.605339080e+00,2.771592090e+00,4.517709952e+00,9.921291924e+00,7.160336230e+01,5.070202239e+01,3.487985848e+01
5.985542596e+01,2.204439097e+01,5.095734158e+01,8.343170430e+01,9.981326759e+01,1.425691342e+01,7.224285924e+01,4.570371742e+00,8.356751179e+01,7.691891291e+01,5.911343172e+01,7.725919537e+01,7.802611025e+01,9.612818883e+01,3.054843295e+01,4.491893524e+01,9.087589027e+01,3.028260752e+01,9.149508176e+01,8.212301723e+01,8.064820838e+01,4.611637766e+01,1.370677305e+01,5.151909188e+01,9.549091140e+01,3.304642733e+01,6.147283797e+01,9.807328639e+01,4.196701530e+01,1.694017946e+01,4.755704151e+01,6.848430739e+01,4.946766481e+01,3.410320678e+01,1.792072463e+01,2.721658303e+01,8.312973051e+01,1.437226355e+01,6.147172185e+01,5.860005919e+00,7.990002775e+01,3.857616765e+01,9.128878289e+01,9.797175774e+01,8.973202438e+01,2.949087585e+01,1.072480903e+01,2.083447490e+01,8.503208958e+01,9.733160555e+01,9.015410772e+01,8.113654020e+00,1.396552169e+01,2.264371190e+01,3.465405026e+01,1.754148208e+01,4.771114143e+01,7.177587417e+01,5.255840092e+01,4.679931433e+01,6.876470268e+01,2.201960383e+01,3.824458378e+01,4.664192723e+01,6.518897748e+01,5.956325050e+01,9.945669701e+01,3.374251135e+01,5.835683654e+01,2.559418565e+01,5.086117596e+01,4.073600770e+00,2.123401136e+01,1.823858839e+00,5.479457647e+01,7.596066862e+00,2.154589689e+01,8.053679292e+01,1.020006635e+01,3.880425599e+01,2.331991537e+01,2.696104555e-01,3.045294464e+01,1.502646707e+00,6.920959044e+01,7.022137741e+01,2.028868303e+01,2.390918419e+01,2.517107976e+01,2.922052226e+01,4.888639591e+01,1.599109947e+01,4.721193373e+01,6.642185807e+01,3.230815069e+01,4.393882681e+01,7.319097406e+01,7.142248730e+01,6.164838973e+00,5.461045018e+01
7.128647079e+01,1.479873839e+01,8.406869298e+01,2.691356859e+01,5.394281765e+00,1.584604788e+01,7.047059181e+01,6.639754277e+01,4.423628369e+01,5.357414252e+01,8.543503201e+01,9.235899454e+01,2.445940046e+01,2.728479347e+01,3.009748335e+01,3.198093810e+01,2.426710862e+01,8.555420569e+01,6.204733708e+01,7.918245973e+01,6.412057606e+01,1.643205505e+00,8.621434175e+01,4.087414802e+01,7.839763242e+01,7.826720091e+01,6.847669306e+01,7.317162818e+00,5.386915278e+01,6.452454478e+00,7.186158019e+01,9.148143963e+01,9.170255402e+01,1.934560513e+01,1.756266580e+01,1.850691575e+01,4.353423738e+01,1.974960730e+01,7.445825146e+01,5.508900966e+01,4.883600004e+01,3.506421177e+01,2.437811465e+01,7.424922161e+01,1.540681877e+01,1.048651201e+01,8.541855645e+01,6.259069810e+01,7.491133968e+01,8.521052644e+01,5.049574890e+01,7.232853263e+01,7.043072166e+01,4.251106929e+01,3.694182986e+01,2.580796869e+00,9.520760696e+01,3.442049883e+01,9.478660758e+00,3.752504289e+01,6.289035614e+01,4.717458686e+01,3.283758244e+01,5.554371403e+01,1.660262749e+01,7.750145866e+01,9.885126632e+01,4.044688039e+01,8.183030360e+01,3.769083865e+01,2.061917757e+01,8.961441251e+01,8.159433686e+01,7.537099612e+01,3.538238060e+01,7.280404127e+01,6.950007172e+01,3.404812589e+01,8.247421146e+01,2.975624206e+00,5.377096506e+01,7.816440194e+01,4.905233270e+01,8.587234263e+01,2.448734538e+01,6.668543695e+01,7.628111643e+00,7.591945610e+01,6.298475070e+01,5.902034705e+01,9.285070199e+01,5.053694628e+01,1.798227144e+01,4.593151771e+01,4.511146384e+01,7.928928482e+01,5.048178308e+01,3.087881197e+01,8.173554526e+01,1.536425050e+01
