v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93
1.932012973e+01,3.696076006e+01,3.331162987e+01,6.131015846e+01,2.521620865e+01,6.800444212e+01,9.955964570e+01,7.543638614e+01,7.808974228e+01,4.469729530e+00,4.213127939e+01,2.221088327e+01,4.770925625e+01,5.693974109e+01,8.271052391e+00,2.421444768e+01,3.089192854e+01,6.970516001e+01,4.009075904e+01,4.792976193e+01,3.780759693e+01,4.504583789e+01,1.471847823e+01,3.338192125e+01,6.217330309e+01,2.053964829e+01,7.855870183e+01,5.118912273e+01,9.650301230e+01,8.634193465e+01,5.327663275e+01,7.739857764e+00,8.369967365e+01,2.642573016e+01,7.985146988e+01,8.633983561e+01,7.906901882e+01,3.731398442e+01,9.390659220e+00,6.624358148e+01,9.756370110e+01,6.211765038e+00,1.751494674e+01,3.376487207e+01,8.606919533e+01,2.327501099e+01,7.682264876e+00,1.825275807e+01,9.522276658e+01,9.828369032e+01,7.503292778e+01,9.674723007e+01,5.540213019e+01,6.538375524e+01,4.168250754e+01,6.741040483e+01,9.816614773e+01,8.781846965e+01,6.970817328e+01,6.288075364e+01,8.202944699e+01,6.431193122e+01,5.888866174e+01,2.367292492e+01,7.388603736e+01,2.886173869e+01,9.046249135e+00,8.261470402e+01,6.831548577e+01,1.213320289e+01,6.400940108e+01,4.898190987e+01,4.768365854e+01,7.927714390e+01,5.478294173e+01,5.425240973e+01,7.034778531e+01,9.413410368e+01,1.098453518e+01,3.677726365e+01,1.491385637e+01,4.732738251e+01,8.314042465e+01,7.573644423e+00,7.104347442e+01,2.779777890e+01,4.143433897e+01,2.905366741e+01,1.072934360e+00,9.942412896e+01,6.137116217e+01,8.950809896e+01,9.510972344e+01
1.168636241e+01,2.581012869e+01,9.117619726e+01,1.277018595e+01,3.663155364e+00,7.455461174e+01,3.507141147e+00,4.750230970e+01,2.068495307e+01,1.031060218e+01,3.392833190e+01,5.572777498e+01,9.885643766e+01,2.488396975e+01,6.070683608e+01,1.603889717e+01,1.229434667e+01,3.096696986e+01,4.249511192e+01,1.559264782e+00,2.116004386e+01,1.499418007e+01,9.510171743e+01,2.486169054e+01,1.713534811e+01,2.240947747e+01,7.246747081e+01,5.377057083e+01,8.734034613e+01,3.119406519e+00,7.117373195e+01,1.776155987e+00,2.986438365e+01,9.128103992e+01,5.592008961e+00,2.611142748e+01,6.036686705e+01,4.921183098e+01,8.299535595e+01,9.745182930e+01,9.567084412e+01,7.297542282e+01,2.200820654e+01,6.380175528e+01,7.837717400e+01,7.067819259e+01,5.985742681e+01,7.011271216e+01,8.189718517e+01,6.402601903e+01,1.408578358e+01,4.167356969e+01,1.457393242e+01,1.963818873e+01,8.816904188e+01,3.704804465e+01,9.863417133e+01,1.374546870e+01,5.320940685e+01,5.419982560e+01,1.517783285e+01,6.836214303e+00,8.700110259e+01,5.166821516e+00,8.157789704e+01,3.179663601e+01,6.833679782e+01,3.892298486e+00,3.515843581e+00,5.819195265e+01,7.762590931e+01,7.694929725e+01,9.201438775e+01,7.559895837e+01,9.188918541e+01,1.049821010e+01,1.970452437e+01,2.684204893e+01,2.256914940e+01,4.815832785e+01,3.373333671e+01,8.851684273e+01,3.324112612e+01,7.504430242e+01,7.330716848e+01,9.089682338e+01,8.099640021e+01,1.074206972e+00,7.651095592e+01,3.679000729e+01,7.059087883e+01,1.321898096e+01,9.520451645e+01
7.837290951e+00,9.251122149e+01,7.184419757e+01,7.858754026e+01,1.835515671e+01,6.873898354e+01,3.671330487e+01,3.852067882e+01,6.215226862e+01,7.143514987e+01,2.459576754e+01,8.419280091e+01,4.949632633e+01,1.429866832e+01,7.786853759e+01,6.071720971e+01,3.350622770e+01,1.057265977e+01,6.857150885e+01,3.479478011e+01,6.451257305e+01,9.633786655e+01,1.799858145e+01,4.763877424e+01,2.482574952e+01,7.044279523e+00,8.284285301e+01,2.001008712e+01,9.960009603e+01,9.080312448e+01,1.266847127e+01,1.455491114e+01,9.675595110e+01,6.438407284e+01,7.753438358e+01,4.720871917e+01,1.862395153e+01,4.214615690e+01,5.356625196e+01,1.281331405e+01,1.951597300e+01,4.927032825e+00,4.290454438e+01,2.110250501e+01,7.019388283e+01,5.205000981e+01,5.068776645e+01,7.215831272e+01,2.263677420e+01,2.220089085e+01,7.259621169e+01,1.904710549e+01,5.495223976e+01,6.840778589e+00,6.308418428e+00,1.369319054e+00,1.614235483e+01,2.945085895e+01,6.903347861e+01,8.291971106e-02,8.261590490e+01,6.571626867e+01,8.816995623e+01,5.725829803e+01,6.867980137e+01,4.878211790e+01,7.074572530e+01,1.484340358e+00,6.021332380e+01,6.227929381e+01,7.077428236e+01,3.301644500e+00,8.916013179e+01,5.137767727e+01,9.673640899e+01,1.009287124e+01,6.656883642e+01,7.799061847e+01,9.911152647e+01,1.347095639e+01,6.104505841e+00,1.733891773e+00,7.854469829e+01,6.374277705e+01,5.906253852e+01,8.594039470e+01,1.763492839e+01,1.156731800e+01,9.979380497e+01,1.112936306e+01,2.393552230e+01,7.630183303e+01,3.961724298e+01
4.561732770e+01,3.838230182e+01,3.061228983e+01,9.347435129e+01,1.135246179e+00,5.244714115e+00,7.071202994e+01,1.457215102e+01,8.281326224e+01,7.836171487e+01,8.052188572e+01,3.143173068e+01,2.352983044e+01,4.190355810e+01,6.029231319e+01,3.998405614e+01,8.759779302e+01,9.466028099e+01,1.436762448e+01,3.147207541e+01,8.894272998e+01,4.029644430e+01,9.549774190e+01,2.525756647e+01,4.902389561e+01,4.896467850e+01,8.368814410e+00,6.007614305e+01,5.983986597e+01,9.408365427e+00,6.959540632e+01,2.988050955e-01,1.099167008e+01,2.974644303e+01,6.602645585e+01,4.505109673e+01,7.977363151e+00,6.771357337e+01,9.121873610e+01,8.474031580e+01,2.451680029e+01,5.425346658e+01,6.860591422e+01,4.491733507e+01,6.216893353e+01,4.019385607e+01,7.657805481e+01,3.852447710e+01,6.479392525e+01,1.953602990e+01,6.654571574e+01,5.095936371e+01,8.620423269e+01,1.552456739e+01,8.465167166e+01,1.499405351e+01,6.035581151e+01,1.028993386e+01,6.270699184e+01,6.561495248e+01,5.302378336e+01,5.803641397e+01,4.701772422e+01,5.211275016e+01,4.941297072e+01,5.092791702e+01,5.393082533e+00,1.745453430e+01,5.676672624e+00,7.294850447e+01,8.724727719e+01,5.632592877e+01,3.774963777e+01,8.623125841e+01,7.217375534e+01,6.388922965e+01,3.898048133e+01,5.604573138e+00,9.568741827e+01,3.566825071e+01,5.987257689e+00,2.341423606e+01,5.031518402e+01,5.856087364e+01,2.438680679e+01,2.809688061e+01,5.357277502e+01,2.622233283e+01,4.359073760e+00,2.743572902e+01,3.842333422e+01,6.997250816e+01,7.515930103e+01
5.818651156e+01,2.102285608e+01,7.352877291e+01,3.498751041e+00,3.299746802e+01,8.705742447e+01,3.395645619e+01,8.872802347e+01,6.418119510e+01,6.831834128e+01,5.309665312e+01,8.836632931e+01,5.364017584e+01,2.125373373e+01,6.926051999e+01,2.318880587e+01,6.698324715e+01,2.178327509e+01,4.428256133e+01,9.742483139e+01,4.648335661e+01,2.917742031e+01,5.153993381e+01,3.574118142e+01,3.633439781e+01,5.588818743e+01,6.314537682e+01,4.293930053e+01,5.139729537e+01,3.481167196e+01,6.134261563e+01,8.163714862e+01,7.959277781e+01,8.718589063e+01,3.346517715e+01,4.461417444e+01,5.235543000e+01,6.264177923e+01,7.559575107e+01,9.506547602e+01,4.536270926e+01,3.209155271e+01,8.672708172e+01,7.515628744e+01,5.546785110e+01,4.605650897e+01,1.308548797e+01,2.076705023e+01,9.535202680e+01,3.281043200e+00,3.518712217e+01,7.051099018e+01,2.236966043e+01,8.703212367e+01,9.011924681e+01,1.543972041e+01,7.487833715e+01,6.166528848e+00,2.124624669e+00,5.429011328e+01,8.538357074e+01,1.684372027e+01,9.224872245e+01,5.881883748e+01,7.587734580e+01,3.128088823e+01,8.462763914e+01,8.330389558e+01,4.138385357e+01,5.011856748e+01,9.684573804e+01,3.266588608e+01,7.958118517e+01,4.000563427e+01,7.846987954e+01,2.074079792e+01,8.566198341e+01,4.541709982e+01,9.952411570e+01,5.530666592e+01,6.937769853e+01,8.735449223e+01,9.529944441e+01,4.329439491e+01,2.078269633e+01,3.148539361e+01,9.565113978e+01,6.010216726e+01,3.427451793e+01,5.790561607e+00,2.663154750e+01,3.186299608e+01,6.232249553e+01
8.961274881e+01,6.287959484e+00,5.421420358e+01,4.005495444e+01,8.722996218e+01,7.318316485e+01,7.293511324e+00,6.411816414e+01,3.651193855e+00,2.936223287e+01,3.211342495e+01,4.714781292e+00,5.811273103e+01,9.837896005e+01,1.831207505e+01,9.545363215e+01,4.506570471e+01,5.316303753e+01,1.597335742e+01,6.081746823e+01,9.751516673e+01,8.856577909e+01,5.703412090e+01,3.659311795e+01,3.222440671e+01,9.734859101e+01,6.154559751e+01,5.600729852e+01,6.162987983e+01,4.028102468e+01,1.406730157e+01,5.918967270e+01,8.305930669e+01,4.040495453e+01,7.882915403e+01,4.019845897e+01,9.979385225e+01,4.469748970e+01,9.805629022e+01,3.835294642e+01,8.202346049e+01,4.253271259e+01,9.870181043e+00,1.245909496e+01,3.793695208e+01,8.883234662e+01,7.775071908e+01,4.029144311e+01,2.298284890e+01,8.081956139e+01,9.197221171e+01,6.831741971e+01,6.394628015e+01,1.120500013e+01,5.801364563e+01,8.417548299e+01,7.329407782e+01,1.550287761e+01,1.644547932e+01,4.083578694e+00,4.539952343e+01,1.838395260e+01,5.648346588e+01,5.131947157e+01,6.962348448e+01,7.221426854e+01,6.597622594e+01,3.816659554e+01,9.772866121e+01,9.373625840e+01,6.279882109e+01,6.776023111e+01,4.663797277e+01,5.518449734e+01,6.960515216e+01,8.149309265e+01,6.684536590e+01,2.089585656e+01,2.152191680e+01,9.607129553e+01,8.110581245e+01,4.195138670e+01,6.975508416e+01,3.068154903e+01,1.815233777e+01,7.834087204e+01,5.551369477e+01,8.276853366e+00,3.306235263e+01,9.257242615e+01,6.951679387e+01,6.004037478e+01,1.948144596e+01
4.653329486e+00,2.503840313e+01,1.894120548e+01,8.056783302e+01,7.349852185e+00,9.159897274e+00,9.258865767e+01,9.199451645e+01,6.759713780e+01,8.786591375e+01,9.843548794e+01,8.846001867e+01,9.944564044e+01,6.132057798e+01,3.625991759e+00,7.954309257e+01,4.762033660e+01,3.316554298e+01,7.072884846e+01,5.729831171e+01,8.366172024e+01,9.206224834e+00,6.788751460e+01,5.657718001e+01,7.176265337e+01,3.868834281e+01,5.090700961e+01,6.901269791e+01,3.496675839e+01,6.488243677e+01,8.695606311e+01,1.245117173e+01,8.979945467e+01,2.401963653e+01,8.889999242e+01,5.150951710e+01,4.620663613e+01,5.756094074e+01,5.704883537e+01,3.752716058e+01,1.160333711e+01,6.941166393e+01,6.995176569e+01,8.474049837e+01,3.415970781e+01,6.428589777e+01,8.585593891e+01,5.847441124e+01,6.466147285e+01,6.365755690e+01,4.806231156e+01,5.719986496e+00,9.782179573e+01,2.251987527e+01,7.572007428e+01,6.936177062e+01,1.234332671e+01,5.988969476e+01,9.506848334e+01,1.691098345e+01,7.575353698e+01,6.377104227e+01,8.802645759e+01,1.832631317e+01,5.460667922e+00,3.675772940e+01,2.494644974e+01,9.072552143e+01,8.634459288e+01,9.453823295e+01,2.452108899e+01,7.220251000e+01,1.734457355e+01,6.731658176e+01,3.099722782e+01,6.482629060e+01,6.263610102e+01,1.964417838e+00,4.994396680e+01,7.331280334e+01,2.404615051e+01,7.680199067e+01,7.182987260e+01,7.886748041e+01,2.154052448e+01,8.741761046e+01,4.154724628e+01,9.015261578e+01,6.176902206e+01,9.958060086e+01,4.113721039e+01,5.349915308e+00,2.977203326e+01
7.583694441e+01,2.770269710e+01,1.444056036e+01,1.252678660e+01,7.327786105e+01,9.443474683e+01,8.586941891e+01,1.713581254e+01,2.774706396e+01,7.175569101e+01,7.233652063e+01,2.901641901e+01,6.811361950e+01,6.320672355e+01,8.627125287e+00,1.931767286e-01,1.018719600e+01,7.602405826e+00,9.380193103e+01,4.967440618e+01,9.310811323e+01,7.480553832e+01,9.175440980e+01,8.443317821e+01,7.300835241e+01,6.272639575e+01,6.957188031e+01,8.303983254e+01,4.789575216e+01,6.354819910e+01,5.936040720e+01,3.047429310e+01,5.818876358e+01,4.242758938e+01,2.088734336e+01,4.446506017e+01,1.793325039e+01,8.656507773e+01,2.996788964e+01,7.639862023e+01,8.710271999e+01,1.989761747e+01,4.517094145e+01,2.497425707e+01,7.574443539e+01,7.858955078e+01,4.382801177e+01,4.211535155e+01,9.861494297e+01,1.439304454e+01,8.712857614e+01,1.844702310e+01,4.091450151e+01,8.995823008e+01,9.682653253e+01,9.908205388e+01,3.857073108e+01,3.493568252e+01,3.031376216e+01,5.857387436e+00,1.712299752e+01,1.364947484e+01,1.982893069e+01,3.001032259e+01,4.195844547e+01,1.785221697e+01,9.896291151e+01,1.533885377e+01,9.830094314e+01,6.525957324e+01,5.351428308e+01,7.213929581e+01,1.980663950e+01,8.749914440e+01,4.581562543e+01,5.694174704e+01,6.958356446e+01,5.051910117e+01,3.149760916e+01,2.350844096e+01,1.744395237e+01,2.217143218e+01,9.335170999e+01,1.309529145e+01,9.960443440e+01,2.223122240e+01,7.514474946e+01,7.510658523e+01,2.804802008e+01,8.838911611e+01,3.623134132e+01,5.180578897e+00,8.360967873e+01
3.198083095e+01,1.416369734e+01,6.430806052e+01,7.427818944e+01,9.261901221e+01,4.292184659e+01,5.719625512e+01,3.399951513e+01,5.191933759e+01,8.344043715e+01,1.876880101e+00,8.852487216e+00,4.956385147e+01,6.020937928e+01,8.513355973e+01,4.298754607e+01,3.104585151e+01,2.813535707e+01,4.284053869e+01,1.495303522e+01,1.927108972e+01,2.058832226e+01,7.835628545e+01,2.819638864e+01,2.967150200e+00,2.356626003e+00,4.038427903e+01,5.470826319e+01,7.871459637e+01,6.614525626e+01,7.388246232e+01,6.885909200e+01,4.752742479e+01,2.859575126e+01,3.863711773e+01,8.442292926e+01,5.926837574e+01,7.704324050e+01,8.879120167e+01,7.544627158e+01,8.672178307e+01,8.504357880e+01,1.646015618e+01,4.062434517e+01,8.873329609e+01,3.201531165e-01,3.260023813e+01,5.381533537e+01,7.266610860e+01,5.885039619e+01,5.840287749e+01,3.662055254e+01,6.944079239e-01,8.974122690e+01,7.922873521e+01,9.195811352e+01,1.244961847e+01,8.855924903e+01,5.976372860e+01,2.361607516e+01,8.997820570e+01,8.444005669e+01,9.347349823e+01,4.969552500e+01,3.931425778e+01,8.827132109e+01,6.574288855e+01,8.755195068e+01,6.763812053e+00,9.518358166e+01,9.441033243e+01,8.516411360e+01,6.341031037e+01,7.410219320e+01,8.811883485e+01,2.324596092e+01,9.846351840e+01,8.688541131e+01,5.788098581e+01,5.616424654e+01,6.739445571e+01,4.739717379e+00,4.815022357e+01,6.429300436e+01,2.020323835e+01,8.503830568e+01,5.170687133e+01,2.007855355e+00,6.686635679e+01,1.659598104e+01,2.623100076e+01,5.162079001e+01,3.999907291e+01
3.071538666e+01,7.891520074e+00,4.643511381e+01,1.543850571e+01,8.065852588e+01,2.934729372e+01,8.202694737e+00,7.789687452e+01,9.441988917e+01,7.332346701e+01,5.226773166e+01,4.685012105e+01,3.873159396e+01,3.848411949e+01,8.718749069e+01,6.490337815e+01,4.380140328e+01,7.201830756e+01,9.866888232e+01,6.028878963e+01,1.552969782e+01,2.155662845e+01,2.931498760e+01,5.365242154e+01,9.619474054e+01,7.838121003e+01,4.232640147e+00,2.942727712e+01,4.325059792e+01,9.643623955e+00,8.083271606e+01,8.615454521e+01,6.538890458e+01,7.159761515e+01,8.059620328e+01,7.074522967e+00,8.901738288e+01,6.079836613e+01,8.916443748e+01,8.392878049e+01,2.832424622e+01,4.705766806e+01,7.961218402e+01,9.507766016e+01,3.195809721e+00,8.898437392e+01,8.103927964e+01,5.854272362e+01,6.841817192e+01,5.737426164e+01,2.736682702e+01,8.954663469e+01,5.428241444e+01,9.500120920e+01,5.700190724e+01,8.129227274e+01,2.376615443e+01,7.548499444e+01,7.858433668e+00,4.302783509e+01,9.996314749e+01,3.330006298e+01,4.073258562e+01,2.453623776e+00,3.639096645e+01,7.179717687e+01,3.836877608e+01,7.705877222e+00,7.701051477e+01,5.154557941e+01,1.016014305e+01,1.962728527e+01,8.310615168e+01,4.649096944e+01,4.086951797e+01,5.132107151e+01,1.567911196e+01,2.414946398e+01,8.175924450e+01,8.545071786e+01,6.263162738e+01,3.990286178e+00,5.723085331e+01,1.085895815e+01,7.917530393e+01,2.585166490e+01,3.290793171e+01,9.067186021e+01,9.628050564e+01,3.752780899e+01,4.601429203e+00,9.911485470e+01,4.930339108e+01
4.275611490e+01,2.756533338e+01,4.743225857e+01,8.036343450e+01,7.447704918e+01,2.529115518e+01,4.458021434e+01,7.765834161e+01,9.611625248e+01,5.205420160e+01,7.989289086e+01,4.012027013e+01,1.173577592e+00,7.444677123e+01,8.529763497e+00,5.050794026e+01,6.424230248e+01,3.543130764e+01,9.821591563e+01,7.102722852e+01,3.148132275e+01,8.356665073e+01,3.285529938e+01,9.809235758e+01,7.583012197e+01,7.975912833e+01,2.710706194e+01,1.878094391e+01,7.088394538e+01,7.714226886e+01,3.346562599e+01,7.084976873e+01,9.713808751e+01,1.997948954e+01,4.072710495e+01,6.583561436e+01,2.491184680e+01,7.713393084e+01,2.915624127e+01,2.903669884e+01,2.440599350e+01,9.995439902e+00,8.069348311e+01,2.488694317e+01,6.625939111e+01,1.487291652e+01,6.227871151e+01,8.713455077e+01,7.995246827e+01,9.147908032e+01,4.802923673e+00,5.573353407e+01,2.781533763e+01,1.986914604e+00,9.177930589e+01,6.414560891e+01,8.593247637e+01,2.606197951e+01,3.339913247e+01,9.466517800e+00,4.544053176e+01,7.914716502e+01,5.356994872e+01,1.953715459e+01,2.625673504e+01,2.288103228e+01,1.347072119e+01,7.176235035e+01,3.782392490e+01,3.331422641e+01,8.635615269e+01,7.562153391e+00,8.711334063e+01,4.569982897e+01,6.491515043e+01,4.364542568e+01,5.599638176e+01,7.459099416e+01,6.510961802e+01,2.006763234e+01,1.115101828e+01,9.367056064e+01,2.302412568e+01,3.259840926e+01,4.954858797e+01,4.057521079e+01,8.621490506e+01,6.810786453e+01,3.116134966e-01,2.925485272e+01,9.422954579e+01,1.421169394e+01,9.375317994e+01
1.200487892e+01,6.285040707e+01,9.929165504e+01,5.344514824e+00,5.603671784e+01,4.511952353e+01,6.882640422e+01,2.454631465e+00,2.428262519e+01,1.048890559e+01,4.810810529e+01,9.994762000e+01,5.248721592e+01,4.969767017e+01,8.098063676e+01,4.059919715e+01,1.531666928e+01,9.277894812e+01,2.110762176e+01,8.529558650e+01,2.672314091e+01,7.553395560e+01,8.892791648e+01,6.149526615e+01,2.651170833e+01,7.811020869e+00,9.349949905e+01,7.675299289e+01,3.009002768e+01,6.692960333e+01,4.651184802e+01,6.312984905e+01,6.946448250e+01,3.319380449e+01,4.785151764e+01,5.014445302e+01,3.234332106e+01,3.103614629e+01,7.228487401e+01,1.119790116e+01,8.946265079e+01,1.239137071e+01,9.840203307e+01,3.048482924e+01,5.961238770e+01,4.931437598e+01,8.984335858e+01,2.590200193e+01,1.035669225e+00,2.693672033e+01,7.670553627e+01,6.366546189e+01,6.866906509e+01,8.407469895e+01,8.588192066e+01,8.562188764e+01,3.222929032e+01,3.228360490e+00,7.783068766e+00,7.720330304e+01,5.686293069e+01,1.175210405e+01,6.901218672e+01,4.562290139e+01,9.938921782e+01,4.021078991e+01,7.777742542e+01,3.045503831e+01,1.172406289e+01,4.674653578e+01,3.681642125e+01,7.233558131e+01,8.491251360e+01,4.688217423e+01,7.059960846e+01,1.123019268e+01,1.849694582e+01,1.535190073e+01,7.989184105e+01,9.358078451e+01,2.957590872e+01,2.175664902e+01,6.421259526e+01,8.523169067e+01,1.606267855e+00,7.841569426e+01,2.574056434e+01,8.457519437e+01,1.305716238e+01,4.556567196e+01,5.942416988e+01,4.879323346e+01,5.429518128e+01
2.435925138e+01,6.294854915e+01,7.072236939e+01,4.718865224e+01,8.242049182e+01,2.394319052e+01,5.128065233e+01,9.185235795e+01,5.336484684e+01,4.838988317e+01,7.836044368e+01,4.277785464e+01,9.023703454e+01,8.727600497e+01,2.990956530e+01,1.384798386e+01,7.777780371e+01,9.946715937e+01,2.066953127e+01,3.599428559e+01,3.195775467e+01,1.736381808e+01,1.091814093e+01,4.662067505e+01,6.327576413e+01,7.122564425e+01,5.167926015e+01,5.546802863e+01,6.400783129e+01,9.307844474e+01,8.389622619e+01,1.966892592e+01,4.512416150e+01,6.064222082e+01,9.140439622e+01,6.022552221e+01,4.858693965e+01,2.224554593e+01,4.594056183e+01,8.464160985e+01,6.335272885e+01,9.114081170e+01,2.613812659e+01,5.488939913e+00,2.052743519e+01,6.128754747e+01,7.970441383e+01,8.253187163e+01,8.648280129e+01,2.635638753e+01,9.230960308e+01,5.030744611e+01,1.477781991e+01,7.776568793e+01,1.857406985e+01,6.174380962e+01,9.692371199e+01,8.628516642e+01,9.415208392e+00,4.646667798e+01,7.953087344e+01,6.910772881e+01,5.405818302e+01,5.315278215e+01,2.579856242e+01,9.310988845e+01,7.974748028e+01,7.011671042e+01,9.274816152e+01,9.182000177e+01,9.473386264e+01,9.805764343e+01,2.446618525e+01,5.685317940e+01,2.918065599e+01,1.133225235e+01,2.730813372e+01,3.121488652e+01,9.786325835e+01,9.808997235e+00,6.344144834e+01,7.736310505e+01,1.169445047e+01,6.609978320e+01,8.157039284e-01,1.393180329e+01,5.074878428e+01,6.278144746e+00,2.936869121e+01,5.402560089e+01,9.986866633e+01,7.512716688e+01,4.071297796e+01
2.571909142e+01,8.550194573e+01,5.530898891e+00,5.404986053e+01,6.026465071e+01,2.078595795e-01,7.164830077e+01,2.704199284e+01,6.232080128e+01,9.786117981e+01,5.570606717e+01,4.186446378e+01,4.276656446e+01,9.443874522e+00,5.561948164e+01,2.371549775e+01,5.664441057e+01,8.954894603e+01,4.897055250e+01,4.831182178e+01,1.278796162e+01,1.178977350e+01,1.126629563e+01,7.277755544e+01,5.466704073e+01,4.428410741e+01,3.486410265e+01,8.704834333e+01,4.442914448e+01,6.441334797e+01,2.196648127e+01,7.463063549e+01,6.365971324e+01,1.733470113e+01,7.629417370e+01,3.077643345e+01,3.740869290e+01,7.777520706e+01,5.580535069e+01,9.791480909e+01,6.618949896e+01,9.210170864e+00,7.650045431e+01,7.483805268e+01,5.085759229e+01,9.397856272e+01,2.409679656e+01,2.485288624e+01,3.755061022e+01,6.423882603e+01,1.836483546e+01,6.143500883e+01,3.500025170e+01,5.996866918e+01,1.699700759e+01,4.676570700e+01,9.364421396e+01,2.782959101e+01,6.465515418e+01,6.495622341e+01,2.964689802e+01,2.503254395e+01,5.065039143e+01,8.013975184e+01,4.717801475e+01,7.919028640e+01,8.706600942e+01,2.609896712e+01,4.056904664e+01,5.187436530e+01,8.980304715e+01,1.121879431e+01,3.073878651e+01,8.360944843e+01,3.727671713e+01,4.105114473e+01,9.254405951e+01,9.945896844e+01,3.978328525e+01,7.410474450e+01,3.849006159e+01,6.539918002e+00,4.504982759e+01,1.858901453e+01,6.001102998e+01,8.907487327e+01,5.686959178e+01,3.737795265e+00,3.052058302e+01,9.695583202e+01,3.467508562e+01,3.402609690e+01,5.159807109e+01
4.096317337e+01,7.814466879e+01,2.200402416e+01,9.460618993e+00,8.885403993e+01,1.833553026e+01,2.309125773e+01,6.638247390e+01,5.627830243e+01,5.914368941e+01,2.400723359e+01,2.596547721e+01,6.374784620e+01,4.056768826e+01,5.067469146e+01,1.435846897e+01,3.365732695e+01,4.945537221e+01,8.909053270e+01,3.153814271e+01,6.055680053e+01,3.462157413e+01,7.865642895e+01,1.784039682e+01,2.780946420e+01,8.977056276e+01,6.333286674e+01,3.013094888e+01,2.082148234e+01,6.744200168e+01,5.253032299e+01,4.504630372e+01,5.611504067e+01,4.354519056e+01,4.932981020e+01,5.706820553e+01,9.905904976e+01,2.329151134e+01,7.238889362e+01,8.735783681e+01,8.705154584e+01,1.896269450e+01,9.419586383e+01,1.941682761e+01,9.272502083e+01,9.862879387e+01,5.644295427e+01,2.898882520e+00,8.457280352e+01,3.842578210e+01,8.763315401e+01,8.539953603e+01,4.733046427e+01,2.813029031e+01,3.968500382e+01,6.168066952e+01,5.006786034e+01,4.765299606e+01,5.366491946e+00,6.315571575e+01,6.476662546e-01,8.872076491e+01,5.029460327e+01,4.493471710e+01,4.123590634e+01,9.260668849e+01,5.192921413e-01,4.832540026e+01,1.527486402e+01,1.257769923e+01,2.377523911e+01,5.414111019e+01,2.614773936e+01,5.413371877e+01,4.064264778e+01,4.410506284e+01,4.277004665e+01,3.986224242e+01,4.086720359e+01,1.735992571e+01,6.203287383e+01,3.089433268e+01,5.746541018e+01,6.112595347e+01,2.100122540e+01,6.749932035e+01,4.054459936e+01,8.695691160e+01,5.741622039e+01,2.657701594e+01,5.216608899e+01,1.903960097e+01,8.978643514e+01
8.301900385e+01,5.806426885e+01,2.012487001e+01,6.219677073e+01,8.186759981e+01,2.426931643e+00,6.370681212e+01,2.105042160e+01,5.058501748e+01,3.702085438e+00,2.038228802e+01,1.761901754e+01,1.655297567e+01,4.046534738e+01,6.705882509e+01,5.070865652e+01,1.610367855e-01,7.357620966e+01,1.354642464e+01,2.731121993e+01,2.500316085e+01,5.177826779e+01,6.735955142e+01,4.254887199e+01,7.297848439e+01,9.229274714e+01,6.182338777e+01,6.088136526e+01,1.884461792e+01,1.959900340e+01,5.263421480e+01,9.049781170e+01,1.448087805e+01,4.598180842e+01,4.197163171e+01,8.794382312e+01,5.355209907e+01,7.825675622e+00,5.686963877e+01,7.863994738e+01,7.390721917e+00,3.281953728e+01,3.507781971e+00,9.148328646e+01,5.006160805e+01,3.800795584e+01,8.947316808e+01,7.852706637e+01,7.535231355e+01,7.021543390e+01,6.639568592e+01,6.256187880e+01,2.018795417e+01,3.605185397e+01,3.927292430e+01,1.032177923e+01,4.899607639e+01,8.902843337e+01,9.173202243e+01,7.295197033e+01,6.830462664e+01,5.949659545e+01,5.365213285e+01,3.319061741e+00,9.054805762e+00,9.805572723e+01,5.311029812e+01,9.089250319e+01,5.775194546e+01,5.433729553e+01,7.119690941e+00,3.675979403e+01,2.640392700e+01,1.957487666e+01,9.617868679e+01,7.368187554e+01,2.052824290e+01,1.029605363e+01,7.625865953e+01,9.680346522e+00,9.499235894e+01,2.644360910e+01,3.940014325e+01,9.661987284e+01,7.309314403e+01,1.673153508e+01,7.268992413e+01,5.898653347e+01,1.741996917e+01,1.944588127e+01,4.055939102e+01,8.022701198e+01,9.852139920e+01
