v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89
5.931006364e+01,8.998277848e+00,8.138321720e+01,1.272411523e+01,4.727344473e+01,8.029968346e+01,5.355701839e+01,7.544785580e+01,4.676207152e+01,1.608056780e+01,4.721133826e+01,1.991867017e+01,4.288153968e+00,1.269827058e+01,2.860750670e+01,4.278791516e+01,5.607802712e+01,6.332554689e+01,6.382715674e+01,8.998887472e+01,6.654173527e+01,5.386357567e+01,1.142797138e-01,5.525200148e+01,4.814993980e+01,6.727990818e+01,2.988950953e+00,9.898490547e+01,7.501976994e+01,4.503963842e+01,8.050534364e+00,6.983474218e+01,9.167890216e+01,1.182030747e+01,9.495780202e+01,4.928166267e+01,2.195223091e+01,2.570185227e+01,7.239577876e+01,8.513240162e+01,6.092326052e+01,5.203807452e+01,7.757326381e+00,5.231036399e+01,8.224346797e+01,7.375285732e+01,6.546709215e+01,1.455217935e+01,7.598879667e+01,9.407148098e+01,1.792947127e+01,9.685774628e+01,2.625287396e+01,3.123632188e+01,2.248478125e+01,3.809370229e+01,6.300345009e+01,5.479731573e+01,6.311880301e+01,1.024129838e+01,1.507068617e+01,8.678447111e+01,1.926660445e+01,6.088418631e+01,9.546024757e+01,6.679019502e+01,9.600318001e+01,2.540901404e+01,9.325386062e+01,5.915805531e+01,1.754162032e+01,6.501254038e+01,3.930434320e+01,1.092504804e+01,6.445059156e+01,5.977046362e+01,1.171763072e+01,9.547274499e+01,3.190567094e+01,7.993448444e+01,9.648169222e+01,5.243565292e+01,2.082263424e+00,7.966909111e+01,2.304840234e+01,2.727110206e+01,2.459010185e+01,9.894062180e+01,2.447264310e+01
7.995306600e+00,2.071158709e+00,6.480713827e+01,8.853541022e+01,5.718665847e+01,6.128685251e+01,9.224078726e+01,7.183287499e+01,4.401698582e+01,3.107024709e+01,7.355273258e+01,7.031602610e+01,6.313395827e+01,4.016177034e+01,6.309070867e+01,5.503741084e+01,7.428952885e+01,6.785245657e+01,6.779304302e+01,3.227352291e+01,3.425202148e+01,4.841190643e+01,4.885181925e+01,2.012074698e+01,4.115892080e+01,6.116310971e+01,6.318600610e+01,6.593783301e+01,2.085298236e+01,6.903635574e+01,2.512415386e+01,8.594484254e+01,1.126636007e+01,4.932405776e+01,8.933066785e+01,9.634001090e+01,7.268030225e+01,9.140345146e+01,4.058260222e+01,4.436199765e+01,8.774647970e+01,3.688017067e+01,3.735179452e+01,1.349596189e-01,2.130916522e+01,7.124096552e+01,8.364699719e+00,1.641402046e+01,8.440279431e+01,5.643035294e+01,7.202884102e+01,1.707051236e+01,1.726912076e+01,3.950104538e+00,4.210472026e+01,4.333958403e+00,8.931848513e+01,3.691175641e+01,5.015227541e+01,2.903209021e+01,8.167615778e+01,2.100151637e+01,7.096957004e+01,9.429661468e+01,2.878264917e+01,3.482892503e+01,1.852938389e+01,7.717989047e+01,1.739158498e+01,8.203081282e+01,6.272838561e+01,9.898481092e+01,9.212848317e+01,3.923669297e+01,6.905905181e+01,2.228332782e-01,4.213544208e+01,3.148274064e+01,3.573890428e+01,4.663169694e+01,8.595224559e+01,6.530240478e+01,1.864654720e+00,5.535211246e+01,2.754044310e+01,6.065847658e+01,1.252274983e+01,1.578763904e+01,1.563734237e+01
8.081029719e+00,2.032905187e+01,6.818755845e+01,5.328722708e+01,2.838641101e+01,4.317385835e+01,6.382795358e+01,5.588772030e+01,1.544969739e+00,3.752566500e+01,4.808920761e+00,8.789254356e+01,5.454201029e+01,6.699900894e+01,8.355836856e+01,4.174036299e+01,6.660428704e+01,9.340491417e+00,4.321140734e+01,5.911739916e+01,2.049585925e+01,9.759339772e+01,8.159499695e+01,2.519755485e+01,2.022219828e+01,2.626025716e+01,7.124542327e+01,9.018013392e+01,7.811373079e+01,8.045432952e+01,5.158400770e+01,3.440067915e+01,3.995837183e+01,3.646932435e-01,6.482909330e+01,7.312263755e+01,4.799343041e+01,7.895510292e+01,5.431221355e+01,9.679900955e+01,5.445678343e+01,7.809401655e+01,2.043040764e+01,1.293052265e+01,6.956785421e+01,2.280951445e+01,1.022773507e+00,7.770607493e+01,5.649108428e+01,1.781130003e+01,1.476744286e+01,1.606598938e+01,4.730802329e+01,9.609867786e+01,7.062067307e+01,5.142599467e+01,9.033871190e+01,9.773040123e+01,7.244992439e+01,6.645723656e+01,9.855710366e+01,9.446450464e+01,1.298517077e+01,4.144339490e+01,9.799519486e+01,7.141270704e+01,7.762320950e+01,3.830617898e+00,3.557790567e+01,3.561434873e+01,4.663960558e+00,7.860581165e+01,1.879017167e+01,5.723595084e+01,7.133195483e+00,6.945102250e+01,9.160768024e+00,8.349540036e+01,5.087635125e+00,4.876402998e+01,5.363039497e+01,2.285969882e+01,8.860299407e+01,8.176709115e+01,7.896984384e+01,4.801137243e+01,6.751693116e+01,7.511803033e+01,5.438919558e+01
8.806955769e+00,4.405224124e+01,3.934416574e+01,8.575195229e+01,9.504339921e+01,5.403862692e+01,8.007511068e+01,8.190334307e-01,6.053185795e+01,3.034958891e+00,4.784221407e+00,8.731344448e+01,8.441413321e+01,7.116942714e+01,3.282347326e+01,6.369986038e+01,5.180712934e+01,1.937997549e+00,5.190546653e+01,7.421387367e+01,6.164479848e+00,4.600596139e+00,3.289757841e+01,9.347900886e+01,1.560240166e+01,5.258960655e+01,6.899866940e+01,7.320690091e+01,2.315107313e+01,4.868523522e+01,9.423002670e+01,4.109764620e+01,5.527020716e+01,3.341276205e+01,5.547826664e+01,3.876188325e+01,8.624608631e-01,6.037468763e+01,8.467163930e+01,3.315606468e+01,6.235149435e+01,6.258595636e+01,2.027714707e+01,3.202205368e+01,6.884757362e+00,2.529645291e+01,6.007002533e+01,4.778953467e+01,1.802510383e+00,8.283513167e+01,9.382219074e+01,4.570662501e+00,3.252144574e+01,8.383379749e+00,3.344444041e+01,5.235206561e+01,4.926168472e+01,5.385203254e+01,2.025888046e+01,6.070524847e+01,4.303530225e+01,9.009009502e+01,7.450653009e+01,7.327056637e+01,2.284156710e+01,1.812131173e+01,1.607962608e+01,7.687958288e+01,6.228038165e+01,7.802251401e+01,4.131139682e+01,3.567546147e+01,5.873995060e+01,6.186962554e+01,8.711549007e+01,5.483560571e+01,1.517597777e+01,3.261797389e+01,8.636123329e+01,4.641382107e+01,2.041144828e+01,6.848023975e+01,9.564358652e+01,6.671553685e+01,1.063420528e+01,6.288398038e+01,4.286602860e+01,6.665779214e+01,6.509860391e+00
9.628214078e+01,1.380215026e+01,5.302313948e+01,6.721764973e+01,6.379975172e+01,8.936513554e+01,4.199647198e+01,9.129784914e+01,5.900843685e+01,3.732401848e+01,9.580094091e+01,7.406158065e+01,2.937932942e-01,1.506614062e+01,9.584929197e+00,8.696912463e+01,5.299806785e+01,3.954952861e+01,7.071469233e+01,2.283036308e+01,8.834022287e+00,7.634569443e+01,9.454256893e+01,7.283808849e+01,3.169459634e+01,2.218902072e-01,1.991980933e+00,2.648180012e+01,4.168173904e+01,1.456125233e+01,8.992900679e+01,4.960607931e+01,2.217567149e+01,8.933832684e+01,8.555606124e+01,4.343582897e+01,2.743215315e+01,5.112351436e+01,9.595098333e+01,2.324482008e+01,6.402107277e+00,9.470467721e+01,4.035819133e+01,2.729092932e+01,7.815243399e+01,4.752240126e+00,2.140088178e+01,8.180273842e+01,3.512343634e+01,9.421262940e+01,6.830682633e+01,5.584412907e+01,1.398558540e+01,9.451564206e+01,3.964178338e+01,6.752977925e+01,1.804006864e+01,2.884912518e+01,6.975741178e+01,5.077740987e+01,9.873757920e+01,6.217544430e+01,9.431136677e+01,8.865992788e+01,6.364736318e+01,8.902929761e+00,4.218348318e+01,9.712747826e+01,9.666652502e+01,1.805944763e+01,9.402927942e+01,3.616379310e+00,6.200627208e+01,6.938879640e+01,1.078875192e+01,6.802760066e+00,8.514076672e+01,1.900099079e+01,6.714487093e+00,2.555387228e+01,9.547975458e+01,4.343925401e+01,6.618438319e+01,3.299456474e+01,5.881341513e+01,6.103419363e+01,6.307078735e+01,5.014304254e+01,2.337547122e+00
1.966463696e+01,1.157127872e+01,5.219570396e+01,9.073960397e+01,1.345675725e+01,8.963639014e+01,5.302090939e+01,7.679300896e+01,6.836914278e+01,2.218815679e+01,5.340881074e+01,5.087403910e+01,5.540029808e+01,7.046395015e+01,8.596601447e+01,5.796719329e+01,2.013914148e+00,5.551440099e+00,4.060623033e+00,6.022930495e+01,8.095250695e+01,4.675260149e+01,9.384573763e+01,6.777169675e+01,7.314899433e+01,2.460139017e+01,2.122169392e+01,7.995141750e+01,8.067743508e+01,9.078421464e-01,7.229850556e+01,5.316080392e+01,4.792075212e+01,1.239619729e+01,6.361482933e+01,3.144599377e+01,9.302845026e+01,4.172671098e+01,9.172333625e+01,8.817588237e+01,5.792551777e+01,7.273884133e+01,7.523700475e+01,3.291648241e+00,4.668855154e+01,1.579378098e+01,7.190975128e+01,2.557025895e+01,2.382927949e+01,4.657710627e+01,9.533034730e+01,4.212202027e+01,1.537396109e+01,8.617864096e+00,2.063585003e+01,5.552322665e+01,4.347385450e+01,8.519454556e+00,1.916290272e+01,5.339763665e+01,4.600346302e+01,4.459502903e+01,7.294233826e+01,2.278225964e+01,4.844306010e+01,3.842460892e+01,1.665012731e+01,8.860014341e+01,1.276925778e+01,7.663799480e+01,1.277940178e+01,9.628762893e+01,3.951354221e+01,9.310933994e+01,1.867440633e+00,8.576325240e+01,3.737277936e+01,6.876677473e+01,9.446006014e+01,3.807670580e+01,2.397115113e+01,4.946888346e+01,9.915285671e+00,2.902040524e+01,6.043178803e+01,4.884082709e+01,1.511812083e+01,2.370599996e+01,8.384584335e+00
6.387589888e+01,1.394495463e+01,1.260071945e+01,5.124009275e+01,6.995498474e+01,7.907297925e+01,5.790943119e+01,5.304933502e+00,6.523544852e+01,6.086022157e+01,6.454337589e+01,7.607624543e+01,9.822088534e+01,1.317880095e+01,5.481930717e+01,5.697788810e+01,9.808151386e+01,7.607385414e+01,5.964809521e+01,7.652817008e+01,6.940426705e+01,6.054446146e+01,6.502819346e+01,9.765067602e+01,1.060019797e+01,1.422970663e+01,7.233988362e+01,5.358018486e+01,4.351748273e+01,7.416266716e+01,5.808487573e+01,9.466077488e+01,8.810695268e+01,9.361834636e+01,3.350344059e+00,8.653244369e+01,4.448367899e+01,8.895869924e+01,4.322397629e+01,2.268392188e+01,8.762749056e+01,4.329112641e+01,4.937263407e+01,4.060524083e+01,5.090899010e+01,5.595442499e+01,4.411345493e+01,3.279114132e+01,9.019378288e+01,5.025414224e+01,3.579653184e+01,1.886533760e+01,5.206025079e+01,7.545355545e+01,4.873407715e+01,4.630536831e+01,7.432611552e+01,5.275090478e+01,2.964960456e+01,7.717827457e+01,7.096245782e+01,2.296403091e+01,7.356283520e+01,1.915694779e+00,1.707288227e+01,7.739877527e+01,3.870671461e+01,9.405510182e+01,8.748500700e+01,2.459933394e+01,6.420057357e+01,5.545189555e+01,7.938320906e+01,4.478173525e+01,9.187250254e+00,3.178523309e+01,4.069215775e+01,6.756574090e+01,1.160474684e+01,6.544936288e+00,7.430745268e+01,3.081028313e+01,9.186384947e+01,2.971470799e+01,2.313722490e+00,2.318543097e+01,6.459378367e+01,8.644250388e+01,6.538719765e+01
6.496325459e+01,4.685679231e+01,4.343603271e+01,2.141559468e+01,8.230327954e+01,5.520454907e+01,5.217227992e+01,3.450696113e+01,6.993014958e+00,3.113026352e+00,4.442561776e+00,7.439020755e+01,5.570314405e+01,3.376414920e+01,7.388350192e+01,8.545668824e+01,1.314830811e+01,7.339971483e+01,3.078714449e+01,6.922734861e+01,9.584038877e+01,2.707636651e+01,3.301437278e+01,3.282617548e+01,4.175060556e+01,5.505729795e+01,4.674259244e+01,2.893561498e+01,6.552312778e+01,5.935733067e+01,2.232318828e+01,1.368665289e+01,9.217656317e+01,1.629484865e+01,2.323667924e+01,9.480074857e+01,9.080653602e+01,8.662011566e+01,6.380061464e+01,6.949643413e+01,2.203786293e+01,5.078693417e+01,5.193622879e+01,2.843834554e+01,9.816653521e+01,8.837464194e+01,6.018062761e+00,5.064622130e+01,2.846320487e-01,7.555804915e-01,4.190001498e+00,3.686322099e+01,2.509935043e+01,8.082782946e+01,9.424840766e+01,3.013312130e+01,1.664714857e+01,9.588889178e+01,4.294039367e+01,6.097028922e+01,2.890371704e+01,5.403954318e+01,6.655849764e+01,7.073119132e+01,5.223995779e+01,8.002432273e+01,2.046353654e+01,9.672879360e+01,1.112461241e+01,6.213388993e+00,9.082322851e+01,4.040037235e+01,7.269383326e+00,2.031503286e+01,9.557607101e+01,2.257935958e+00,3.555549608e+01,7.466438454e+01,5.083886202e+01,1.217411440e+01,8.050920595e+01,4.517020762e+01,8.446150577e+01,9.287635393e+01,8.342289917e+01,3.474092114e+01,6.022001487e+01,1.825502619e+01,3.733893114e+01
2.218439548e+01,2.582229879e+01,7.042087708e+01,4.409324952e+01,1.529205265e+01,3.015991607e+01,2.722726649e+01,4.625038898e+01,4.327922388e+01,4.287842275e+00,2.396652892e+01,6.399549370e+01,2.722554244e+00,7.229793679e+01,6.461449379e+01,5.360627559e+01,7.626692372e+01,7.748900360e+01,4.567275196e+01,4.031875404e+01,6.503462379e+01,7.192483516e+01,8.022087992e+01,9.806141432e+01,7.773777941e+01,1.399930440e+01,7.570688852e+01,5.832723211e+01,5.223067315e+01,8.026245818e+00,7.336581940e+01,7.294019200e+00,2.397092327e+01,9.609719402e+01,4.323272119e+01,8.093390365e+01,1.766930755e+01,2.102757975e+01,3.872585595e+01,5.743718221e+01,7.700699053e+01,6.371454760e+01,4.185627754e+01,4.990925006e+01,9.837481518e+00,6.451847795e+01,1.926467033e+01,5.800347022e+01,2.427824998e+01,3.971979396e+01,1.419277551e+01,9.132315450e+01,3.644312993e+01,1.892422693e+01,3.650310242e+01,1.060322425e+01,1.097434225e+01,6.480146747e+01,6.553307008e+01,8.502334929e+01,8.091382403e+01,7.179191949e+00,2.772939549e+01,2.861071431e+01,2.442631883e+00,2.213917619e+01,7.779218755e+01,6.979933963e+01,8.554606765e+01,5.132076236e+01,2.306817703e+01,6.150595368e+01,1.252909734e+01,6.197558736e+01,6.632560098e+00,8.379803802e+01,3.524285824e+01,9.581780103e+01,8.791500743e+01,3.195050231e+01,8.761193149e+01,1.234518452e+00,7.608973246e+00,5.646859949e+01,9.812453206e+01,8.785351479e+01,3.195947187e+00,7.178206473e+01,8.496869674e+01
4.669510037e+01,5.086937988e+01,2.789919246e+01,6.056076633e+01,7.514417246e+01,5.125412957e+01,8.153907345e+00,2.327325124e+01,9.212989206e+01,1.416375129e+01,9.559021963e+01,2.586684593e+00,7.015103178e+01,8.603046081e+01,2.411910127e+01,3.971483832e+00,9.968770769e+01,4.827984438e+01,3.272470274e+01,7.010131827e+01,5.185258950e+01,8.536067540e+01,2.301536344e+01,4.297347976e+01,9.949352219e+01,8.209282484e+01,1.611511903e+01,4.834558788e+01,2.708262752e+01,6.112919244e+01,9.330946913e+01,8.605284929e+01,6.078626995e+01,1.746144384e+01,7.444590415e+00,8.392117429e+01,2.965379799e+01,4.614967147e+01,7.165618825e+01,9.340130348e+01,3.709569875e+01,6.119273555e+01,7.842084008e+01,9.876328625e+01,2.516786879e+01,8.300071936e+00,4.376047935e+01,8.482136122e+01,9.227428519e+01,3.661096478e+01,5.788264045e+01,7.919810369e+01,2.739480290e+01,5.095181083e+01,5.344699525e+01,9.458724398e+01,4.810389937e+00,9.296646722e+01,5.166745527e+01,2.929779574e+01,8.335412358e+00,7.096299280e+01,5.315359358e+01,8.776276669e+00,7.556190007e+01,7.109984471e+01,6.348423215e+01,9.485771689e+01,6.479915841e+01,6.416003801e+01,7.857639420e+01,8.531400989e+01,2.872201870e+00,4.331524249e+01,5.925545958e+01,6.216252730e+01,9.074536388e+01,2.252335929e+01,9.173486492e+01,1.484464169e+01,5.563959403e+00,9.048597354e+01,4.807645394e+01,9.381890500e+01,1.522318706e+01,8.804942771e+01,8.291568732e+00,7.105734739e+01,4.523949674e+01
7.097673937e+01,2.742775210e+01,3.831506386e+01,8.597623962e+01,4.319504041e+01,5.287082779e+00,5.558775734e+00,4.029218217e+01,7.134778007e+00,4.155287348e+01,7.996624791e+00,3.812696295e+01,5.724125631e+01,3.471584467e+01,7.496365586e+01,5.311045953e+01,7.326368727e+01,5.186674218e+01,3.862456193e+01,1.097082498e+01,1.273611064e+01,8.684155403e+00,4.089219846e+01,5.585919366e+01,3.933263550e+01,6.194046145e+01,2.063883448e+01,4.205562446e+01,7.934151364e+01,1.924276426e+01,2.091016871e+01,4.020421874e+01,8.138649880e+01,9.555112188e+01,7.461049489e+01,1.490695899e+01,8.677271994e+01,7.906889382e+01,4.322453443e+00,8.981569991e+01,7.696267433e+01,2.537470861e+01,7.753410674e+01,1.689056941e+01,6.025515666e+00,2.988727217e+00,7.023256861e+00,9.805173795e+01,9.498663310e+01,7.361514919e+01,3.416654154e+01,3.287633024e+01,1.138666127e+01,8.930070392e+01,9.169770738e+01,5.458930711e+01,5.602730214e+00,3.994980717e+00,2.073115782e+01,8.259936532e+01,7.550272184e+01,4.390007300e+01,6.877465999e+01,6.680277118e+01,7.416886392e+01,8.470679183e+01,6.375974785e+01,2.967483511e+01,9.959086743e+01,6.832085321e+01,4.613054194e+01,9.335976869e+01,6.176243115e+01,6.284137564e+01,2.816731496e+01,1.166625666e+00,4.859691620e+01,4.766954264e+00,2.853138841e+01,8.402890001e+01,6.496035434e+01,9.011280064e+01,3.964300964e+01,5.114021360e+01,3.404002527e+01,1.580890626e+01,5.693095476e+01,3.957327298e+01,7.556533186e+00
6.663190320e+01,1.164810070e+01,6.056038995e+01,6.138302498e+01,6.522883080e+01,2.549860201e+01,2.717074882e+01,8.845293352e+01,4.263940539e+01,6.735403306e+01,3.060148196e+01,7.523006170e+01,9.522598587e+01,5.505563509e+01,1.594135782e+01,3.254142142e+01,7.047736693e+01,5.364005888e+00,9.418535489e+01,7.920629446e+01,2.153378127e+01,8.827964389e+00,7.962660255e+01,2.135617696e+01,7.335215442e+01,4.415810622e+01,4.627414178e+01,7.686352966e+01,4.141162047e+01,9.036722692e+01,5.786114251e+01,5.331452791e+01,5.744815174e+01,7.992267508e+01,9.365238950e+01,5.965900777e+01,8.423187671e+01,6.600053251e+01,9.685326435e+01,1.821754403e+01,3.715993298e+01,3.147846813e+01,1.150643322e+01,3.590118867e+01,5.405324020e+01,6.060910063e+01,5.042813353e+01,4.537385286e+01,7.034291257e+01,2.936230711e+01,6.436037276e+01,3.813349480e+01,1.215423284e+01,8.492147168e+01,5.412266743e+01,9.354469951e+01,2.161132392e+01,7.826866020e+01,7.658923636e+01,4.249710706e+01,3.342214232e+01,5.280798384e+00,6.399870356e+01,5.766506714e+01,1.440343096e+01,6.862881789e+01,5.374043295e+01,2.589557228e+01,2.892888640e+00,7.704087344e+01,1.589470582e+01,5.361074084e+01,6.040530071e+01,6.313806873e+00,6.591633840e+01,7.349019421e+01,7.269269911e+01,1.566779004e+01,9.609172827e+01,6.088000537e+01,7.363069711e+01,6.239517590e+00,8.191859623e+01,9.373079479e+00,4.561632896e+01,3.303286332e+01,8.013184105e+01,2.552424821e+01,1.682597149e+01
9.661623274e+01,3.691180723e+01,8.925735771e+01,9.481169224e+01,8.512908188e+01,3.684380225e+01,9.810072468e+01,6.387895800e+01,5.223708482e+01,8.587420466e+01,7.157623184e+01,1.877067784e+01,8.612459349e+01,7.302861639e+00,6.662776804e+01,4.432524022e+01,7.356240150e+01,2.096438199e+01,5.558525104e+01,9.332070386e+01,4.346270945e+01,5.368226925e+01,5.999022266e+01,5.620142463e+01,8.613874810e+01,4.841210822e+01,5.740916360e+01,9.465396656e+01,9.192981859e+01,9.301466353e+01,1.744140446e+01,3.225660320e+01,3.121594203e+01,7.024811505e+01,2.680675904e+01,8.665527318e+01,8.311685633e+01,8.059766471e+01,2.366487029e+01,2.342809206e+01,8.831245113e+01,8.854200229e+01,6.683522625e+01,3.116959938e+01,7.254512012e+01,1.990067223e+01,8.668382627e+01,9.433373196e+00,9.465873314e+01,9.558524600e+01,8.497633791e+00,5.935907010e+01,6.179676185e+01,3.737372209e+00,5.353746613e+01,5.908010928e+01,7.676085406e+00,2.237264775e+01,7.565106755e+01,1.535810956e+01,2.253577209e+00,8.409465253e+01,1.466486217e+01,8.669811450e+01,1.126912972e+01,4.898555942e+01,5.516515957e+01,8.079273643e+01,2.647691588e+01,1.755866422e+01,2.010799345e+01,2.677470882e+00,5.704754258e+01,3.880917009e+01,8.226783414e+01,9.732578658e+01,7.628903813e+01,6.338207149e+01,8.713522810e+01,4.209878607e+01,2.415328197e+01,7.373940827e+01,8.172431753e+01,8.782200478e+01,5.314126740e+01,5.261610891e+01,6.415943616e+00,9.524077082e+01,4.074436061e+01
2.246763484e+01,2.786720023e+01,8.882221170e+01,3.856267074e+01,3.382246884e+01,9.111981440e+01,4.113332177e+01,5.329212571e+01,6.687551930e+01,7.415336341e+01,7.423192540e+01,1.646562872e+00,1.043205516e+00,5.558170140e+01,3.880271772e+01,1.688887730e+01,4.776619748e+01,1.692797035e+01,8.775547318e+01,5.305073534e+01,3.782572711e+01,5.594008589e+01,2.528628633e+01,6.457520202e+01,4.757277325e+00,8.944894949e+01,4.151193196e+01,3.342227158e+01,8.560649094e+01,6.433478631e+01,6.966924637e+01,1.330635642e+01,2.607665272e+01,7.672537850e+01,4.797268867e+01,4.352962262e+01,6.629765643e+01,8.748521299e+01,4.389888835e+01,8.492085103e+01,1.793184947e+01,6.445575639e+01,9.857911747e+01,4.134805644e+01,7.511402892e+01,3.853805055e+01,9.231828945e+01,8.247777764e+01,3.223814293e+01,5.074758765e+01,9.969275592e+01,2.397132881e+01,1.784024189e+01,5.404547603e+01,2.133015651e+01,1.340048580e+01,9.589551861e+01,1.455341972e+01,4.350503935e+01,2.806631423e+00,9.743467040e+00,4.632612853e+01,6.180080759e+01,1.557664702e+01,1.878798368e+01,6.698788915e+01,4.825295488e+01,4.153563054e+01,3.005424329e+01,8.437675078e+01,9.245007228e+01,8.566962850e+01,8.384573711e+01,6.898101076e+01,8.192045527e+01,3.169632422e+01,9.501084596e-01,4.704002872e+01,6.168520598e+00,3.281314780e+01,3.230137987e+01,7.669986776e+00,5.277694523e+01,8.642685056e+01,8.831984317e+01,8.831363526e+01,6.138227171e+01,6.016092053e+01,1.121092945e+01
6.698467324e+01,6.316107299e+01,5.460970855e+01,5.167026030e+00,7.211864604e+01,6.104552272e+01,2.528875550e+01,9.294816009e-01,4.114369684e+01,6.520958860e+01,5.496384019e+01,8.253742376e+01,7.410985896e+01,5.163927533e+01,9.121247469e+01,1.815735598e+01,9.343336237e+01,8.961542527e+01,8.623273729e+01,7.498129272e+01,7.042409020e+01,2.912153010e+00,1.357724316e+01,1.244144985e+01,8.764249024e+01,4.906058354e+01,3.458756645e+00,9.233056394e+01,4.847479654e+01,5.948521209e+01,9.319175861e+01,6.436507169e+01,6.190383054e+01,3.422425298e+01,7.289400182e+01,4.940754410e+01,5.377314420e+01,5.036580406e+01,1.874242675e+01,1.781299497e+01,6.390039081e+01,3.742512506e+01,6.867093034e+01,6.494201575e+00,3.753898060e+00,4.503696313e+01,5.937913576e+01,7.106171965e+01,7.053894142e+01,7.042951662e+01,6.637644858e+01,3.254277209e+01,1.119254717e+01,2.894342969e+01,6.102588164e+01,5.049963144e+01,5.193743546e+01,4.848120969e+01,2.872908552e+01,6.128371645e+01,7.518975613e+01,3.984747347e+01,9.708567333e+01,3.555586124e+00,9.429526913e+01,1.947914875e+01,7.041670164e+01,1.222543404e+01,1.601020983e+01,3.311778444e+01,6.574388031e+01,9.200550923e+01,6.346644346e+01,9.098485812e+00,3.329422435e+01,4.916384874e+01,4.767256659e+01,3.076247925e+01,4.443072418e+01,9.281612132e+01,3.268572614e+01,8.864509646e+01,6.633391975e+01,9.114093775e+01,5.967182020e+01,5.371472233e+01,3.539612822e-01,2.772295746e+01,8.113775246e+00
4.878799922e+01,7.707201703e+01,9.908983450e+01,4.293448645e+01,8.451174241e+01,8.118514956e+01,6.430073375e+01,8.001980956e+01,3.228188194e+01,5.277066446e+01,6.512515233e+01,9.757252976e+01,6.003867214e+01,7.929473300e+01,1.710574347e+01,6.826573296e+01,5.789178450e+00,8.845850620e+01,5.708585771e+01,3.184168439e+01,4.888892924e+01,9.552143226e+01,6.846672954e+01,5.565651042e+01,9.274061390e+01,1.640217456e+01,4.184428531e+01,5.550549215e+01,3.264717543e+01,8.916148072e+01,6.622554908e+01,9.009691622e+01,3.346332137e+01,1.760454665e+01,2.656404201e+01,8.856294706e+01,6.957094186e+01,9.024844087e+01,8.256928157e+01,2.437863390e+01,8.994510438e+00,6.918433609e+01,4.599741953e+01,6.512004578e+01,7.737056460e+01,3.656914111e+01,7.002460015e+01,4.332491582e+01,6.339706539e+01,2.427395484e+01,4.081330543e-01,2.636724534e+01,4.560823254e+01,3.324861592e+01,4.470128662e+01,5.099638232e+01,5.467440769e+01,3.876315764e+00,6.421307780e+01,4.408984589e+01,2.946298058e+01,7.090250959e+00,4.114410541e+01,7.449469477e+01,5.848644263e+01,7.982945848e+01,5.900938579e+01,3.972121550e+01,1.904767431e+01,3.358773364e+01,2.584828228e+01,1.827794274e+01,1.942512810e+01,9.611140088e+01,7.763440390e+01,2.736090272e+01,1.215396823e+01,5.989741413e+01,2.573002278e+01,7.516886018e+01,3.354216241e+01,4.674687829e+01,2.402082520e+01,7.289817910e+00,9.931595947e+01,8.923159691e+01,6.122441668e+01,8.576969818e+01,1.005797233e+01
4.576280061e+01,7.735521168e+01,3.127779650e+01,4.199351572e+01,6.605322496e+01,3.485721815e+01,1.525757371e+00,2.301325526e+00,2.240840563e+01,4.397681492e+00,8.592783487e+01,7.552023691e+00,8.664427629e+01,2.774349387e+01,4.989880934e+01,7.728761500e+01,8.062097354e+01,5.090573841e+01,3.183954993e+01,8.817770932e+01,7.944119575e+01,8.450578862e+01,3.118426125e+01,1.062408468e+01,1.142444929e+01,8.918130662e+01,4.179073036e+01,2.121093540e+01,4.785994133e+01,1.437063959e+01,4.809645176e+01,8.573321968e+00,8.738232830e+01,2.893089973e+01,4.958016222e+01,6.356815557e+01,8.835212390e+01,3.921857526e+01,7.930391402e+00,1.089232044e+01,1.237744188e+01,7.009104591e+00,9.236332474e+01,1.719997257e+01,2.717525873e+01,5.317412784e+01,1.469254309e+01,3.011344210e+01,2.801093193e+01,9.318608609e+01,9.900326098e+01,7.275511513e+01,2.514768314e+01,6.068221341e+00,2.405674757e+01,4.708290716e+01,9.630534336e+01,2.341601973e+01,3.992146608e+01,6.013052741e+01,2.668355924e+01,4.952868569e+01,8.630255912e+01,4.712506985e+01,6.563990238e+00,9.500904021e+01,3.819930255e+01,8.039306132e+01,6.261485591e+01,9.569832227e+00,2.207848554e+01,9.379074295e+01,8.114802311e+01,5.627078444e+01,1.409619420e+01,7.352127164e+01,1.324423111e+00,8.052381123e+01,3.054312823e+01,6.061344668e+01,7.566396362e+01,6.800873474e+01,3.979101495e+01,2.262547191e+01,1.871831199e+01,7.169447780e+01,3.564828525e+01,3.171779192e+01,8.054975081e+01
