v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84
9.741324331e+01,2.329030727e+01,4.750805685e+01,3.791631511e+01,6.560195206e+01,1.660290011e+01,5.857003131e+01,9.154308434e+01,2.607315285e+01,9.473217739e+01,9.328454512e+01,4.215962894e+01,6.248562832e+01,6.676013307e+01,2.765213467e+01,9.525182019e+01,7.830109474e+00,3.564612096e+01,1.337755923e+01,5.001677971e+01,1.694337919e+01,9.352161033e+01,7.901303792e+01,4.083220803e+01,5.488063066e+01,2.439719973e+01,4.523314817e+00,3.471228222e+00,3.613216479e+01,5.031852504e+01,8.948906934e+01,9.622072424e+01,9.027527068e+01,6.088074579e+01,8.143171382e+00,5.658244477e+01,7.804452052e+01,2.894369591e+01,9.202596988e+01,4.462480540e+01,6.719646585e+01,1.409737695e+01,7.970887229e+00,3.750108706e+01,7.323496616e+01,4.891071904e+01,3.098625507e+01,5.379942064e+00,7.479875426e+01,7.180872375e+01,2.410015926e+01,8.209983495e+01,8.493699872e+01,9.763995250e+01,5.661333743e+01,7.156590625e+01,2.092528657e+01,7.907193192e+01,7.496303314e+01,9.248324283e+01,1.157467940e+01,8.992499814e+01,9.368992256e+01,5.718247388e+01,1.931299809e+01,8.719679554e+00,4.795609920e+01,5.387794649e+01,6.447432998e+01,7.444233462e+01,9.994205786e+01,9.095911613e+01,6.938775962e+01,8.362973388e+01,4.890351195e+01,6.970128599e+00,2.203902441e+01,9.652235534e+01,6.107245811e+00,5.884683384e+01,8.054472135e+01,9.703420291e+01,8.063250279e+00,3.511707319e+01
4.781878923e+01,6.189953708e+01,3.344282131e+00,6.753058786e+01,7.992687554e+01,5.586421006e+01,9.298997413e+01,5.857430447e+01,3.389918732e+01,3.346808932e+01,4.020999436e+01,5.266462516e+01,7.992173682e+01,3.464671467e+01,9.564268002e+01,3.972996057e+01,6.879808199e+01,8.184229690e+01,4.162574787e+01,1.072144443e+01,7.429163750e+01,1.488666630e+01,4.190630083e+01,7.742680064e+01,5.265101915e+01,4.197000872e+01,1.725122151e+00,1.110843421e+01,6.955555856e+01,4.530550225e+01,1.408099416e+01,2.952124127e+01,5.384556162e+01,2.333121778e+01,3.176284272e+01,3.494583260e+01,9.730201389e+01,2.723784680e+00,4.391491476e+01,5.108300599e+01,9.858941434e+01,1.847513648e+01,2.583956925e+01,2.303721025e+01,2.017591765e+01,1.261206185e+01,7.592474855e+01,1.395269485e+01,8.197429964e+01,7.895411265e+01,6.409745392e+01,2.027454006e+01,6.983179707e+01,6.009302088e+01,9.500844429e+01,9.407320183e+01,8.739700296e+01,2.533718917e+01,9.545951798e+01,6.128726872e+01,9.533775822e+01,3.544104050e+01,1.461553396e+01,6.933826513e+01,8.862127208e+01,6.438022053e+01,4.275707904e+01,1.362293845e+01,8.252926202e+01,3.319454907e+01,6.498815111e+01,9.213527612e+01,5.994470774e+01,5.450644548e+01,4.785305840e+01,3.250091827e+01,9.638515859e+01,3.887125738e+01,6.221909121e+01,5.895013638e+01,1.324285067e+01,2.494549713e+01,2.479709587e+01,5.899099490e+01
7.952177743e+01,1.758908533e+01,4.663414358e+01,9.601113857e+01,2.804564534e+01,3.530254003e+01,9.755444284e+01,9.696598198e+01,4.529707502e+01,3.011853891e+01,3.741832727e+01,5.348421645e+00,7.836882015e+01,3.362777395e+01,7.865921212e+00,4.646000385e+00,3.609434236e+01,5.958908234e+01,5.035460806e+01,5.774778991e+01,6.841817971e+01,6.589224681e+01,7.338155983e+01,3.087630745e+01,6.617222806e+01,9.773487200e+01,9.681152748e+01,6.369376263e+01,6.417947394e+01,1.669059662e+01,6.374670578e+01,9.928134492e+01,9.273590647e+01,1.843213671e+01,1.446763693e+01,3.667654754e+01,7.382949715e+01,1.002597856e+01,6.583605935e+01,2.913369042e+01,1.795156340e+01,9.167671127e+01,1.245451212e+01,5.357073495e+01,2.837666278e+01,8.695749221e+01,4.726826691e+01,7.085183106e+01,1.362070146e+01,7.167874163e+01,9.266009767e+01,9.328125711e+01,1.150772925e+01,6.484079219e+01,1.525749239e+00,5.171791046e+01,5.598397531e+01,7.270940912e+01,2.170113227e+01,7.143304553e+01,7.646175015e+01,2.556886942e+01,1.574446356e+01,4.085868269e+01,2.049696183e+01,2.158163856e+00,1.112356748e+01,4.893579479e+00,4.610241635e+01,9.482928701e+01,7.880363832e+01,2.752196175e+01,8.637996150e+01,9.181941119e+01,6.521219727e+00,5.009363402e+01,7.787289109e+00,6.476198266e+01,1.434499560e+01,4.405263750e+01,3.514063371e+01,4.232068607e+01,9.995266688e+01,3.960947031e+01
3.762491930e+01,3.526765535e+01,7.637227838e+00,2.099363658e+01,6.951208391e+01,1.067677743e+01,4.451546330e+01,4.566920869e+00,7.651496482e+01,3.311079813e+01,4.515845729e+01,4.758959027e+01,1.844756892e+01,8.430675655e+01,9.220371063e+01,1.561985893e+01,2.662149349e+00,3.286307913e+00,1.415523458e+01,5.233446991e+01,9.266772866e+01,2.074829285e+01,3.836258459e+01,8.705275828e+01,2.645475476e+01,6.479484487e+01,6.269696836e+01,3.962851420e+01,2.385056696e+01,6.651687387e+01,6.598072795e+01,7.029803533e+00,2.983349948e+01,9.369066822e+00,2.935011362e+01,1.581469514e+01,8.497365395e+01,5.431226124e+01,6.252422101e+01,6.512011874e+01,8.400722977e+01,6.712783681e+00,8.878763770e+01,8.611574821e+01,5.109465283e+01,5.857074958e+01,5.012774039e+01,6.386812433e+01,3.742764377e+01,2.558076330e+01,7.653349128e+01,3.982839894e+01,9.200717594e+01,5.537853335e+01,3.661578156e+01,5.203174643e+01,4.056179240e+01,9.997113993e+01,4.623463573e+01,4.806300932e+01,4.435644983e+01,6.998545811e+01,9.374583139e+01,9.146983251e+01,9.032248252e+01,1.611927983e+01,8.721757518e+01,6.270592293e+01,4.930847771e+01,3.236021491e+01,4.981317810e+01,4.249843304e+01,8.612407528e+01,6.852624445e+01,1.673515410e+01,6.181831063e+01,8.360865320e+01,9.057475671e+01,2.323214915e+01,9.707498261e+01,9.207858174e+01,3.502264020e+01,5.451485749e+00,7.867177026e+01
9.621723468e+01,1.275976316e+01,7.758814105e+01,4.574727056e+00,3.933472070e+01,7.361275818e+01,2.691014204e+01,2.266070918e+01,3.375911952e+01,7.356869038e+01,1.729210844e+01,8.725510579e+01,5.561928526e+01,6.713176210e+01,9.596682726e+01,7.896007099e+01,2.185737296e+01,1.491406485e+01,4.482190737e+01,4.597149882e+01,6.876923671e+01,6.334604240e+01,3.052175834e+01,8.495391445e+01,9.388938964e+01,4.919271665e+01,9.286513620e+01,9.486959420e+01,6.733085055e+01,3.902355908e+01,6.351396682e+00,7.631626104e+01,4.967904743e+01,8.555374204e+01,3.691554082e+01,8.420094155e+01,4.448250511e+01,4.806304896e+01,4.949299638e+01,6.969645877e+01,8.969005440e+01,1.858507266e+01,3.442546694e+01,9.045415339e+01,2.667850070e+01,7.630891381e+01,8.142229474e+01,8.533055712e+01,4.782769824e+01,1.720437150e+01,6.977360858e+01,3.707035996e+01,5.325871421e+01,9.981279326e+01,3.064894013e+01,4.636278525e+01,9.335961374e+01,1.038129428e+01,1.116806547e+01,4.639874853e+01,8.423558266e+01,1.399871780e+01,9.926774961e+01,4.445640163e+00,8.086046989e+01,8.021379448e-01,3.839208556e+01,2.438242367e+01,2.542382202e+01,7.208038321e+01,5.414586421e+01,1.817313673e+00,5.548803435e+01,7.125332457e+01,8.345672749e+01,3.945072431e+00,2.065483105e+01,3.366802744e+01,3.060151731e+01,1.589989903e+01,9.714608900e+00,7.489580314e+01,6.248360987e+01,8.423673381e+01
5.555507585e+01,4.372490914e+01,7.739114868e+01,4.108914830e-01,9.298253191e+01,8.632153634e+01,2.633273508e+01,9.753672707e+01,1.486914123e+01,9.699729076e+01,7.430278387e+01,4.776763703e+01,1.724207032e+01,7.219769079e+01,8.959955957e+01,7.540150325e-01,3.137664205e+01,4.594177421e+01,2.440638547e+01,9.254715463e+01,1.112469522e+01,1.286084738e+01,2.848933532e+00,3.482364759e+01,8.389395254e+01,5.674347011e+01,4.573434687e+01,1.585964521e+01,2.601433325e+01,1.708346721e+01,7.304336021e+01,2.617849263e+00,5.261810314e+01,8.583046208e+01,9.003308418e+01,3.182134792e+01,7.332034077e+01,1.664249623e+01,9.414208477e+01,1.038855151e+01,7.415421847e+01,5.758630634e+01,7.358685301e+01,3.205021085e+01,8.423440478e+00,2.497776608e+01,6.538869832e+01,8.812810311e+01,8.402710753e+01,9.030856326e+01,7.291352733e+01,6.395690024e+01,6.068135867e+01,7.305877831e+01,7.740236046e+01,2.901447342e+01,6.606699869e+01,4.667908507e+01,8.793379971e+01,5.961540061e+01,1.108883202e+00,2.213028120e+01,4.176694429e+01,4.820233306e+00,5.575302853e+01,9.990319370e+01,1.184683708e+01,6.253418689e+01,8.440728368e+01,5.500302215e+01,8.693587978e+01,8.791809867e+01,3.919929048e+01,8.261047058e+00,9.897559689e+01,2.550349225e+01,2.663574335e+01,8.238893303e+01,6.986828385e+01,3.737175082e+00,5.755043321e+01,3.949863309e+01,5.479852179e+01,5.344438372e+01
2.817986417e+01,9.944266366e+00,2.530147536e+01,3.015343332e+01,2.879749991e+01,3.163002592e+01,7.082402428e+01,5.188242888e+00,7.825950253e+00,8.497899547e+00,5.495643010e+01,9.974579306e+01,3.684586317e+00,5.300328102e+01,9.213061306e+01,3.331189337e+01,9.926849490e+01,5.785191159e+01,5.825238268e+01,6.717042816e+01,6.865774062e+01,6.043591916e+01,2.604864008e+01,5.700141307e+01,3.205248371e+01,8.664208925e+01,3.795134419e+01,1.997962356e+01,5.635105733e+01,5.987604148e+01,1.285063150e+00,9.416164423e+01,8.300817051e+01,8.765893434e+01,3.126682149e+01,2.974390516e+01,9.111181906e+01,6.267786088e+01,2.502122450e+01,3.939962266e+01,6.793142477e+01,1.673001621e+01,8.443827543e+01,3.965393211e+01,7.331409706e+01,7.344732066e+01,2.775696378e-01,2.756797753e+01,8.918673605e+01,9.257034502e+00,6.655233473e+01,9.080574660e+01,4.249160016e+01,3.316276308e+01,4.198156995e+00,3.803792530e+01,9.647092083e+01,8.632368431e+01,5.402448206e+01,1.684083047e+01,4.951676041e+00,8.382956812e+01,6.363444145e+01,6.222687626e+01,6.903314184e+01,7.201395934e+01,1.867992467e+01,8.158331322e+01,1.068131880e+01,1.006770133e+01,6.592112256e+01,5.559538490e+01,4.755067369e+01,5.444290933e+01,4.773685626e+01,7.571745322e-01,9.329221321e+01,1.316383404e+00,4.925893821e+01,8.835103621e+01,7.387484083e+01,4.742596264e+01,3.874485602e+00,2.473176801e+01
4.069940808e+01,9.989206379e+01,9.792386394e+01,2.701917869e+01,3.305407619e+01,7.244713559e+01,3.113403231e+01,4.502819754e+01,4.356740458e+01,3.217371068e+01,2.317875106e+01,1.512880201e+01,5.641843050e+01,5.547059584e+01,2.462685067e+01,5.272985176e+01,1.782690467e+01,9.382933615e+01,4.524636241e+01,2.079973579e+01,3.242291919e+01,1.086356132e+00,7.411310926e+01,6.988650449e+01,2.708678398e+01,4.831725765e+01,1.703534283e+01,3.302032623e+01,1.448656473e+01,3.740599560e+01,5.370674673e+01,8.994800786e+01,6.758717427e+01,6.888299628e+01,5.245447598e+01,2.295246418e+01,9.404567266e+00,5.679147655e+01,2.774771829e+01,9.904357265e+01,3.524246718e+01,1.133916755e+01,7.861196329e+01,4.782367232e+01,7.708714430e+01,4.090679772e+01,9.441507780e+01,1.327242541e+01,2.711723786e+01,3.475718653e+01,8.612298762e+01,6.142495195e+01,6.751435070e+01,4.154401468e+01,1.512810169e+01,4.078251183e+01,2.990838656e+01,2.929069021e+01,9.915354866e+01,2.478622251e+01,8.904212775e+01,6.142995187e+01,7.072116469e+01,8.649026809e+00,9.409784327e+01,7.909836360e+01,7.313376968e+01,6.941974363e+01,9.313674373e+01,8.571470830e+00,7.095849669e+01,2.424165181e+01,2.563466069e+01,3.516340802e+01,4.882144471e+01,5.546178865e+01,2.167981446e+01,7.713966487e+00,3.787081095e+01,1.080586241e+01,2.725774134e+01,9.322072179e+01,8.953827892e+01,1.759766854e+01
7.927938542e+01,3.216316975e+01,2.949561485e+01,6.870864887e+01,1.449539622e+01,4.012283888e+01,9.549842627e+01,5.066858366e+01,2.924337284e+01,8.449766495e+01,9.268155860e+01,4.706289084e+01,6.129107916e+01,5.968723431e+01,8.739325012e+01,8.369460604e+01,7.160641765e+01,9.368351974e+00,4.303965081e+01,1.109812006e+01,8.796940899e+01,3.815321137e+01,9.267537801e+01,4.162943104e+01,8.200085891e+01,9.503867567e+00,8.818644091e+01,8.531450328e+01,3.823028055e+01,6.390060475e+01,1.769372735e+00,8.172855179e+01,4.995383241e+00,3.805421148e+01,3.747853899e+01,7.708685756e+01,6.333525196e+01,1.595555396e+01,8.071884074e+01,2.436866915e+01,7.480114068e+01,6.917422919e+01,9.497269619e+00,7.913535781e+01,5.270547344e+01,7.295407802e+01,3.291720049e+01,5.076708058e+01,4.593312279e+01,6.601411961e+01,8.291906971e+01,6.353081760e+01,1.330985027e+01,6.496396357e+01,8.799957608e+01,8.819091489e+01,2.293855044e+01,4.685452817e+01,9.841231115e+01,5.920143469e+01,3.963937900e+01,7.961652995e+01,4.951204130e+01,4.638054289e+01,5.701573658e+01,1.992184808e+00,3.670408719e+01,7.023713385e+01,6.730550885e+01,6.920037630e+00,2.846794711e+01,5.326855099e+01,2.645882232e+01,7.281995753e+01,8.215040866e+01,5.185559468e+01,9.769167568e+01,2.642310264e+01,1.593120347e+01,5.786348607e+01,2.370465008e+01,4.225298428e+01,5.303101035e+01,3.190298306e+01
3.619067180e+01,7.313413408e+01,8.445210854e+01,4.185785169e+01,7.070790510e+01,8.940449727e+01,1.792134420e+01,7.129760378e+01,4.058421930e+01,5.351311160e+01,6.108992078e+01,6.649334624e+01,3.670569638e+01,3.784365428e+01,9.614479832e+01,6.704617565e+01,5.536389160e+01,9.463616217e+01,3.871345158e+00,5.859240710e+01,2.148919870e+01,5.707093295e+01,3.747162043e+01,5.266987406e+01,9.602806046e+01,4.563985441e+01,2.218205509e+01,8.176848481e+01,9.546922055e+01,3.955564989e+01,8.036437908e+01,9.278310821e+01,6.458185864e+00,7.945479612e+01,5.408101294e+01,6.589136716e+01,7.401812895e+01,2.643874973e+01,6.629897292e+01,3.473313713e+01,4.755638043e+01,3.072515334e+01,9.171776833e+01,4.422439700e+01,4.687583310e+01,1.573242644e+01,9.063876144e+00,9.547519290e+01,3.353317340e+01,6.291576475e+01,2.908399330e+01,3.794622572e+00,3.469124557e+01,2.178467107e+01,5.779281661e+01,1.606387346e+01,5.312703662e+00,7.585599097e+01,5.866570833e+01,9.313657419e+01,9.033148159e+01,7.564472926e+01,4.120342520e+01,3.047223593e+01,1.368766603e+01,5.078200048e+01,7.012919879e+01,6.586011310e+01,9.815350505e+01,1.497036914e+01,1.033468396e+01,8.533882796e+01,6.887100489e+01,3.590549505e+01,5.323649175e+01,7.020799465e+01,9.539988963e+01,7.740145395e+01,8.468201091e+01,2.227042060e+01,7.402192423e+01,8.782481714e+01,4.602869283e+01,5.172759659e+01
6.370942993e+01,3.895678662e+01,6.876249654e+01,8.159156669e+01,5.280561076e+01,9.759375626e+01,1.513861674e+00,6.212362205e+01,5.980830677e+01,1.265054221e+01,6.545888462e+01,5.065397539e+01,4.282530368e+01,5.317294753e+01,7.891284708e+01,8.340093103e+01,2.777311798e+01,9.224266297e+01,5.659109131e+01,7.368713794e+00,8.921789717e+00,6.597100883e+01,9.329952247e+01,2.307811846e+01,2.238270258e+01,1.897208623e-01,3.148073532e+01,4.065456018e+01,9.851758736e+01,9.465520305e+01,4.579800588e+01,4.018205981e+01,2.500510568e+01,6.941386699e+01,5.808264549e+01,1.499312723e+01,9.430627650e+01,7.617430468e+01,3.431385201e+01,3.023568673e+01,8.971373773e+01,7.576273715e+01,2.016893799e+01,7.447319436e+00,6.587125397e+01,1.404973429e+01,8.969619064e+01,9.295862342e+01,5.652648540e+01,3.007428878e+01,3.403992773e+01,5.043654857e+01,8.120056389e+01,2.406915137e+01,1.075095180e+01,3.340182204e+01,8.548087104e+01,1.746245621e+01,8.639827313e+01,9.697316872e+01,2.632452724e+01,1.221046330e+01,7.302251196e+01,9.437059328e+01,2.361048759e+01,4.621487804e+00,9.697807860e+01,5.097107811e+01,3.904799630e+01,7.005150814e+01,9.189074545e+01,4.822458509e+01,1.469318448e+01,4.160940790e+01,3.658431922e+01,2.461810411e+01,5.182600060e+01,8.680596930e+01,3.607749458e+01,6.544337339e+01,6.089191036e+01,6.902877688e+01,8.844388859e+01,7.627338694e+01
6.748780433e+01,1.415797595e+01,2.109896933e+01,4.026406575e+01,8.291197842e+01,1.585224860e+01,4.140383745e+01,6.569344299e+01,8.489247989e+01,7.868841614e+01,5.619293280e+01,2.517670801e+01,4.427642487e+01,6.668664277e+01,3.048676950e+01,7.208869378e+01,8.005298114e+01,8.255793944e+01,8.140206579e+01,8.102222821e+01,2.486789919e+01,3.013689200e+01,1.810027579e+01,4.954699389e+01,5.133693278e+01,9.436690176e+01,4.441890801e+01,9.612484679e+01,6.708562077e+00,6.839663413e+01,8.521301852e+01,3.503906667e+01,7.633165287e+01,4.701668163e+01,7.612018605e+01,9.943985333e+01,1.747103438e+01,8.686637473e+01,7.992715235e+01,8.032051157e+01,4.926521923e+01,1.616759526e+01,3.814317315e+01,2.829223006e+01,9.444235399e+01,4.442815365e+01,2.686792584e+01,2.834968853e+01,5.154242878e+01,5.786212201e+01,2.993867389e+01,7.342851180e+01,2.022140006e+01,1.112144444e+01,8.886969474e+01,9.193865678e+00,9.938548091e+01,8.654819631e+01,2.643092940e+01,8.047415594e+01,3.485568382e+01,6.573320126e+01,3.679776946e+00,1.830072335e+01,7.506194771e+01,8.636074624e+01,2.391527520e+01,8.867791626e+01,1.257240502e+01,1.168838562e+01,9.649681967e+01,9.869970869e+01,1.810328857e+01,7.604617562e+01,6.238789163e+01,1.015721436e+01,3.758063234e+01,3.418804936e+01,2.769247124e+01,7.756190194e+00,2.127182097e+01,1.874251346e+01,3.829369474e+01,2.944668856e+01
2.724212321e+01,1.775652144e+00,6.387743193e+01,4.178071144e+01,3.487420906e+00,6.638913445e+01,7.362346287e+01,3.977894502e-01,5.905968863e+01,6.398177405e+01,8.415659563e+01,5.660959597e+01,5.741492984e+01,2.152026902e+01,4.547989006e+01,8.752065661e+00,9.423121271e+01,7.601534700e-01,2.186014998e+01,3.806228192e+01,5.661233082e+01,7.622637722e+01,9.774831256e+01,7.459979487e+00,8.760103290e+01,5.555501868e+01,5.062060053e+01,6.530797124e+01,1.100836307e+01,5.113151140e+01,5.883224418e+00,9.613720141e+01,9.715077255e+01,3.549380299e+01,4.906350784e+01,7.544158358e-01,9.528268708e+01,7.394699214e+01,9.765867534e+01,7.114586646e+01,6.680442138e+01,7.295866521e+01,1.481535036e+01,9.017002412e+01,9.317542698e+01,3.504384346e+01,4.393117106e+00,6.010674960e+01,2.821919490e+01,3.627330143e+01,3.292427566e+01,5.762980547e+01,3.421678555e+01,8.468784332e+01,5.306161499e+01,9.001159911e+01,6.679313090e+01,2.191916210e+01,6.372666721e+01,7.519794430e+01,2.845569732e+01,4.898415596e+01,1.927870018e+01,4.000589668e+01,8.483566994e-01,3.648850059e+01,6.632318991e+00,6.001110875e+01,3.265266239e+01,1.426157864e+01,2.456635128e+01,2.658562105e+01,4.965434310e+01,6.460645446e+00,6.152747317e+01,6.168211280e+01,5.269990242e+00,1.101479542e+00,3.581031791e+01,1.348053875e+01,5.969424598e+01,2.912632167e+01,4.491636819e+01,8.849238207e+01
7.528842742e+01,5.057461511e+01,3.304396653e+01,1.729412580e+01,1.771743558e+01,4.034592785e+01,5.120961618e+01,2.319422269e+01,8.171626334e+01,9.370766189e+01,2.095566113e+01,8.030609127e+01,9.617689200e+01,9.533939977e+01,9.797767952e+01,8.637322478e+01,3.071513824e+01,5.492258744e+00,7.930318451e+01,2.182514904e+01,5.397943105e+01,8.181554269e+01,1.034351802e+01,5.656892555e+01,7.566417199e+01,8.092801446e+01,3.253631291e+01,6.139162437e+01,3.684655904e+01,7.579248426e+01,2.422743574e+01,7.664941611e+01,9.449276514e+01,2.730265889e+00,2.609323950e+01,5.370778132e+01,8.700718786e+01,1.678285486e+01,8.167029550e+01,7.671431672e+01,6.057127825e+01,7.319022406e+01,9.388981621e+00,9.355782376e+01,1.578443386e+01,3.791730426e+00,2.427770007e+01,4.996079665e+01,1.274216382e+01,5.939937132e+00,8.743679475e+01,3.541133967e+01,7.567158158e+01,3.511234291e+01,4.288625809e+01,2.098126604e+01,9.598017582e+01,4.529005088e+01,2.105891659e+01,9.411631311e+01,3.716936784e+01,4.768357875e+01,6.759628243e+01,8.892935293e+01,2.248881428e+01,6.814009316e+01,4.502012582e+01,3.682542396e+01,3.294716334e+01,4.134457192e+00,5.115437756e+01,3.922140398e+01,4.838180800e+01,6.586265985e+00,4.819910788e+01,7.727108904e+01,3.527922521e+01,1.048958995e+01,7.543739146e+01,7.144681721e+01,1.457477364e+00,7.851616827e+00,6.158647955e+01,1.809131272e+00
3.521000270e+01,5.594691442e+01,6.675598823e+01,7.138516965e+00,7.621644205e+01,8.445997629e+01,5.291535643e+01,8.082952323e+01,6.151175114e+01,5.333969060e+01,8.670906381e+01,9.841299124e+01,5.615527931e+01,3.380166482e+01,3.433703113e+01,5.085654396e+01,2.407703895e+01,2.644461475e+01,1.606588528e+01,3.281172029e+01,5.243467686e+01,9.844509541e+01,9.302994057e+01,9.690023638e+01,1.591359756e+01,9.497758158e+01,5.490238425e+01,8.412698862e+01,4.749710089e+01,6.338762554e+01,7.760093472e+01,8.895610860e+01,2.942872108e+01,9.888845675e+01,7.535280020e+01,6.623970074e+01,8.897015983e+00,9.964466736e+01,8.465563918e+01,1.408991478e+01,6.820274892e+01,8.282870350e+01,5.466356321e+01,4.474600248e+01,8.488225960e+01,2.795348539e+01,8.947120251e+01,8.191677418e+01,8.800294651e+01,4.841397830e+01,4.425371186e+01,6.406452177e+01,9.358279138e+01,2.710532530e+01,1.630707154e+01,8.026104966e+01,6.716712573e+01,4.915127933e+01,9.346376246e+01,7.220140689e+01,9.462961636e+01,4.163347714e+00,7.217141501e+01,9.743314077e+01,9.265427707e+01,4.203548649e+01,8.493318005e+01,5.248018687e+01,5.788002377e+01,2.143632665e+01,5.153046628e+00,3.715788454e+01,6.504909151e+01,6.061257506e+00,9.635163840e+01,1.691516646e+00,6.259992385e+01,2.079424196e+01,3.713105668e+01,2.501249625e+01,5.284098885e+01,9.006015993e+01,9.338809192e+01,3.361998474e+01
5.087664438e+01,9.273009664e+01,8.342874017e+01,1.159798623e+01,4.061494475e+00,1.359798937e+01,4.812209160e+01,2.755160486e+00,8.447767791e+01,9.979345855e+01,5.283752756e+01,3.314214004e+01,6.018791090e+01,4.189919592e+01,4.041653240e+00,7.833271338e+01,3.962501619e+01,3.959006492e+00,6.706269848e+00,5.496456440e+01,3.301490341e+01,1.770542276e+01,2.206168141e+01,5.749785623e+01,6.769824506e+01,7.582684987e+01,5.082640132e+01,1.257520351e+00,4.348010143e+01,3.922392138e+01,2.000709251e+01,4.617943106e+00,1.874542373e+01,7.366218704e+01,7.684162106e+01,9.522359787e+01,8.436852790e+01,7.268871009e+01,8.905768296e+01,8.364701631e+01,5.008664446e+01,4.535065999e+01,1.256064154e+01,1.366200152e+01,1.113667027e+01,1.705741188e+01,1.048551947e+01,5.174725507e+01,7.181665311e+01,8.736125532e+01,5.068948413e+01,7.393156519e+01,7.845118137e+01,1.020215993e+01,6.662103806e+01,2.452167794e+01,1.447250797e+01,1.673786879e+00,7.755748100e+01,6.045812524e+01,5.705609670e+01,2.924579593e+01,6.290460464e+01,9.609873341e+01,2.672275493e+01,2.949883732e+01,3.150136281e+01,1.262879786e+01,9.962054854e+01,8.743322100e+01,6.717916171e+01,7.644659867e+00,6.303574542e+01,6.359518462e+01,8.465104654e+01,2.201467842e+01,6.216523810e+00,6.980994409e+01,6.322862332e+01,8.311187125e+01,4.923172067e+01,3.855186084e+01,8.865787119e+01,3.069086195e+00
3.970891216e-01,2.638350416e+01,2.356622269e+01,5.699858605e-01,2.925712162e+00,4.731553686e+01,7.203598810e+01,1.818157266e+01,9.687683581e+01,6.701784101e+01,9.272785066e+01,2.635167517e+00,4.137292774e+01,1.071346248e+01,8.478402680e+01,2.283252696e+01,4.239213172e+00,1.104106117e+01,8.134056837e+01,7.936237251e+01,7.768680808e+01,4.519917957e+01,1.769415193e-01,1.497831278e+01,2.227284231e+01,6.235504957e+00,3.084711941e+01,6.265955399e+01,4.844727390e+01,3.643191835e+01,8.671832743e+01,2.128708599e+01,7.852625307e+01,8.148248683e+01,2.757618299e+01,8.340987543e+01,7.004244222e+01,6.162237193e+01,4.483993633e+01,5.632557123e+00,5.490487706e+01,8.503021860e+01,9.885312295e+01,9.664034592e+01,4.228506023e+01,6.235424067e+01,2.544463397e+01,7.188416909e+01,7.263966356e+01,3.252921160e+01,4.247209201e+01,2.306451930e+01,4.635753011e+01,3.332521656e+01,9.860687659e+01,7.079781091e+01,1.812226985e+00,3.865450730e+01,9.825004341e+01,6.206386473e+01,6.120265671e+01,7.434150245e+01,3.033184357e+01,9.910802715e+01,2.483982493e+00,5.986658672e+01,2.034930551e+01,5.935355720e+01,4.051507068e+01,4.818207514e+01,8.910910746e+01,6.495946215e+01,3.301284764e+00,3.183225470e+01,1.466878237e+01,4.082231864e+01,1.373295915e+01,9.146763584e+01,3.754591835e+01,8.690519802e+01,7.094632379e+01,1.159949976e+01,2.199562179e+01,4.996312001e+01
4.274350709e+01,6.075800163e+01,2.030717848e+01,4.806693552e+01,8.876434147e+01,4.347213203e+01,7.592243981e+00,4.471800838e+01,1.025311916e+01,6.232882296e+01,4.762690580e+01,1.491989510e+01,4.574646840e+01,3.522261136e+01,3.879832270e+01,8.839066360e+01,6.732186097e+01,9.538666011e+01,1.742438960e+01,9.080114337e+00,5.698968662e+01,4.846358247e+01,3.064822613e-01,6.085514119e+01,2.256229407e+01,3.059118358e+01,7.092611098e+00,5.880934549e+01,5.977607269e+01,9.656367017e+01,4.476811351e+01,3.434760973e+01,9.130567682e+01,4.713401725e+01,2.164173311e+01,5.862150290e+01,3.536178398e+01,1.045631267e+01,1.986617495e+01,3.919900154e+01,8.500348335e+01,5.551867555e+01,3.237399500e+00,9.648511160e+01,9.750327603e+01,7.074537979e+01,5.737262973e+01,4.037179173e+01,2.548438963e+01,4.376939911e+01,5.658813809e+01,5.306527980e+01,3.816570626e+01,1.677966782e+01,7.339143723e+00,6.723172514e+01,6.412334405e+01,7.661960170e+01,2.816250517e+01,9.602772427e+01,5.229420074e+01,2.307581054e+00,1.000988616e+01,7.791148933e+01,5.335519081e+00,4.001410657e-01,5.792544920e+01,5.289971725e+01,4.049600281e+01,1.932770158e+01,7.905973398e+01,9.602477614e+01,8.104294173e+01,4.327065889e+00,6.276665721e+01,9.501354367e+01,5.169171919e+00,5.414294973e+01,7.971785974e+01,2.014269168e+01,1.536536988e+01,5.651786231e+01,3.254456633e+01,8.085196859e+01
