v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
9.688413966e+00,6.892844122e+01,4.493829804e+01,2.676731266e+01,3.513195012e+01,5.388099860e+01,1.771435671e+01,2.108519388e+01,7.879545483e+01,3.251313502e+01,7.486022118e+01,9.658300368e+01,6.865827245e+01,2.629574722e+01,1.858486445e+01,3.436672299e+01,9.908416435e+01,4.404234159e+01,3.677613222e+01,6.253872272e+01,4.264564961e+01,8.456696637e+01,5.455118098e+01,3.092841244e+01,7.556852150e+01,9.176946812e+01,5.558285218e+01,8.445180754e+01,1.770643275e+01,1.692235994e+01,5.167510789e+01,4.016869157e+01,7.844841547e+01,7.044931335e+01,7.620207494e+01,9.499906021e+01,1.415501765e+01,4.396220217e+01,5.377225346e+00,4.060349908e+01,4.071191226e+01,5.757620243e+01,4.351250049e+01,6.853105559e+01,7.159118019e+01,4.399338320e+01,7.001926747e+01,5.131444974e+01,4.538886131e+01,9.098633378e+01,9.931817798e+00,5.888397655e+01,3.579310491e+01,2.687758579e+01,8.066052592e+01,7.462751786e+01,6.054133246e+00,6.875909477e+01,3.191966274e+01,8.446092954e+01,6.842881421e+01,1.036229596e+01,9.312609262e+01,3.479136814e+00,2.800503633e+01,3.658384980e+00,5.883009766e+01,1.009798882e+01,2.746690961e+00,7.139005322e+01,8.260436163e+01,4.987541101e+01,6.005261625e+01,1.005273104e+01,6.215694084e+00,1.545185658e+01,8.043283667e+01,1.913972490e+01,3.431935286e+01,6.741111732e+01,4.739644345e+01
2.900611500e+01,2.731351304e+01,5.492566948e+01,2.574069764e+01,8.554057767e+01,1.376089388e-01,5.319946786e+01,8.590100775e+01,3.591787285e+01,5.436570597e+01,7.633094602e+01,7.899574350e+01,8.865670005e+01,4.297397639e+01,3.613707852e+01,3.676899553e+01,9.950389219e+01,9.909215571e+01,2.978862323e+01,2.176644524e+01,4.556634517e+01,1.328955283e+01,8.948667449e+01,2.856497037e+01,5.991400396e+00,1.183698539e+01,9.791204389e+01,6.904891833e+01,2.986241774e+01,5.427199103e+01,7.530348340e+01,6.729853560e+01,3.149045976e+01,1.469546437e+01,6.151954965e+01,7.253913873e+01,7.035476082e+01,9.298583321e+01,7.857115120e+01,8.117179468e+01,6.628038115e+00,6.004745350e+01,5.818913350e+01,4.666087196e+00,7.115894154e+01,4.359934945e+01,6.759123216e+00,5.645204165e+00,2.885220746e+01,3.876487678e+01,5.872916454e+01,8.582319321e+01,3.289611981e+01,7.621758115e+01,2.466036163e+01,7.607034303e+01,6.923046515e+01,1.353835301e+01,4.203319059e+01,9.953225110e+01,2.332783910e+01,5.085491481e+01,2.364059817e+01,3.588233043e+01,3.973585024e+01,2.488744439e+00,7.530792495e+01,7.325503686e+01,7.497297054e+01,4.803616517e+01,2.843982226e+01,7.762916911e+01,4.099171979e+01,5.709708184e+01,2.989017463e+01,5.130885871e+01,8.947783860e+01,8.919725927e+01,2.702891568e+01,2.026280146e+01,6.515388796e+01
8.116540955e+01,8.709360716e+00,6.323986224e+01,6.697722905e+01,9.826273458e+01,3.128483369e+01,2.795606571e+01,6.635986532e+01,9.872810206e+01,4.232615434e+01,7.164836871e+01,2.589286912e-01,7.798215155e+01,1.960866272e+01,3.730571428e+01,3.093484599e+01,5.570913010e+01,3.895929892e+01,5.442327829e+01,4.952260113e+01,8.084717728e+01,4.743340075e+01,8.072086350e+01,5.133036644e+01,4.911494043e+01,9.938059644e+01,8.546025943e+01,1.308387498e+01,6.973367327e+01,8.943405488e+01,2.437077215e+01,7.145165261e+01,5.872132633e+01,2.994925907e+01,8.227800124e+01,7.156201742e+01,6.867726158e+01,5.474068297e+01,5.776044351e+01,4.744391778e+01,6.551569478e-01,7.535684384e+01,5.656236337e+01,8.727986899e+01,3.951986285e+01,3.815488173e+01,5.959542631e+01,9.730443033e+01,8.827724480e+00,1.776850954e+01,9.344659533e+01,7.924843859e+01,6.621209434e+01,6.325258616e+00,9.900514317e+00,7.673904814e+01,2.975698727e+01,6.622018184e+01,4.300286719e+01,2.400883930e+01,6.565356295e+01,6.216887220e+01,8.280501926e+01,4.276807455e+00,1.985436738e+01,1.379103797e+01,9.314793730e+01,5.828650033e+01,5.643502642e+01,4.078588108e+01,8.870476211e+01,8.093643506e+01,4.329172340e+01,3.822562631e+01,9.024991863e+00,2.595859610e+01,6.288784869e+01,5.450856931e+01,7.388510973e+01,5.868060222e+01,1.881424851e+01
7.905720760e+00,4.301376670e+01,2.095160098e+01,3.346034156e+01,1.672652785e+01,9.478041220e+01,7.459502938e+01,3.215849119e+01,6.709789634e+01,2.105236236e+01,7.461090230e+01,8.881986376e+01,2.379963898e+01,8.144647213e+01,6.011679753e+01,1.929241783e+01,9.767288266e+00,3.798653503e+01,4.019055128e+01,8.129647079e+01,6.422180673e+01,1.529053937e+01,6.805296896e+01,7.064735553e+01,4.701381498e+01,5.620062577e+01,8.556651303e+00,9.635693552e+01,1.349071156e+00,3.479474596e+01,8.847025230e+01,1.614179182e+01,6.831669563e+01,8.028016501e+01,5.344806783e+01,4.206227242e+01,7.771779734e+01,2.084621383e+01,5.684101379e+01,3.435431325e+01,1.964784009e+01,6.798725646e+01,5.896725572e+01,1.893327105e+01,1.550342214e+00,2.010420508e+01,4.131521758e+01,4.155546121e+01,2.684639391e+01,7.548384227e+01,3.171177737e+01,9.269740769e+01,7.003231735e+01,1.522219921e+01,6.413847451e+01,7.563417344e+01,9.886368440e+00,9.493599991e+01,3.924057301e+01,9.130246556e+01,3.142118274e+00,7.492131991e+00,4.569546990e+01,1.985015282e+01,6.102833108e+01,5.440993141e+01,4.831388011e+00,3.940215783e+01,6.450695675e+01,5.273305808e+01,3.375328651e+01,9.685876305e+01,3.479598294e+00,5.737223505e+01,3.387419780e+01,7.000711580e+01,4.515494789e+01,1.965142245e+01,2.899290683e+01,4.315943911e+00,4.554260028e+01
7.789622730e+01,9.773683927e+01,6.871900921e+01,4.316387881e+01,1.721055191e+01,1.193706305e+01,9.287114991e+01,8.420218862e+01,9.660851983e+01,4.593742338e+01,1.670751330e+01,6.086483954e+01,9.112229688e+01,2.427688902e+01,2.180808199e+01,6.658952631e+01,6.725630266e+00,3.838808264e+01,8.379956281e+01,1.974200838e+01,7.584445028e+01,2.877521859e+00,7.447229350e+01,8.235872914e+01,6.346465845e+01,6.729653850e+01,4.043815633e+01,6.746421497e+00,4.172189103e+01,3.461539027e+01,8.137938400e+01,6.691489998e+01,5.275867831e+01,4.140623310e+01,3.331936414e+01,9.913323978e+01,9.037341276e+01,7.180384715e+01,1.204212401e+01,2.535946759e+01,4.726797100e+01,7.149039478e+01,2.507191089e+00,5.095265233e+01,8.260127609e+01,3.779704613e+01,9.738286821e+01,9.950430808e+01,5.415344713e+00,9.183528343e+01,4.044875314e+01,4.240078500e+00,9.944469894e+01,6.706189705e+01,7.790342878e+01,9.833911278e+01,6.029115730e+01,5.798675453e+01,7.980878606e+01,4.762880481e+01,7.950077975e+01,8.162174177e+01,9.426960670e+00,2.482505554e+01,7.511684487e+01,9.163660320e+01,3.983154605e+00,9.614488247e+01,4.598812629e+01,9.558949667e+01,6.903279838e+01,1.485629111e+01,1.048146626e+01,5.195346330e+01,5.335186827e+01,3.454153477e+01,4.820552791e+01,9.672695275e+01,6.176852407e+01,6.611689952e+01,3.613622445e+01
9.822349701e+01,1.039233539e+01,4.505825184e+01,8.840935290e+01,8.515476067e+01,6.932640728e+01,1.105063983e+01,7.099830553e+01,4.502908288e+01,9.257462489e+01,6.962309646e+01,4.733627994e+01,8.933123658e+01,7.110808029e+01,3.547712089e+00,7.343582553e+01,8.935052059e+01,7.403814215e+01,4.576331363e+01,3.580412593e+01,3.113795139e+01,6.920604252e+01,4.493667967e+01,6.084843872e+01,9.316444718e+01,5.907828374e+01,9.455434690e+01,8.924960015e+01,6.536419980e+01,1.544330821e+01,6.571551643e+01,9.600477412e+01,6.697935245e+01,4.579140008e+00,7.231578375e+01,2.939576964e+00,1.761687463e+01,2.046750012e+01,7.160693991e+01,5.820385373e+01,4.260234743e+00,7.732003915e+01,9.511923232e+01,7.096829343e+01,2.800891282e+00,3.840407026e+01,1.021097322e+01,4.729346289e+01,4.925658040e+01,4.878365106e+01,6.207847245e+01,6.822949221e+01,3.202320819e+01,4.234391077e+01,4.923631612e+01,2.779768973e+00,6.889345031e+01,9.600580163e+01,5.111523405e+01,7.202078092e+00,4.291052004e+00,3.099029902e+01,3.143564389e+01,9.639996251e+01,9.950186148e+01,4.004410629e+01,1.941858527e+01,8.232299740e+01,5.072213182e+01,8.763908543e+01,5.918582998e+00,2.508499981e+01,8.096133632e+01,3.756199560e+00,8.887675970e+01,7.774211997e+01,4.631056017e+01,6.686452349e+01,7.891830354e+01,1.020424960e+01,5.563410095e+01
9.391716509e+01,1.700627144e+01,9.333880297e+01,6.382326684e+01,3.748985444e+01,3.098584969e+01,3.051293221e+01,4.733025702e+00,7.123989403e+01,9.544480377e+01,3.640075385e+01,1.668797088e+01,5.094233837e+01,9.833678110e+01,4.781674958e+01,7.369500336e+01,7.468947528e+01,1.024175799e+01,3.323583984e+01,6.583805951e+01,2.157339146e+01,6.129963283e+01,9.886594509e+01,3.115059805e+01,2.404990098e+01,2.779691450e+01,2.081110744e+01,3.062989288e+01,4.850586170e+01,9.099471391e+01,4.027390675e+01,1.004750831e+01,7.815709087e+01,3.697868946e+01,3.028923457e+01,4.192988944e+01,8.308905446e+01,4.013765450e-01,5.392831894e+01,6.970018739e+01,5.044823716e+00,8.065501331e+01,9.429901805e+01,2.699870792e+01,7.046579793e+01,6.573759369e+01,7.422342676e+01,8.053208994e+01,9.642661404e+01,7.089926556e+01,7.626601791e+01,9.974909006e+01,5.539935339e+01,5.297839055e+01,3.533671521e+01,8.545629167e+01,3.027273597e+01,4.284698575e+01,2.291412009e+01,5.493568553e+01,7.703206685e+01,6.157039835e+01,8.926059361e+01,5.260538709e+01,3.152285049e+01,4.724603500e+01,8.186555341e+01,9.043948301e+01,9.287290704e+01,1.943526903e+01,9.817804860e+01,2.836525581e+01,7.879475134e+01,4.095559862e+01,4.163365246e+01,7.201174538e+01,7.718052378e+01,5.542039466e+00,1.034898452e+01,5.802164153e+01,9.758972315e+01
1.588087665e+01,4.021512330e+01,5.365517729e+01,4.730258339e+01,3.869092706e+01,9.715493924e+01,3.915707715e+01,9.029678856e+01,1.478287270e+01,8.938579253e+01,2.286022914e+01,8.193645633e+01,7.243261251e+01,6.653775862e+01,9.714173745e+01,5.075800865e+01,7.700915833e+01,7.391852351e+01,7.711529716e+01,2.861009340e+01,1.048405511e+01,2.565836914e+01,1.421521403e+01,6.272101037e+01,9.695759073e+01,1.800420700e+01,2.100150591e+01,6.630185490e+01,8.296955671e+01,8.052120282e+01,4.858643849e+01,3.644282972e+01,1.192998086e+01,6.295421301e+01,7.958840804e+01,2.351293777e+01,8.280805922e+01,2.724285385e+01,6.483450821e+01,7.315068035e+01,2.879713153e+01,8.107168801e+01,8.877040303e+01,1.943764224e+01,9.768373796e+00,8.858225528e+01,2.003604686e+01,2.460989910e+01,5.296983156e+01,7.688362544e+01,6.617317214e+01,8.319699373e+01,7.252053779e+01,7.275624844e+01,2.782400312e+01,5.115036081e+01,9.916222492e+01,4.431268864e+01,9.419847777e+01,4.027391769e+01,3.644749245e+01,3.415274944e+01,7.987216573e+01,6.278508143e+01,2.513887936e+01,3.204388481e+01,3.042695668e+01,2.260835954e+01,2.336835895e+01,2.591366621e+01,5.411549291e+01,3.318429163e+01,9.854595496e+01,4.934190494e+01,5.254008674e+01,8.196741920e+01,2.612200578e+01,3.720585128e+01,5.407548410e+01,2.486048154e+01,5.566216660e-01
4.553452600e+01,3.823277250e+00,9.143621891e+01,1.035512108e+01,8.351703951e+01,1.748552228e+01,3.060305080e+01,5.858576495e+01,6.342670685e+00,2.914235356e+01,9.410061526e+00,9.537791643e+01,7.336421448e+01,6.648386925e+01,7.039493936e+01,1.651217633e+01,3.524451415e+01,6.649759245e+01,9.399497907e+01,8.471563551e+00,9.298744041e+01,2.435630394e+00,9.659893526e+01,4.829737302e+01,6.849695896e+01,6.517692573e+01,4.221232981e+01,3.593882113e+00,8.785250879e+01,3.097173644e+01,3.573521834e+01,6.677344502e+01,8.386587502e+01,2.789292320e+01,3.077859187e+00,1.698654697e+01,7.921295069e+01,8.266411062e+01,3.830289466e+01,4.777597861e+01,3.151227288e+01,2.851346441e+01,9.675498267e+01,2.098695505e+01,6.772332680e+01,3.012006012e+01,9.293983450e+01,8.029392367e+01,3.765506025e+01,8.078028467e+01,6.405846607e+01,2.234489040e+01,8.808354453e+01,1.894407967e+01,7.319346005e+00,8.326951808e+01,4.900371576e+01,4.004131329e+01,5.947280609e+01,3.624987015e+01,2.251671453e+01,9.564781862e+01,7.645778649e-01,8.097377112e+01,9.743937480e+01,7.713863036e+01,8.240142677e+01,4.235518948e+01,6.693620699e+01,9.446168819e+01,3.105541898e+01,6.918670399e+01,8.702863229e+00,7.120674723e+01,2.718847629e+01,5.167632435e+01,1.637538565e+01,1.760322435e+01,7.989406731e+01,2.407536867e+01,9.958196364e+01
8.596830988e+01,6.418606083e+01,9.544488180e+01,9.761804946e+01,9.927531332e+01,4.675310955e+01,3.943874245e-03,7.297479261e+01,8.845650444e+01,3.187709690e+01,9.265148295e+01,2.538757808e+00,8.651310514e+00,3.386137251e+01,7.335313497e+01,5.136937614e+00,7.764742628e+01,6.060732997e+01,4.406547419e+01,2.932490853e+01,9.317128110e+00,6.285747165e+01,5.669616261e+01,2.842242361e+01,2.877585751e+01,1.364133114e+01,1.537184384e+00,2.583134354e+01,6.049979326e+01,2.676250540e+01,3.245618546e+01,3.504440607e+01,3.915711892e+01,1.562683125e+01,1.260361515e+01,1.055437757e+01,9.570084053e+01,6.714291968e+01,3.545110143e+01,7.247043076e+01,4.775293661e+01,8.609364457e+01,5.578901863e+01,3.237129623e+00,5.693730540e+01,5.929397005e+01,7.325267891e+01,8.937141500e-01,9.224169066e+01,3.346072835e+01,5.737277982e+01,3.742809154e+01,2.699394820e+01,4.249648808e+01,1.076101203e+01,4.013763855e+01,8.280745620e+01,8.554588443e+01,9.113524459e+01,6.402256692e+01,8.608633835e+01,1.451627841e+01,2.053448434e+01,9.409606299e+00,4.738027829e+01,5.760120579e+01,6.175110456e+01,5.653537813e+01,5.347938942e+01,3.116596671e+01,8.212003046e+01,4.572866703e+01,2.430655908e+01,8.433300431e+01,4.258968609e+01,2.802517392e+01,1.584485098e+01,7.970352152e+01,7.021086023e+01,7.409456746e+01,5.845391938e+01
8.471156535e+01,6.567197134e+01,9.174009288e+01,2.198143969e+01,6.686816974e+00,6.945728107e+01,2.239519737e+01,5.679913491e+01,8.366512764e+01,6.528385920e+01,4.642765724e+01,4.936198156e+01,3.697024804e+01,5.877448206e+01,8.949150419e+01,9.642145897e+01,8.733361033e+01,9.352891230e+01,9.215978196e+01,6.740267833e+01,3.085670915e+01,2.262835379e+01,1.143254455e+01,7.672991210e+01,6.280627255e+01,2.765509374e+01,2.589827479e+01,1.475412540e+01,7.989097971e+01,4.885162531e+01,8.193542235e+01,4.029588608e+01,9.440025069e+01,3.898160503e+01,5.718728186e+01,3.010889645e+01,4.764005451e+01,8.169141170e+01,8.705677476e+01,8.623519246e+00,6.890339886e+01,9.393957169e+01,8.390508545e+01,3.090880153e+01,3.425242220e+01,2.781353501e+01,4.162114997e+01,5.664584735e+01,6.878698561e+00,6.851942192e+01,2.854083200e+01,6.497412239e+01,2.394869450e+01,1.110801402e+01,9.583015285e+01,4.424612553e+01,9.970073105e+01,2.816765877e+01,8.166290138e+01,4.179196887e+01,6.820899615e+01,7.720812480e+01,6.940136440e+01,4.076915924e+01,1.602673768e+01,6.639470036e+01,8.626025347e+01,9.024968719e+01,1.704219807e+01,2.041843639e+01,4.361487104e+01,5.345927283e+01,5.019983197e+01,3.151858996e+01,1.196147750e+01,5.660429889e+01,2.950316266e+01,9.528032166e+01,6.264432308e+01,2.895353278e+01,9.501740910e+01
3.611092423e-01,6.216049617e+00,6.122730677e+01,2.316054934e+01,3.194803889e+01,8.563627432e+01,9.836678619e+01,9.199106911e+01,6.637050564e+01,4.328822790e+01,8.046558559e+01,7.678099824e+01,1.433341474e+01,2.645377709e+01,1.224225259e+01,8.113816822e+01,3.001505889e+01,3.457969173e+01,9.123159566e+01,7.223166932e+01,8.631083427e+01,8.635978712e+01,7.394869548e+01,4.194812787e+01,2.961644038e+01,2.747254347e+01,2.712088358e+01,1.638588559e+01,4.479083814e+01,3.035394419e+01,6.908632120e+01,9.028015478e+01,8.818652645e+01,8.432431666e+01,1.548887476e+01,8.423484348e+01,5.562962360e+01,8.819323547e+00,9.515583392e+01,7.861852082e+01,5.155366251e+01,9.401624821e+01,9.472455710e+01,5.716140866e+01,1.737336387e+01,1.368711906e+01,3.807306298e+01,2.113021944e+01,1.943279679e+01,9.619811078e+00,4.718126143e+01,9.595382218e+01,1.580387898e+01,3.677677933e+01,4.364124459e+01,7.875950650e+00,1.001103951e+01,5.612636036e+01,6.155187118e+01,9.681201186e+01,2.077145267e-01,6.799164702e+01,4.068786062e+01,5.826287126e+01,4.405408790e+01,1.470873902e+01,2.488210592e+01,9.275614263e+01,2.824246950e+01,3.621414072e+01,6.913705916e+01,7.196502423e+01,1.051335159e+01,3.310862638e+01,5.120781815e+01,7.559198947e+01,2.690607321e+01,4.877586259e+00,2.550634738e+01,3.128369837e+01,4.519651574e+01
4.303605242e+00,2.595987216e+01,9.781859575e+01,7.179947586e+01,7.465816561e+01,9.887606624e+01,7.949303824e+01,5.337831474e+01,5.839024580e+01,3.618708984e+01,4.983036223e+00,7.201920242e+01,7.531615627e+01,4.402109016e+01,6.804206453e+00,3.833438075e+00,2.002275319e+01,8.600510434e+01,5.078410773e+01,4.756978893e+01,6.299015930e+01,5.516103487e+01,4.840300863e+01,4.639952303e+01,3.211975666e+01,4.639419514e+01,5.591144714e+01,1.369285841e+01,6.821677584e+00,2.128563222e+00,8.672953681e+01,2.473353221e+01,6.138836651e+01,5.298038463e+01,3.139364731e+01,9.683051838e+01,1.355001055e+01,5.106632827e+01,2.638659423e+00,9.209368413e+01,8.698008734e+01,1.407724605e+01,8.289896752e+01,3.856465944e+01,1.680163078e+01,2.223632438e+01,5.610435085e-01,2.942151668e+01,8.015041488e+01,1.561472541e+01,6.597185658e+01,2.608207187e+00,2.053187361e+01,7.389929826e+01,1.569417985e+01,5.822830214e+01,2.198790681e+01,7.119735737e+01,3.984973296e+01,4.463192612e+01,3.125028657e+01,8.334019098e+01,6.306062756e+01,3.979553486e+01,1.201117509e+01,4.507668603e+01,7.430423618e+01,2.525653773e+01,3.734167844e+01,9.565771412e+01,4.417255076e+01,4.725903128e+01,9.912508238e+01,6.911206675e+01,1.330492119e+01,3.366135764e+01,3.717420253e+01,6.565810875e+01,1.792880740e+01,1.347955213e+01,6.451746790e+01
8.895044541e+01,9.447663707e+01,8.087593961e+01,8.678002779e+01,3.909610012e+01,7.079999489e+01,5.576912499e+01,7.494605768e+01,4.057160547e+01,2.324128904e+01,9.563928506e+01,9.055854242e+01,3.636204475e+01,6.397040164e+01,6.893072547e+01,2.049861203e+01,7.548390880e+01,3.324483249e+00,6.024618097e+01,5.366486668e+01,2.670388563e+00,3.418173382e+01,2.483708532e+01,7.539453585e+01,1.697883557e+01,5.081039099e+01,6.379233160e+00,5.414451885e+01,5.798389748e+01,7.377867074e+01,4.227355715e+01,4.053730781e+01,5.212208996e+01,6.414100833e+01,3.835938439e+01,4.506484785e+00,4.804216090e+00,9.380673148e+01,5.341711265e+01,8.003972061e+01,2.660671997e-01,4.936782468e+00,8.661481774e+01,2.870670273e+01,2.584553466e+01,1.813081091e+01,8.091035292e+01,4.463493469e+01,3.010958113e+01,7.144941839e+01,4.523755034e+01,6.908812718e+01,1.004487568e+01,1.606096450e+01,3.201683984e+01,8.528004990e+01,9.035235856e+01,5.436570560e+01,3.841129203e+01,7.540081114e+01,3.537760427e+01,5.259505902e+01,7.425813502e+01,7.872232530e+01,7.763955121e+01,7.844764610e+01,7.507788287e+01,2.998682898e+01,9.745843413e+01,1.795047328e+01,5.494108381e+01,5.036414357e+01,5.215323692e+01,4.196932883e+01,4.947333471e+01,7.416518709e+01,7.075775178e+01,5.362851308e+01,6.486902364e+01,4.778895337e+01,1.392829952e+01
9.143289962e+01,3.873601855e+01,8.608794721e+01,6.980247384e+01,5.542109795e+01,1.165715355e+01,8.069440931e+01,1.976427906e+00,4.245047309e+01,7.635269782e+01,7.653529928e+01,5.781568605e-01,9.239104298e+01,3.745297247e+01,1.393151311e+01,8.275210250e+00,6.707153968e+01,2.276942334e+01,2.102335203e+00,5.483399708e+00,8.079661549e+01,1.735739741e+01,6.254722332e+01,3.740181280e+01,4.366047697e+01,1.615254311e+01,6.501300132e+01,8.930920438e+01,3.248595090e+01,3.061825086e+01,8.386665067e+01,3.327862427e+01,3.616217288e+01,7.105777945e+01,7.564969130e+01,4.873514647e+01,1.156615032e+01,8.106320676e+01,3.454474698e+01,8.869454751e+01,5.301441427e+01,5.330808757e+01,1.933819364e+01,3.549557982e+01,6.353976552e+01,3.095943842e+01,6.255565003e+01,7.414149868e+01,4.372908449e+01,1.196227873e+01,2.721483957e+00,9.558275895e+01,5.934022640e+00,6.841564111e+00,1.499270519e+01,4.107645676e-01,3.534181381e+01,7.183036353e+01,8.558553839e+01,5.304293444e+01,9.806682042e+01,5.460783131e+01,4.492012575e+01,1.886021721e+01,1.027257155e+01,6.107860888e+01,3.777055232e+01,6.365869702e+01,3.575859232e+01,1.203907288e+01,1.249698883e+01,2.678073544e+01,5.122247640e+01,3.355274990e+01,1.879817022e+01,8.542547359e+01,1.300917782e+01,4.512228595e+01,7.448958235e+01,1.075858722e+01,8.593164372e+00
2.989931451e+00,4.861090745e+01,5.076040178e+01,3.106557329e+01,2.005991926e+01,1.424487743e+01,1.830462182e+01,9.509168277e+01,7.158770319e+01,8.192766666e+01,3.995649356e+01,9.695075599e+01,7.761052448e+01,4.918850029e+01,1.588411349e+01,2.019498758e+01,9.290692258e+01,5.506217064e+01,4.550071378e+01,5.825116538e+01,1.518143776e+01,5.604012345e+00,6.661099123e+01,9.066474298e+01,8.650383325e+00,2.825686160e+01,8.521996360e+01,2.515250223e+01,6.767636343e+01,1.307073393e+01,9.255061361e+01,1.347693179e+01,8.797467268e+01,4.617494394e+01,9.880536940e+01,6.626991371e+01,1.542411839e+01,1.390116365e+01,8.689178145e+00,6.827185969e+01,2.127764915e+01,6.846609572e+01,5.748711202e+01,1.139129152e+01,5.110955602e+01,2.461152760e+01,7.731029071e+01,2.607560265e+01,9.377762169e+01,9.948756247e+00,6.969466447e+01,7.869667568e+01,2.776246641e+01,9.437366988e+01,7.596005763e+01,9.422443202e+01,3.985349665e+01,7.010072688e+01,4.552550074e+01,3.952878528e+01,2.411149171e+01,4.213789488e+01,8.549570935e+01,6.340215220e+01,7.536008120e+01,8.957104309e+01,3.291130209e+01,9.471737401e+00,7.591974668e+01,4.603666791e+01,4.209247813e+01,5.920328462e+01,6.281430640e+01,8.029986213e+01,8.009290256e+00,7.190204504e+01,1.108305820e+01,2.887763488e+01,1.479101856e+01,4.160102819e+01,1.326026083e+01
1.877506267e+01,6.620855518e+01,1.799111829e+01,5.111197200e+01,1.122876998e+01,9.100724501e+01,2.935858290e+01,4.316800163e+01,5.357878546e+01,9.610947965e+01,3.075166902e+01,9.957076280e+01,8.405736479e+01,9.029670523e+01,2.567647379e+01,2.750736535e+01,1.880328704e+01,8.169584101e+01,9.333137400e+00,3.375941952e+01,8.819417273e+01,4.645314017e+01,1.260045612e+01,9.444180553e+01,1.357140071e-01,5.126606751e+01,7.797081739e+01,5.893072394e+01,1.597035599e+01,9.858589446e+01,9.424410237e+01,6.173807878e+01,4.537942024e+01,1.365123640e+00,9.479352846e+01,1.098748537e+01,3.012169579e+01,3.712323737e+01,3.176434329e+01,5.290689370e+01,2.179990078e+00,4.823314801e+00,8.920020057e+01,6.549086234e+01,4.292602120e+01,8.205947862e+01,7.616513064e+01,5.315324010e+01,2.198047855e+01,5.163089189e+01,5.406463253e+01,2.143816080e+01,4.831431053e+01,5.427103946e+01,9.602181483e+01,3.794478851e+01,2.531909697e+01,1.915613751e+01,6.154338759e+00,1.365587643e+01,8.770706157e+01,7.351363339e+01,8.688902236e-01,8.026233302e+00,8.011081583e+01,7.213124637e+01,7.476498808e+01,3.880145710e+01,6.429511179e+01,8.793408427e+01,8.132754369e+01,7.509804566e+01,8.381289187e+01,5.983287468e+01,7.114958927e+01,2.619161232e+01,4.040878058e+00,9.185757462e+01,3.130827860e+01,5.196981445e+01,3.508567620e+01
1.338117755e+01,1.244203090e+01,1.018416088e+01,9.305488352e+01,4.176062504e+01,4.847611079e+00,9.467423925e+01,7.580133015e+01,5.130016958e+01,6.093219644e+01,1.976258288e+01,6.108685150e+00,6.472516141e+00,9.789682267e+01,1.525826790e+00,6.756354079e+01,1.324245003e+01,6.863705723e+00,3.180254646e+01,7.270141182e+01,4.250654644e+01,1.595194785e+01,4.471912144e+01,3.520528890e+01,1.444078049e+00,5.276788981e+01,4.789356303e+01,9.879245183e+01,8.454230436e+01,6.426469493e+01,4.681780508e+01,3.251934167e+01,2.659175585e+01,5.424697533e+00,2.552049579e+01,9.323062157e+01,6.672731285e+01,2.952298988e+01,3.536153051e+01,7.851117953e+01,6.507132767e+01,3.543579965e+01,7.112304447e+01,6.684733705e+01,5.938067858e+01,7.357261222e+01,9.963305072e+01,8.947821382e+01,9.358451033e+01,6.188230507e+01,2.414946849e+01,1.338155320e+01,9.833471109e+01,8.467171697e+01,7.190065060e+01,7.306710957e+01,9.279136063e+01,8.402182604e+01,9.769801327e+01,3.134508091e+01,4.367370380e+01,3.364961517e+01,3.426853850e+01,6.799439390e+01,9.870934134e+01,7.962839262e+01,4.064521606e+01,8.935016668e+01,3.296811614e-01,1.875808835e+01,7.219062507e+00,7.627506919e+01,5.616147781e+01,7.830436626e+01,4.050060115e+01,2.260560053e+01,2.314598387e+01,3.222757435e+01,9.533262385e+01,4.654063365e+01,9.564416505e+01
